16.317	2	1
31.318	2	1
47.3192	2	1
61.3201	2	1
74.321	2	1
89.322	2	1
103.3064	2	1
116.3239	2	1
131.3083	2	1
144.3092	2	1
157.3101	2	1
172.3111	2	1
185.312	2	1
213.3139	2	1
228.315	2	1
243.3159	2	1
259.3171	2	1
274.3348	2	1
289.3192	2	1
302.3201	2	1
315.3044	2	1
329.3219	2	1
343.3063	2	1
358.3239	2	1
372.3249	2	1
