"Amygdala_L","Amygdala_R","Dorsal_striatum_L","Dorsal_striatum_R","Fusiform_gyrus_L","Fusiform_gyrus_R","Hippocampus_L","Hippocampus_R","Insula_L","Insula_R","Intracalcarine_cortex_L","Intracalcarine_cortex_R","lOFC_R","mOFC_L","mOFC_R","Oral_somatosensory_cortex_L","Oral_somatosensory_cortex_R","Precuneus_L","Precuneus_R","Ventral_striatum_L","Ventral_striatum_R","vlPFC_L","vlPFC_R","vlThalamus_L","vlThalamus_R","vmPFC_L","vmPFC_R","NA"
"Amygdala_L",NA,4.32542890393961e-13,1.03558783770552e-09,2.07027972543017e-09,5.16849244824868e-06,1.67610317136635e-06,0,0,2.49154030740328e-10,0.00740977488272243,0.00220267072586644,0.0727460561339512,0.0990323491593625,0.0473118420425118,0.00108604477657259,0.0086885377224184,0.0166955198619358,2.98916447150077e-12,0.0685820926052569,0.000347602611129538,9.96979250293961e-05,0.00362062569327737,9.91174964326547e-09,0.22488395575882,4.03887073301412e-05,0.0219398253358092,0.000125576704377739,0.000196961087703063
"Amygdala_R",4.32542890393961e-13,NA,4.44089209850063e-16,4.44089209850063e-16,0.00296721877030315,5.57917312349332e-09,4.93582508198642e-10,7.27970572711456e-10,1.13000846384548e-05,0.00226940324606062,3.39683392525103e-10,8.99076971849766e-06,1.17968395052515e-08,0.591532185388933,6.75348231291562e-05,0.000297896971485745,0.040799617618505,7.63833440942108e-14,0.425052912265432,0.697124108841976,0.283929105805778,0.0310427846758992,0.0193991488147369,0.486387836772016,5.17363929475323e-14,2.28456316087033e-08,0.000189033674821371,0.74050905758653
"Dorsal_striatum_L",1.03558783770552e-09,4.44089209850063e-16,NA,0,5.04924990707423e-11,2.40918396343659e-13,3.94089394895047e-07,3.85869114438719e-12,1.23579186928069e-06,4.83869432876816e-06,8.77298234058799e-13,5.85043493033233e-05,9.56781764926973e-10,4.46271051761649e-05,2.26485497023532e-14,0,0,0,0.0168880673705387,1.59752007888869e-06,9.02983628707776e-05,0.0153455491662713,2.17436366023449e-07,0.64299046554456,7.17271555039645e-07,2.30926389122033e-14,6.95177249099288e-12,5.89374563917389e-05
"Dorsal_striatum_R",2.07027972543017e-09,4.44089209850063e-16,0,NA,0.000418228499244666,1.94132248054757e-07,1.28144411082332e-07,1.79829484636684e-11,6.36546157561924e-07,3.3417833802396e-06,0.000364284295821804,0.0138252832711967,2.94397395350643e-08,0.553083813489871,1.93164995110351e-09,2.16841011813074e-08,9.9156238775322e-12,4.70157246468261e-12,0.320690190616396,0.120748296722688,2.19430722037117e-07,0.0532096934642632,4.24702045309644e-07,2.04892811117574e-06,4.64789979277569e-05,2.93559976327629e-09,1.62714286489063e-12,7.66142251862334e-08
"Fusiform_gyrus_L",5.16849244824868e-06,0.00296721877030315,5.04924990707423e-11,0.000418228499244666,NA,2.90908548361557e-08,0,1.1524470266977e-10,0.00984250914332607,0.0986912220362473,1.45043967503256e-07,3.88980660348537e-07,5.97366712560277e-05,2.47603192304879e-06,4.08874045731977e-10,3.74247832723995e-09,2.45897346928814e-09,0.000198173131136681,0.0201557497298754,5.41094502537476e-10,0.00155826831245598,0.0167744169732882,0.178082982134155,0.000653879444599159,0.0202350172378143,0.136897253301869,9.25098334385588e-05,0.0217907101674086
"Fusiform_gyrus_R",1.67610317136635e-06,5.57917312349332e-09,2.40918396343659e-13,1.94132248054757e-07,2.90908548361557e-08,NA,3.06155101270633e-12,1.36468614186924e-12,0.000319181007813585,0.0294328876667165,0,2.22044604925031e-16,1.74488867799028e-10,0.0125336566867995,3.05131280669002e-05,5.54675726460729e-05,0.189591117586559,1.30844886037096e-08,0.012335936440163,2.40694949749098e-07,0.000149575304291716,0.358289356359505,0.128763686589046,0.0309629349453888,6.62749553015374e-08,9.74331726411037e-13,0.00305465391479243,0.228630701429373
"Hippocampus_L",0,4.93582508198642e-10,3.94089394895047e-07,1.28144411082332e-07,0,3.06155101270633e-12,NA,0,0.0004193977218232,0.0300133227540507,0.01343555914077,0.00190134627329175,0.00759155078565432,0.0617625964522306,4.84657698707203e-06,0.0493832757090864,9.32279826744153e-05,3.60237173424593e-10,0.412694447833206,1.67658610630284e-05,4.58269098135844e-06,0.000379301605795135,0.000587896810332111,0.116804944158102,0.000209796848247956,0.0135326911769242,3.04262848249692e-07,0.0223251421270156
"Hippocampus_R",0,7.27970572711456e-10,3.85869114438719e-12,1.79829484636684e-11,1.1524470266977e-10,1.36468614186924e-12,0,NA,0.0114593704791466,0.143273247453967,0.00189232218735969,0.387949630530505,9.93751025002432e-06,0.0564151920550859,1.12791083139996e-08,0.00033295576802983,8.99370097506846e-06,2.53433507513279e-08,0.98083894314834,0.00341323155995621,2.8333109755696e-05,0.0094919962784068,8.78867532128069e-06,0.225553579268208,0.000379289038284103,0.0355708847673986,1.03559194220004e-06,0.00443454357218287
"Insula_L",2.49154030740328e-10,1.13000846384548e-05,1.23579186928069e-06,6.36546157561924e-07,0.00984250914332607,0.000319181007813585,0.0004193977218232,0.0114593704791466,NA,0,0.00249999651220167,0.368479479136931,4.39784148000832e-05,2.35651688744731e-05,0.408910344523009,0.000459400564846391,0.410950691151462,3.82757767702913e-08,0.903586387788713,0.000884074310936178,0.156741746747955,0.10613656237094,1.82076576038526e-14,0.00473013490743179,0.00105051600692074,0.0151008402058364,0.0269890686558631,0.0102986151791251
"Insula_R",0.00740977488272243,0.00226940324606062,4.83869432876816e-06,3.3417833802396e-06,0.0986912220362473,0.0294328876667165,0.0300133227540507,0.143273247453967,0,NA,0.0880889409060841,0.175167323521724,5.61592791736842e-05,2.11865902599584e-09,0.471041287085391,0.000331981647014867,0.536897076055179,7.31150949850878e-06,0.438150707026976,0.000246969579710266,0.00236025717091204,0.258480176889728,3.95164641009416e-08,2.21321264022301e-05,0.0071811505054924,0.00185520953566543,0.00531213239333583,0.0147101287059495
