"Amygdala_L","Amygdala_R","Dorsal_striatum_L","Dorsal_striatum_R","Fusiform_gyrus_L","Fusiform_gyrus_R","Hippocampus_L","Hippocampus_R","Insula_L","Insula_R","Intracalcarine_cortex_L","Intracalcarine_cortex_R","lOFC_R","mOFC_L","mOFC_R","Oral_somatosensory_cortex_L","Oral_somatosensory_cortex_R","Precuneus_L","Precuneus_R","Ventral_striatum_L","Ventral_striatum_R","vlPFC_L","vlPFC_R","vlThalamus_L","vlThalamus_R","vmPFC_L","vmPFC_R","NA"
"Amygdala_L",1,0.260164966470232,0.151149450904293,0.171212445939802,0.151776324373193,0.0791108926967105,0.472896680888364,0.324075274709266,0.147688977808653,0.166400059516147,0.368297321180415,0.282601378455293,0.212767133761104,0.290405301721273,0.469605427232131,0.441056724388274,0.170211444202684,0.268067380115307,0.293905989445698,0.12430604159509,0.400342095013208,0.512970273026987,0.278394471526092,0.232872931171002,0.240725809273524,0.483087271936245,0.193580997229722,0.115324816056707
"Amygdala_R",0.260164966470232,1,0.276906826374496,-0.0402398418439816,0.38435268045745,0.146235074114455,0.534999114087059,0.427711504927051,0.0524559627443944,-0.00146394930986958,0.38859476125027,0.061150644694916,0.272013282007046,-0.0922272055077461,0.263338114559404,0.320620145677005,0.0131968481621809,0.200758053251086,-0.446347260139613,0.378618103377005,0.372305145078289,0.332750754016375,0.19008322143339,0.361381570971537,0.299087475539032,0.372988722021279,0.374245231731633,0.181897870957002
"Dorsal_striatum_L",0.151149450904293,0.276906826374496,1,0.293413891020916,0.299340656936333,0.114166639892319,0.433262187354535,0.379487682961631,0.141279808109387,0.151038197196829,0.422541907214089,0.560389774539536,-0.214728035464708,0.0689104331746611,0.324092594556939,0.380250921216283,0.57623971056161,0.527289260568778,-0.037434528607551,0.270570784076654,-0.0104930947490292,0.0126511646276968,0.278283525892033,0.408436288207614,0.215316663532665,0.368284144440291,0.496556409652177,0.356441994959587
"Dorsal_striatum_R",0.171212445939802,-0.0402398418439816,0.293413891020916,1,-0.0229307627288807,-0.0178783399297267,-0.044700640034793,0.163910706823825,0.443245612179317,0.536018091382488,0.39623651288765,0.292163763548374,0.0632057821760605,0.0956178258724641,0.116461780367449,0.103805030488697,0.350835015000286,0.390141121639776,0.235135222730502,0.408641624175032,0.464585945659621,0.0652941272989857,0.294057198270256,0.511425459388067,0.217868471907932,0.111346518488005,0.645012706361455,0.497119216292497
"Fusiform_gyrus_L",0.151776324373193,0.38435268045745,0.299340656936333,-0.0229307627288807,1,0.134696049054812,0.643988250176418,0.65820912719314,-0.0886271669233061,-0.0461433721206251,0.0795970448605764,0.150011727097445,0.0442061145601121,0.0463819719017125,0.297824183716583,0.507268374665693,0.182292937339828,0.245272658894165,-0.0904008202956429,0.267928951581629,-0.0458995261292505,0.280531632278065,-0.123865452280136,0.141862147302247,0.270758710783735,0.376635336085097,0.32829140228702,0.0736722246953307
"Fusiform_gyrus_R",0.0791108926967105,0.146235074114455,0.114166639892319,-0.0178783399297267,0.134696049054812,1,0.0590489888967602,-0.108572612720305,0.0575666981912101,-0.0639148088489938,0.401236449046755,0.335754734645744,0.297970331823572,0.154215776734325,0.190419454603625,-0.00347932701717634,0.0154496250717849,-0.00842663740653347,0.0373115794447462,0.109574901711319,0.157534051703453,0.0169890454562985,-0.0694548360671854,-0.183527348891144,0.303619701611934,-0.0365268551355623,0.0690990375145031,0.11439765466161
"Hippocampus_L",0.472896680888364,0.534999114087059,0.433262187354535,-0.044700640034793,0.643988250176418,0.0590489888967602,1,0.73307628897463,-0.00661810568519703,0.109210375906896,0.153728164140938,0.212556147187302,0.107920477657362,0.106470704027019,0.269747813519829,0.534324025089166,0.268410086430662,0.448205336436886,0.0973812783498715,0.252967663720206,0.0915991806541467,0.427762570030135,0.168302135713909,0.229769838379,0.401932548051603,0.641069036787313,0.317207708554088,0.137762147455452
"Hippocampus_R",0.324075274709266,0.427711504927051,0.379487682961631,0.163910706823825,0.65820912719314,-0.108572612720305,0.73307628897463,1,0.0949360050064152,0.2065716980563,0.105887119400675,0.0541894287637051,0.0231031677811543,0.102979864046241,0.204704876708234,0.486386316153215,0.217056218568727,0.419454026126767,0.0362214881926178,0.337468919966493,0.228223692302462,0.354661627065779,0.073138347900702,0.326922536911519,0.381816311998113,0.492068122833213,0.394072119855652,0.204703334011804
"Insula_L",0.147688977808653,0.0524559627443944,0.141279808109387,0.443245612179317,-0.0886271669233061,0.0575666981912101,-0.00661810568519703,0.0949360050064152,1,0.754323211431289,0.465159685891938,0.336486036748595,0.18364949976591,0.291824277807718,-0.0693265979116956,-0.114291976404102,0.485446093800298,0.551750273593997,-0.0775504549953691,0.511324578354602,0.463220204099494,0.248416909148601,0.65944085822223,0.570565967851736,0.386934791313732,0.0956043194348039,0.343676474109967,0.514619386775235
"Insula_R",0.166400059516147,-0.00146394930986958,0.151038197196829,0.536018091382488,-0.0461433721206251,-0.0639148088489938,0.109210375906896,0.2065716980563,0.754323211431289,1,0.217582779040523,0.173397208522292,-0.0874370449166658,0.227557405343395,-0.209818249967926,-0.113726369429025,0.461574259533644,0.582465273660898,0.165927138364493,0.261485181536633,0.440728134592015,0.0406638640054311,0.503037002474883,0.48733657565145,0.250223444893358,0.265530295306397,0.351329153768985,0.306649387496043
