"Amygdala_L","Amygdala_R","Dorsal_striatum_L","Dorsal_striatum_R","Fusiform_gyrus_L","Fusiform_gyrus_R","Hippocampus_L","Hippocampus_R","Insula_L","Insula_R","Intracalcarine_cortex_L","Intracalcarine_cortex_R","lOFC_R","mOFC_L","mOFC_R","Oral_somatosensory_cortex_L","Oral_somatosensory_cortex_R","Precuneus_L","Precuneus_R","Ventral_striatum_L","Ventral_striatum_R","vlPFC_L","vlPFC_R","vlThalamus_L","vlThalamus_R","vmPFC_L","vmPFC_R","NA"
"Amygdala_L",NA,6.66133814775094e-16,0.000907144599967102,0.00336481313801085,1.77179282356832e-08,0.311429016448438,2.22044604925031e-16,1.33973721005987e-09,1.63053513579925e-06,3.99863608890882e-09,0.000126921846584693,0.00116692268490226,0.000823129360709718,0.830849364683595,0.000306105744013241,6.41310116122895e-10,0.942436758092752,0.0461518857085743,0.926581204095346,1.37565853375321e-07,5.1057447159053e-09,0,0.35004550900181,0.00129526313266659,0.0131343546258342,3.49111628494825e-10,0.0701258190449559,6.67852864122409e-07
"Amygdala_R",6.66133814775094e-16,NA,3.45115755751024e-07,2.96201063676449e-10,1.65109304584021e-06,0.786187977658956,6.67192967540586e-10,0,6.82001573837354e-06,0.00117086122698651,0.000140886000933982,3.29225215456308e-05,0.000737961575750345,0.879069184095542,0.337012710041497,6.76431276769307e-07,0.000198918160672745,9.4242453529958e-07,0.474227191693153,3.05829139790603e-10,9.3631408977668e-05,5.34239319449625e-13,0.0036898004967103,0.0187108848943365,0.0425791689232686,4.85161590901839e-08,5.36860673427952e-05,1.47266643324429e-11
"Dorsal_striatum_L",0.000907144599967102,3.45115755751024e-07,NA,0,0.134921456479572,0.532053797225022,0.0838436945513652,0.00240200767008103,0,0.0567782790879274,2.74057459792587e-05,0.0090870881203946,0.00390484006669478,5.16587971399751e-06,9.93021758288748e-06,4.90030179323142e-07,2.17603712826531e-14,0,0.140916488757608,3.89301582082169e-08,8.06273032116778e-07,1.31375706313719e-06,5.12764852800274e-08,1.17007058251239e-05,0.00296897512675875,0.000919873851325637,0,0
"Dorsal_striatum_R",0.00336481313801085,2.96201063676449e-10,0,NA,0.000953572238145739,0.742861356205647,0.0212548439141111,0.00400088282285127,2.79318790319394e-11,2.0090980212828e-07,4.3937337035338e-07,1.05641039471749e-07,7.19357906575624e-12,0.0348027834133307,2.78308069878719e-06,3.34739510110538e-07,1.77635683940025e-15,0,0.038247468554133,2.18713935851156e-13,0.00758093150441752,0.000566230780507215,2.58676977462624e-05,0.405006668223425,1.59600999083409e-10,1.9239438597829e-06,0,3.88073573276415e-10
"Fusiform_gyrus_L",1.77179282356832e-08,1.65109304584021e-06,0.134921456479572,0.000953572238145739,NA,0.000566866984093251,1.03029584863634e-10,2.57833016403808e-06,0.0274577056336707,0.00898424553692889,0.00273098894141999,0.00101173458043924,0.0125831443873503,0.0692816001346097,4.98569223816858e-06,0.000269343438543679,0.817072484912783,0.250131065308769,0.897041348083905,0.00770106287836514,0.178958514907323,0.0139684691565942,0.174982933993487,0.65851822444041,4.14959732708553e-06,4.75851815728845e-08,0.998005174455969,0.438230457800603
"Fusiform_gyrus_R",0.311429016448438,0.786187977658956,0.532053797225022,0.742861356205647,0.000566866984093251,NA,6.49204931222336e-05,3.01655208034823e-05,0.602817682556927,0.961354655907718,7.00156223767401e-05,2.54882426276026e-09,0.00155390573246428,0.6880393080482,0.078766521647428,0.000114692264699734,0.000675678212418651,0.190085060128384,0.00216839283964898,0.349092197540275,0.642828112835242,0.270226029799207,0.123388164111433,0.578377215878338,0.000820918069472043,8.82770299082125e-08,0.00629499638726561,0.186267459588008
"Hippocampus_L",2.22044604925031e-16,6.67192967540586e-10,0.0838436945513652,0.0212548439141111,1.03029584863634e-10,6.49204931222336e-05,NA,0,0.000234312629989741,3.04280884724228e-05,0.0255789645878703,0.0017651668951324,0.00481194192384793,0.83061648480615,8.25481217727742e-05,3.33547411912605e-10,0.916528855822458,0.0227092232241444,0.64891153197421,0.214131386011293,0.000133532395274027,2.30926389122033e-14,0.163411818507623,0.000221847743462344,0.000131229760421014,3.07357694850907e-10,0.800955091774955,1.42097619959536e-06
"Hippocampus_R",1.33973721005987e-09,0,0.00240200767008103,0.00400088282285127,2.57833016403808e-06,3.01655208034823e-05,0,NA,0.00511601341618584,0.133167677673578,0.00291065308907479,5.32045518664148e-06,1.86547243163915e-06,0.0196595698108548,0.00462379452086159,1.34237843063545e-09,0.850737256382841,0.0718277666001814,0.691877520182751,0.110166923595445,0.0617655692555683,0.000466681346547482,0.095497091555319,0.461089927266906,0.00056100907661838,2.29115837413474e-10,0.416846202388535,0.0263183694868174
"Insula_L",1.63053513579925e-06,6.82001573837354e-06,0,2.79318790319394e-11,0.0274577056336707,0.602817682556927,0.000234312629989741,0.00511601341618584,NA,1.10400577568726e-12,0.000512275231139725,0.000407320698507796,0.00770790089629614,0.0180195142682318,1.72528658026749e-13,5.7065463465733e-14,0.000322207224835225,3.76099187238133e-06,0.040284998149672,7.11986025692113e-12,0,2.08721928629529e-14,2.8746483859976e-08,0,2.5104363032824e-12,2.79776202205539e-14,7.54951656745106e-15,0
"Insula_R",3.99863608890882e-09,0.00117086122698651,0.0567782790879274,2.0090980212828e-07,0.00898424553692889,0.961354655907718,3.04280884724228e-05,0.133167677673578,1.10400577568726e-12,NA,0.000969547185480257,3.07280591860248e-06,2.13372206347984e-07,0.381694133150714,1.44262379819793e-12,4.75175454539567e-14,0.00171606522673362,4.34908418260882e-05,0.584711843643004,1.92188931436021e-10,2.38326051853477e-05,1.07832048179546e-07,0.00260318729212816,2.15319071950049e-05,3.82391207587318e-09,3.58815421819259e-10,2.45542705501478e-07,3.86528566931332e-07
"Intracalcarine_cortex_L",0.000126921846584693,0.000140886000933982,2.74057459792587e-05,4.3937337035338e-07,0.00273098894141999,7.00156223767401e-05,0.0255789645878703,0.00291065308907479,0.000512275231139725,0.000969547185480257,NA,0,5.43913802886209e-11,3.95374525186121e-06,0.0425650054495834,8.30008162200357e-07,0.211819248575064,0.000295604220433843,0.658696848289878,0.0100509853530713,0.00659454529699577,0.0326215399124692,0.216803647342271,0.0100364931997876,8.16434919670428e-10,3.59927643245328e-11,0.00134367030124549,0.0103615904155907
"Intracalcarine_cortex_R",0.00116692268490226,3.29225215456308e-05,0.0090870881203946,1.05641039471749e-07,0.00101173458043924,2.54882426276026e-09,0.0017651668951324,5.32045518664148e-06,0.000407320698507796,3.07280591860248e-06,0,NA,9.1837648596993e-13,4.18886503261717e-09,0.113128112423107,7.2301276077269e-11,0.00171123174078947,0.000142896601793563,0.00175269267927192,0.00284312708672774,0.780554075376192,0.0425293612219748,0.0200764939780487,0.071579071878211,2.51754173064000e-12,6.37356611932205e-10,0.0172515322181113,0.169074495252154
"lOFC_R",0.000823129360709718,0.000737961575750345,0.00390484006669478,7.19357906575624e-12,0.0125831443873503,0.00155390573246428,0.00481194192384793,1.86547243163915e-06,0.00770790089629614,2.13372206347984e-07,5.43913802886209e-11,9.1837648596993e-13,NA,0.00174432283832915,2.9345093480293e-05,2.73334728184693e-08,0.0248220154544199,1.13054104422528e-05,0.552378074168657,0.000160673933297772,0.984725968375079,0.988755084251263,0.451023208747837,0.107718068178431,2.87172032820138e-08,3.92035293117488e-11,0.000859664309554198,0.0454523084643514
