"Amygdala_L","Amygdala_R","Dorsal_striatum_L","Dorsal_striatum_R","Fusiform_gyrus_L","Fusiform_gyrus_R","Hippocampus_L","Hippocampus_R","Insula_L","Insula_R","Intracalcarine_cortex_L","Intracalcarine_cortex_R","lOFC_R","mOFC_L","mOFC_R","Oral_somatosensory_cortex_L","Oral_somatosensory_cortex_R","Precuneus_L","Precuneus_R","Ventral_striatum_L","Ventral_striatum_R","vlPFC_L","vlPFC_R","vlThalamus_L","vlThalamus_R","vmPFC_L","vmPFC_R","NA"
"Amygdala_L",1,0.538199572633898,0.236952667337408,0.210074486660688,0.391692545667728,0.0732396372863858,0.547126384927984,0.418878607200863,0.337149875331123,0.407661814636739,0.27239379783212,0.232022482077065,0.238828655346195,0.0154757644424562,0.257145933154787,0.426209653863411,0.00523156033177202,0.143718976001753,-0.00667618517005959,0.368215623335958,0.405097031599122,0.547943953754661,0.0676291288250789,0.229949382008824,0.178247800520434,0.432131470546677,0.130654970096027,0.348751641983751
"Amygdala_R",0.538199572633898,1,0.357042818983308,0.433712478501777,0.336983639268433,0.0196517847759711,0.425820366056386,0.623589309843447,0.317504580244906,0.231955819590925,0.270632649149811,0.294156632972907,0.240919676652571,0.0110232208910675,0.0694761647370155,0.348588998795326,0.264725379058176,0.344330583525321,-0.0518132874525923,0.433405400112383,0.277459380551259,0.489047564359566,0.208060233262818,0.169123692989941,0.146130077447682,0.380384781360522,0.286475469690853,0.461240433660086
"Dorsal_striatum_L",0.236952667337408,0.357042818983308,1,0.617396316653215,0.107997091120157,-0.0452503115407262,0.124766006295722,0.217289241125273,0.567120862626198,0.137367477095431,0.296981779383516,0.187334179962036,0.206813706719594,0.321426976665665,0.312109881842416,0.352669309598878,0.513694786818046,0.653633338686134,0.10637478454205,0.382892592778635,0.346342039534168,0.340000872132088,0.379751041917175,0.309720799893151,0.212780204522984,0.236682490468066,0.598668029367043,0.574778859474496
"Dorsal_striatum_R",0.210074486660688,0.433712478501777,0.617396316653215,1,0.235983499577404,-0.0237657940106003,0.165732590458154,0.20627685636447,0.455572395231533,0.363666141047633,0.354037579109202,0.371346393225591,0.467463412888633,0.15203093187288,0.32996856647633,0.357420555301894,0.531087773215622,0.69618779028259,0.149292553650445,0.496124584603358,0.191664002631256,0.245917504415765,0.297865388807116,0.0602770236785768,0.439588952803103,0.33494662233933,0.557619022047764,0.431109360353788
"Fusiform_gyrus_L",0.391692545667728,0.336983639268433,0.107997091120157,0.235983499577404,1,0.245896531317261,0.443681267967541,0.331006155104895,0.158739128682239,0.187608743323743,0.214568700718876,0.234828790741138,0.179325982530653,-0.131047029032461,0.3219243474217,0.259419505215954,-0.0167578876005273,0.0831778456355845,-0.00937509421809432,0.191291820908011,0.0971430697772058,0.176689425523764,-0.0980348127244774,-0.032012770666583,0.324481921971971,0.380606365432794,-0.000181141128994608,0.056119588596301
"Fusiform_gyrus_R",0.0732396372863858,0.0196517847759711,-0.0452503115407262,-0.0237657940106003,0.245896531317261,1,0.283429983035735,0.295507513020473,0.0376873248106247,0.00351056849109974,0.282209170742769,0.412331332648633,0.226288140247642,0.0290846673492671,0.126847946374605,0.274091926625891,-0.24259471508831,-0.0947225485222526,-0.219434975404698,-0.0677627447570242,-0.0335901115244091,-0.0797543218445808,-0.111280653642649,0.0402494872226861,0.238880373509361,0.373456657720321,-0.196016018041642,-0.0955410384434937
"Hippocampus_L",0.547126384927984,0.425820366056386,0.124766006295722,0.165732590458154,0.443681267967541,0.283429983035735,1,0.555800951211566,0.261872376172701,0.295373949853675,0.160700131279236,0.22369018759742,0.202155650741935,-0.0154973960024022,0.279528793272938,0.432571007204532,-0.00759340054255542,0.163948761510597,0.0329767026082376,0.0898242673430446,0.271538633218803,0.513244097882156,0.100718854137252,0.262828286760713,0.271831926554257,0.433357512452418,-0.0182644966979734,0.338968727522603
"Hippocampus_R",0.418878607200863,0.623589309843447,0.217289241125273,0.20627685636447,0.331006155104895,0.295507513020473,0.555800951211566,1,0.200770407294338,0.108482101368919,0.21320615238634,0.321013265020072,0.335358860061528,0.167814893749328,0.203052676297713,0.418858771815768,-0.0136332692567579,0.129876115921372,-0.0287075089084123,0.115351654251369,0.134721301438278,0.249502375409502,-0.120344798444102,0.0533630921667884,0.246090470620908,0.436166698931961,0.0587734482477761,0.159914070192104
"Insula_L",0.337149875331123,0.317504580244906,0.567120862626198,0.455572395231533,0.158739128682239,0.0376873248106247,0.261872376172701,0.200770407294338,1,0.483172048574049,0.247780639476822,0.251993908252158,0.191270791551389,0.170114285345104,0.497975553565642,0.506469346898542,0.256229161968627,0.325842435765264,-0.147769390265715,0.467552002502281,0.580815890970297,0.51398387246293,0.386313310138388,0.591849150630635,0.476385692990768,0.511815878342724,0.521525102875644,0.679162415697791
"Insula_R",0.407661814636739,0.231955819590925,0.137367477095431,0.363666141047633,0.187608743323743,0.00351056849109974,0.295373949853675,0.108482101368919,0.483172048574049,1,0.235660036438232,0.328618215495134,0.362936731452649,-0.0633160709971512,0.480978364866738,0.507868785053113,0.224267635017617,0.289810725713639,0.0395807231902959,0.437835002820867,0.299114030708898,0.371104188584682,0.215588301198244,0.300653085176596,0.40812832855477,0.431866941666125,0.361227598525002,0.355636263244313
"Intracalcarine_cortex_L",0.27239379783212,0.270632649149811,0.296981779383516,0.354037579109202,0.214568700718876,0.282209170742769,0.160700131279236,0.21320615238634,0.247780639476822,0.235660036438232,1,0.718017898632152,0.449558394604344,0.32515170593036,0.146139967998428,0.34596908575201,0.0902774656594596,0.257768312819593,-0.0319949013240877,0.184886485122061,0.194935818302742,0.153886123852776,0.0893048225859711,0.184921718887029,0.423826461058284,0.45329817284438,0.229216072449498,0.184141918536364
"Intracalcarine_cortex_R",0.232022482077065,0.294156632972907,0.187334179962036,0.371346393225591,0.234828790741138,0.412331332648633,0.22369018759742,0.321013265020072,0.251993908252158,0.328618215495134,0.718017898632152,1,0.484673048897342,0.407175773339489,0.114408005857705,0.446953554033026,0.224325290207836,0.270392632857208,0.223835485524315,0.213709083466834,0.0201829211814,0.146164871082796,0.167256956611014,0.12998898213859,0.476361377139988,0.426270448615643,0.171254142795569,0.0993882579005392
