"Amygdala_L","Amygdala_R","Dorsal_striatum_L","Dorsal_striatum_R","Fusiform_gyrus_L","Fusiform_gyrus_R","Hippocampus_L","Hippocampus_R","Insula_L","Insula_R","Intracalcarine_cortex_L","Intracalcarine_cortex_R","lOFC_R","mOFC_L","mOFC_R","Oral_somatosensory_cortex_L","Oral_somatosensory_cortex_R","Precuneus_L","Precuneus_R","Ventral_striatum_L","Ventral_striatum_R","vlPFC_L","vlPFC_R","vlThalamus_L","vlThalamus_R","vmPFC_L","vmPFC_R","NA"
"Amygdala_L",NA,1.33226762955019e-15,1.78869208333765e-09,2.45366241147238e-06,0.0316916799857967,0.424045278374863,6.60183702816397e-07,3.82369397788906e-06,6.07122277784811e-07,9.62839141749328e-10,5.99352396157826e-07,1.24527997120705e-05,0.02260672602333,0.00029913348522892,0.230037921770685,0.65647975539777,7.58809064471677e-08,8.85670683237194e-07,0.0270035230174006,3.9723398792546e-08,5.92830406986877e-09,2.4829027722717e-12,0.00928883679559545,0.0462401394160159,4.2930043560041e-06,0.0300540082759249,3.85417135682076e-05,0.00879631769303857
"Amygdala_R",1.33226762955019e-15,NA,3.25988025333679e-05,0.00638849855812373,0.0736584176636523,0.601976635730695,3.05864549243751e-08,4.66293670342566e-14,0.448141998090763,0.0769582332181171,5.08556892486745e-06,2.69250848266012e-05,0.323112712394207,9.009399133042e-05,0.546780589804087,0.151106590304828,0.000261208291039816,0.0192687334487218,0.300356775115632,0.00188175031395543,1.20525847080444e-07,7.74313946294569e-12,0.617155184038996,0.062249257668342,0.0692788357259331,0.549736516148009,0.00602504548846916,0.367790394332451
"Dorsal_striatum_L",1.78869208333765e-09,3.25988025333679e-05,NA,0,0.00556641266718461,0.368502088398707,6.76222079820654e-06,4.64039893073309e-05,4.43467484956273e-12,0.00642297873959619,2.03561834055677e-10,2.75554845607928e-08,0.165181175248062,0.000674085732508267,3.24911159617081e-05,3.0101618975209e-09,0,0,0.0806229724854424,6.44958955131614e-08,5.82045522889985e-12,9.9120711638534e-13,7.84775799900217e-10,1.1208607295643e-06,6.74578171100393e-10,1.63059662705578e-06,1.25588428545598e-12,1.12261355766918e-09
"Dorsal_striatum_R",2.45366241147238e-06,0.00638849855812373,0,NA,0.058664675105093,0.42625028010031,1.74836829547331e-06,0.00729203017820712,2.03541627996628e-11,0.000351962569738573,6.07243473949026e-07,8.04067531223751e-07,0.00320387280603684,1.60871416652331e-05,5.96713914058355e-06,3.77821107733212e-10,0,0,0.542817286090742,4.74838002251232e-08,8.63340510193211e-11,6.30954633917824e-06,2.87713413094082e-08,6.243677295803e-05,7.77033548615691e-10,1.36773804726431e-07,2.11963779861435e-12,2.60094168424985e-11
"Fusiform_gyrus_L",0.0316916799857967,0.0736584176636523,0.00556641266718461,0.058664675105093,NA,3.3257063769554e-10,3.57158874575436e-05,4.8114125463794e-06,0.144088158727488,0.0133697059013009,2.57734781694552e-06,0.0268939287079553,3.79677203232731e-06,2.9532791034903e-07,8.09915173372033e-06,7.80017926249599e-06,0.0535971427331279,0.433144716352922,0.13243412405558,0.00106829487312288,0.907443291927304,0.751387602384475,0.0637993661824998,0.182857800111772,0.00203657329379414,0.000865755633254306,0.594123210928834,0.736735564178012
"Fusiform_gyrus_R",0.424045278374863,0.601976635730695,0.368502088398707,0.42625028010031,3.3257063769554e-10,NA,0.0248966513738282,0.988622818105336,0.230250859597418,0.164788012493039,7.23865412055602e-14,1.12695754062031e-07,8.24017446330316e-05,3.96907845865435e-05,0.0100029214771526,0.635980549005734,0.156833589743981,0.0121540022658766,0.0110397480444653,0.000295382191815685,0.690372851288468,0.450995403514807,0.00226796421441788,0.00218687331204537,0.0683082210663291,4.30983368568949e-05,0.64386258590715,0.187142061561115
"Hippocampus_L",6.60183702816397e-07,3.05864549243751e-08,6.76222079820654e-06,1.74836829547331e-06,3.57158874575436e-05,0.0248966513738282,NA,0,0.00784758476406577,0.23620118954378,0.000885852393226694,0.000398924065120543,3.43987307838134e-06,6.78444983437387e-06,5.99960081615336e-11,3.2079816540298e-05,1.01444750377766e-08,8.46659631292823e-10,0.922687044010664,0.103622440027391,8.26783086438354e-11,1.27104054730154e-05,0.0244395530567569,0.00710196863564483,1.18891563261059e-11,8.5087492607272e-13,3.08496521173041e-05,0.000140549616288954
"Hippocampus_R",3.82369397788906e-06,4.66293670342566e-14,4.64039893073309e-05,0.00729203017820712,4.8114125463794e-06,0.988622818105336,0,NA,0.731832212966624,0.0331718616967613,0.0161195895480892,0.00958227396074163,0.0029478279225601,0.000625684380408442,2.32619439222148e-06,0.00137529510836654,7.46476447663902e-05,0.0030750475261776,0.975995709690319,0.0500962211472411,1.24875201779062e-06,9.58565478077489e-05,0.859387006473127,0.331473962626219,0.00293886697510981,0.0802369810468204,6.27259306629213e-06,0.0865181914911077
"Insula_L",6.07122277784811e-07,0.448141998090763,4.43467484956273e-12,2.03541627996628e-11,0.144088158727488,0.230250859597418,0.00784758476406577,0.731832212966624,NA,1.96509475358653e-13,8.5633887707548e-05,0.000254090617663572,0.628209359399459,0.260904222783401,0.645010847024937,0.282961901274002,3.67998964634353e-11,3.18589599146435e-12,0.108123364444273,9.70835778364432e-05,1.57636126374427e-11,9.94096072126638e-08,9.74477387671868e-10,5.80137017909266e-05,1.53692836235564e-10,1.92459137515755e-09,2.83041769133519e-07,8.44031511348931e-11
"Insula_R",9.62839141749328e-10,0.0769582332181171,0.00642297873959619,0.000351962569738573,0.0133697059013009,0.164788012493039,0.23620118954378,0.0331718616967613,1.96509475358653e-13,NA,0.000294746577981897,0.00551927312298162,0.102349235695304,0.0203440362399137,0.0174049037295927,0.166768540454709,0.233245419691826,0.0154325144569665,0.00954461424472774,4.02542119637417e-08,0.00679695834525096,0.000720344523096994,0.128609839101181,0.600873675573842,1.57995014848922e-08,0.00223558683545555,0.179111089728325,0.912572298036866
