"Amygdala_L","Amygdala_R","Dorsal_striatum_L","Dorsal_striatum_R","Fusiform_gyrus_L","Fusiform_gyrus_R","Hippocampus_L","Hippocampus_R","Insula_L","Insula_R","Intracalcarine_cortex_L","Intracalcarine_cortex_R","lOFC_R","mOFC_L","mOFC_R","Oral_somatosensory_cortex_L","Oral_somatosensory_cortex_R","Precuneus_L","Precuneus_R","Ventral_striatum_L","Ventral_striatum_R","vlPFC_L","vlPFC_R","vlThalamus_L","vlThalamus_R","vmPFC_L","vmPFC_R","NA"
"Amygdala_L",NA,0.192602264855906,0.000249237617868436,0.0162196311043461,0.588667061716343,0.0612295404360665,0.457308679482417,0.811741751180438,0.165126380190146,0.995002484398663,0.256397943059669,0.335266035238674,0.183441048679522,0.0285820868122937,0.39724650673574,0.00206808387965252,0.008174145823858,0.03905227797972,0.0433391177074665,0.609124177634027,0.533018853382851,0.0044704139940448,0.107943713112286,0.59646775435043,0.607281960682558,0.918294661911586,0.0260084828505032,0.000462816072259065
"Amygdala_R",0.192602264855906,NA,0.00137951520499802,0.00308799417830996,0.559545352693372,0.0482847595801417,0.787907002172461,0.866865984337008,0.149140478275621,0.00472239970270549,0.018748705732226,0.100223493178645,0.00294304445532401,0.596776971797214,0.811697215989216,0.00473285898051534,0.226049986949288,0.62248100113616,0.0313778441197159,0.560060481588033,0.081755066559035,6.27486174131775e-08,0.847118342170738,0.786476826046615,0.261151350031575,0.839571987448949,0.573127849752569,0.845962388205848
"Dorsal_striatum_L",0.000249237617868436,0.00137951520499802,NA,0.000162103692010529,0.959952909584407,0.000820109241202793,0.0829734944711924,0.402309774648323,0.00244002110391373,2.29257566892738e-05,6.16718122683491e-05,0.0136742709389701,0.183718940409109,0.110571006217747,0.000254918547359706,0.601152222575585,0.000260180820736755,0.000166110566144795,0.826107672257308,0.590245572531925,0.788049039879437,0.0141776443031487,0.0414736187849303,0.0342701380984591,0.0833910860902973,0.638417194919075,3.12386050360658e-09,1.32958977161479e-10
"Dorsal_striatum_R",0.0162196311043461,0.00308799417830996,0.000162103692010529,NA,0.0261555610013766,0.00203891507763254,0.0579377593883441,0.338559720246637,0.00405622659134042,0.0157370522267604,0.0130331228110052,0.131304727913346,0.11108461619979,0.849469856715,0.00927679622837174,0.507551520002552,0.161006768258361,0.91066283593528,0.52990953579222,0.00160783819033194,0.203235710219288,0.0516295952573329,0.124315301187122,0.0122095955241988,0.0816276554242277,0.266015472749731,0.157991137759518,0.0617678610226879
"Fusiform_gyrus_L",0.588667061716343,0.559545352693372,0.959952909584407,0.0261555610013766,NA,0.0279347771097642,0.123112308009958,0.00246698107243803,0.00169581271995911,0.00157529073683449,0.104918044856124,0.000129275060232636,0.962373550613327,0.116323267191301,0.157496928279262,0.020711205357129,0.461016873438394,0.0956275494708829,0.00167906726217515,0.00792594583732242,0.142908889933597,0.994719366148071,0.145402633200125,0.391020748643489,0.00692407529342987,0.34310470008938,0.760491387168792,0.281568884439916
"Fusiform_gyrus_R",0.0612295404360665,0.0482847595801417,0.000820109241202793,0.00203891507763254,0.0279347771097642,NA,0.185807526518348,0.359296589633183,0.402420516904884,0.050576637130201,5.67486804214923e-08,3.05588782723021e-07,0.000695995949200334,0.0812959193062066,1.43827413450204e-05,0.165657056642256,0.545436234299927,0.810580157258794,0.447028074717498,0.442171236215982,0.838802641074359,0.019621331703477,0.36481427212084,0.982703207995081,0.761216457472035,0.92311489245855,0.000356126787560918,0.00419965597134686
"Hippocampus_L",0.457308679482417,0.787907002172461,0.0829734944711924,0.0579377593883441,0.123112308009958,0.185807526518348,NA,0.0420855448342976,0.492857666064496,0.640398986796135,0.801519866700412,0.169872592075704,0.517629747473716,0.863665328494871,0.528931532960933,0.517430887220813,0.673807008420035,0.387917101226898,0.132202885576412,0.145117765000232,0.0238851648376825,0.47481365988471,0.0432813942477646,0.396792219353062,0.663804971422515,0.157778429398131,0.520733411468067,0.445796732468123
"Hippocampus_R",0.811741751180438,0.866865984337008,0.402309774648323,0.338559720246637,0.00246698107243803,0.359296589633183,0.0420855448342976,NA,0.0618824653939163,0.244973570190126,0.35554107073891,0.0228360563218062,0.80990422357651,0.0249628790186622,0.649335041020767,0.0948759717108461,0.35928829681947,0.149071019837771,0.0413531027274687,0.474141640435767,5.77670595802715e-08,0.426551617860097,0.0773321097140276,0.0506259884022537,0.204300904217207,0.057717288968846,0.943841576449722,0.830109491090292
"Insula_L",0.165126380190146,0.149140478275621,0.00244002110391373,0.00405622659134042,0.00169581271995911,0.402420516904884,0.492857666064496,0.0618824653939163,NA,4.02325728288133e-10,0.00747171801668367,0.0337264769806718,0.570955255933358,0.0675847343321789,0.0287126808174125,0.0213409642833966,0.0621785803860193,0.141407491420444,0.0344228463724487,0.0500711504716271,0.640323717837083,0.97705700165323,0.00268637327613463,0.144924001109292,1.77643071397338e-05,0.490648826450528,0.0174502909373921,0.110768438205911
"Insula_R",0.995002484398663,0.00472239970270549,2.29257566892738e-05,0.0157370522267604,0.00157529073683449,0.050576637130201,0.640398986796135,0.244973570190126,4.02325728288133e-10,NA,0.00616559025753061,0.0045111882775859,0.655324767608396,0.123618710125896,0.236346483830012,0.33377816865404,0.15143506651905,0.0751513235711661,0.00287739236123707,0.301815446268128,0.792251108084348,0.515253026586039,0.0176409223910017,0.0607598672309442,1.46670681289152e-05,0.46472004826897,0.00384342066695798,0.0325028634644458
