"Amygdala_L","Amygdala_R","Dorsal_striatum_L","Dorsal_striatum_R","Fusiform_gyrus_L","Fusiform_gyrus_R","Hippocampus_L","Hippocampus_R","Insula_L","Insula_R","Intracalcarine_cortex_L","Intracalcarine_cortex_R","lOFC_R","mOFC_L","mOFC_R","Oral_somatosensory_cortex_L","Oral_somatosensory_cortex_R","Precuneus_L","Precuneus_R","Ventral_striatum_L","Ventral_striatum_R","vlPFC_L","vlPFC_R","vlThalamus_L","vlThalamus_R","vmPFC_L","vmPFC_R","NA"
"Amygdala_L",1,0.585867946980434,-0.120764747349068,0.049301472797141,0.0147672937231344,0.308076022935679,0.111915370342514,-0.273085259789444,0.250896428067273,0.0144476751185204,0.379426098035424,0.472665720893901,0.30238301950605,-0.0482865727665456,0.305956029099986,0.443565200266954,-0.205317612781313,-0.0693098519570938,-0.134293952554458,-0.352270101111455,-0.113765826767949,0.199666268522835,-0.257461405855597,-0.314187019168465,0.0920003373154092,0.137813670573449,-0.294966602057951,-0.0566227292130027
"Amygdala_R",0.585867946980434,1,-0.0568042222313554,0.0965112380826749,-0.0916746856808415,0.261079006632471,0.0518130215536923,-0.183731518941519,0.316308114580286,0.118369494697143,0.327815639365131,0.34653397390987,0.237934242028489,0.144120751228348,0.211789166909683,0.398336477744311,0.0171097931196101,0.14197902491772,-0.117215651568563,-0.241901681880519,-0.226481625649462,0.195649645184615,-0.103427450419401,-0.0850315706497288,0.231977309875652,0.364879685941775,-0.196113714459782,0.0332292741357343
"Dorsal_striatum_L",-0.120764747349068,-0.0568042222313554,1,0.576669292425655,0.0761982511544127,-0.106954202271582,0.0908610608090512,0.366439575895186,0.0905380659221607,0.299302759321986,0.0278237222883904,-0.0775062911922448,0.0192607352816955,0.233290281898799,-0.0810154215804355,0.05262339255016,0.645725637104206,0.482799885447317,0.376336917543518,0.322634196921704,0.499341686340379,0.148398103169866,0.528155081738908,0.517458130605675,0.052029641417981,0.203004074254188,0.654206367311568,0.446207915487474
"Dorsal_striatum_R",0.049301472797141,0.0965112380826749,0.576669292425655,1,0.191677161205919,-0.209086040003699,0.11463348058923,0.39133047020048,0.176496233006211,0.480294855868564,0.113251301908342,0.103807603510623,0.0660233100628263,0.0300715863971633,-0.208348513186647,0.12019299728934,0.20407223043725,0.403077041312624,0.772047205288127,0.637996603280194,0.476941471376328,0.257792951388401,0.571574391200521,0.589376588739194,0.232827113486392,0.246643745747123,0.388536468352378,0.476992507466831
"Fusiform_gyrus_L",0.0147672937231344,-0.0916746856808415,0.0761982511544127,0.191677161205919,1,0.258016443312781,0.282717861834049,0.229634331466403,0.15171146205542,0.0721623272430386,0.293810778916669,0.132846161541191,0.176922065887413,-0.00314967367763878,0.259115004990501,0.30621744445652,-0.102956516408306,-0.00418050987746386,0.238111589803491,0.146011360075169,0.316114155446249,0.216942457972156,0.114313333618825,0.172543926863538,-0.0845473555415699,0.0695140326406293,0.166327756653207,0.150364657127013
"Fusiform_gyrus_R",0.308076022935679,0.261079006632471,-0.106954202271582,-0.209086040003699,0.258016443312781,1,0.203440637138831,-0.0277280056667724,0.351179937685321,0.112033892851429,0.617750475665638,0.369681559243096,0.196954566705176,0.411204165831004,0.553707841316353,0.314950867722339,0.0942113816582294,0.0736690433811441,-0.346968213686545,-0.193211209347362,-0.0833090046348629,0.194181145799404,-0.352206985529373,-0.263862593078829,0.237228566253087,0.324474977566845,-0.106689862778859,-0.0123485685689084
"Hippocampus_L",0.111915370342514,0.0518130215536923,0.0908610608090512,0.11463348058923,0.282717861834049,0.203440637138831,1,0.485439352798486,0.339728080788991,0.356440209125889,0.282600287498189,0.00683350347725731,-0.0329812533971207,0.110953641310011,0.187907728018314,0.100794091558572,0.0740308795119633,0.335832841109598,0.127584939418951,0.123411379506606,0.357477618892572,-0.111224145193027,-0.0120596604703761,0.018824740676193,0.295152086715591,0.28679415679788,0.201783949958388,0.260506992598302
"Hippocampus_R",-0.273085259789444,-0.183731518941519,0.366439575895186,0.39133047020048,0.229634331466403,-0.0277280056667724,0.485439352798486,1,0.0810909692080079,0.446101089014253,0.0843001721616142,-0.1542381068498,-0.152393427392906,0.127916660861459,-0.0816778169408321,-0.0392615700391079,0.210272035210277,0.316407030383788,0.43375266152361,0.546101654902505,0.501582461782753,0.148029609674828,0.246120340679161,0.328723764363491,0.14679049587802,0.165375618609681,0.426111760663526,0.401516066829002
"Insula_L",0.250896428067273,0.316308114580286,0.0905380659221607,0.176496233006211,0.15171146205542,0.351179937685321,0.339728080788991,0.0810909692080079,1,0.622858037002717,0.439413300604992,0.331697845350969,0.123555887620979,0.0613886143609862,0.263054220525062,0.464271265711844,0.0978543606924249,0.538229023241114,0.0857507498425766,0.129131515787226,0.145052416407934,0.337145684370705,0.199740852019899,0.303837246197386,0.461746235140768,0.527306912609873,0.174484961990034,0.471963503882279
"Insula_R",0.0144476751185204,0.118369494697143,0.299302759321986,0.480294855868564,0.0721623272430386,0.112033892851429,0.356440209125889,0.446101089014253,0.622858037002717,1,0.372924701055976,0.297391467303634,0.0767403686641005,0.100077817379877,0.0327666031593671,0.257562722057014,0.125949039677739,0.620427967937557,0.400761276232824,0.461470766807569,0.468757910235508,0.440198093521521,0.396424621877754,0.534504137008389,0.330252022584685,0.52514904769482,0.352508387826614,0.732433145191847
"Intracalcarine_cortex_L",0.379426098035424,0.327815639365131,0.0278237222883904,0.113251301908342,0.293810778916669,0.617750475665638,0.282600287498189,0.0843001721616142,0.439413300604992,0.372924701055976,1,0.739387857118528,0.446840183997673,0.402534849432692,0.347182325007419,0.436798413796152,0.0111306089224484,0.227422442527279,-0.113398665088373,-0.0614485405524122,0.0327957048280874,0.234952598958369,-0.149504017862608,-0.0390483415558281,0.102345976000479,0.27524886402495,-0.031861281868698,0.187727979152685
"Intracalcarine_cortex_R",0.472665720893901,0.34653397390987,-0.0775062911922448,0.103807603510623,0.132846161541191,0.369681559243096,0.00683350347725731,-0.1542381068498,0.331697845350969,0.297391467303634,0.739387857118528,1,0.42696582421621,0.149717402781997,0.25796198321586,0.481109956925392,-0.211046941853529,-0.0740585973312797,-0.00479166867548854,-0.222024581165439,-0.0659132490626688,0.200467623863438,-0.0931278118840385,-0.112910810236258,0.100804148380614,0.110074209365958,-0.195487963018221,0.0505977309357398
"lOFC_R",0.30238301950605,0.237934242028489,0.0192607352816955,0.0660233100628263,0.176922065887413,0.196954566705176,-0.0329812533971207,-0.152393427392906,0.123555887620979,0.0767403686641005,0.446840183997673,0.42696582421621,1,0.216496629925512,0.00560793248704509,0.226147586950196,-0.147186918050603,0.0581625566829075,-0.0123043904413939,-0.150946479154307,-0.0301918881568237,0.223076876630263,-0.0235682382299243,0.00462964378091661,-0.221507423137685,-0.077023531994886,-0.123751201125148,0.0162969963525961
"mOFC_L",-0.0482865727665456,0.144120751228348,0.233290281898799,0.0300715863971633,-0.00314967367763878,0.411204165831004,0.110953641310011,0.127916660861459,0.0613886143609862,0.100077817379877,0.402534849432692,0.149717402781997,0.216496629925512,1,0.0722615152758169,-0.159953737956551,0.439966704723369,0.28351441232791,-0.170121431927755,-0.106992877616173,-0.00685277876440968,-0.0595610637640378,-0.14939281059674,0.0101143320396426,0.125428144875166,0.26991312889721,0.127972267080277,-0.0150432374510416
"mOFC_R",0.305956029099986,0.211789166909683,-0.0810154215804355,-0.208348513186647,0.259115004990501,0.553707841316353,0.187907728018314,-0.0816778169408321,0.263054220525062,0.0327666031593671,0.347182325007419,0.25796198321586,0.00560793248704509,0.0722615152758169,1,0.603867011350112,0.0966565557537529,0.00287519180050997,-0.359021271333949,-0.199234208076125,-0.0449326847707273,0.145159720225268,-0.148695910127789,-0.187194543983925,0.205729602087453,0.21317896798939,0.0196216100456016,0.0604095993306309
"Oral_somatosensory_cortex_L",0.443565200266954,0.398336477744311,0.05262339255016,0.12019299728934,0.30621744445652,0.314950867722339,0.100794091558572,-0.0392615700391079,0.464271265711844,0.257562722057014,0.436798413796152,0.481109956925392,0.226147586950196,-0.159953737956551,0.603867011350112,1,-0.102931022363092,0.133058864693708,0.00490226065867344,-0.0890216387040358,0.0298699160272042,0.302650131564897,0.109050316035949,0.0519418740777891,0.155695455450726,0.271480159474208,0.033179259396456,0.27312531808522
"Oral_somatosensory_cortex_R",-0.205317612781313,0.0171097931196101,0.645725637104206,0.20407223043725,-0.102956516408306,0.0942113816582294,0.0740308795119633,0.210272035210277,0.0978543606924249,0.125949039677739,0.0111306089224484,-0.211046941853529,-0.147186918050603,0.439966704723369,0.0966565557537529,-0.102931022363092,1,0.507497631649543,-0.0103303519206757,0.0632619390062945,0.175774821617044,0.0171569305135085,0.235967609413143,0.279651904224703,0.168620806590118,0.330774821384358,0.49943984577424,0.222058172698664
"Precuneus_L",-0.0693098519570938,0.14197902491772,0.482799885447317,0.403077041312624,-0.00418050987746386,0.0736690433811441,0.335832841109598,0.316407030383788,0.538229023241114,0.620427967937557,0.227422442527279,-0.0740585973312797,0.0581625566829075,0.28351441232791,0.00287519180050997,0.133058864693708,0.507497631649543,1,0.145171627568201,0.295673662875116,0.328846128273975,0.27915644035008,0.46568295150422,0.578263933298211,0.322475570371205,0.563598114115284,0.512253261264937,0.680383220362232
