"Amygdala_L","Amygdala_R","Dorsal_striatum_L","Dorsal_striatum_R","Fusiform_gyrus_L","Fusiform_gyrus_R","Hippocampus_L","Hippocampus_R","Insula_L","Insula_R","Intracalcarine_cortex_L","Intracalcarine_cortex_R","lOFC_R","mOFC_L","mOFC_R","Oral_somatosensory_cortex_L","Oral_somatosensory_cortex_R","Precuneus_L","Precuneus_R","Ventral_striatum_L","Ventral_striatum_R","vlPFC_L","vlPFC_R","vlThalamus_L","vlThalamus_R","vmPFC_L","vmPFC_R","NA"
"Amygdala_L",NA,0.00132384937747254,0.109649232711522,0.000113306903959387,0.00777543051238494,0.215416998157822,0.00878629860388114,0.0123294665540423,3.4099030514545e-05,0.891382804974889,0.000542097790471985,0.0129298846074701,0.056878784582076,0.0216339586568479,0.0565442676816463,0.00409469264961926,2.5076001275437e-09,0.000551906774324262,1.28667979382158e-07,0,4.60244775624119e-07,0.0251970028201969,0.38386419775749,1.27001120731052e-09,0.964210978640924,0.105081455672456,9.64059629460223e-07,7.40700376411496e-06
"Amygdala_R",0.00132384937747254,NA,4.88498130835069e-14,1.33226762955019e-15,3.35671934692527e-10,2.99760216648792e-14,0,0,2.06034811434108e-09,5.322409180053e-13,3.42203088088411e-09,1.89004367712187e-12,9.65894031423886e-14,0,4.08095779391715e-12,0.00961319261843707,5.87613322444724e-08,2.29118946037943e-11,0.0821788855532701,2.12458939330418e-11,0,0,8.00303702419569e-07,7.57580140842151e-08,2.68767452737961e-10,0,1.55431223447522e-13,1.46547409984876e-07
"Dorsal_striatum_L",0.109649232711522,4.88498130835069e-14,NA,0,6.62235977166858e-08,5.50333112414592e-11,1.0829892538311e-09,2.07572847799042e-10,5.14921438821148e-13,7.70050689880009e-13,9.06252850541023e-12,0,4.671178998783e-05,4.70734562441066e-14,7.873448559792e-10,0.000433984479948579,3.5527136788005e-15,0,0.190166147990542,4.20199999329185e-06,1.41477940474033e-11,9.33341420394918e-06,7.78856978911335e-11,8.32992703703184e-07,1.81188397618826e-13,0,4.44089209850063e-16,3.86357612569554e-14
"Dorsal_striatum_R",0.000113306903959387,1.33226762955019e-15,0,NA,9.23430349963894e-08,1.24908972054527e-11,1.35225164399344e-12,2.02726724296554e-13,9.32587340685131e-15,0,3.8968828164343e-13,0,6.6035005685805e-08,1.17899690010859e-10,1.9482893520717e-08,1.34554450497149e-05,5.20472553944273e-12,0,0.217750269687308,1.33228317267253e-10,0,1.31894495325469e-13,1.15662610600253e-08,1.60735869059181e-11,7.9283764664595e-08,0,1.33226762955019e-15,0
"Fusiform_gyrus_L",0.00777543051238494,3.35671934692527e-10,6.62235977166858e-08,9.23430349963894e-08,NA,4.36095604072761e-13,1.30165519918179e-07,1.12154729947633e-11,3.9455141687128e-07,5.39015678757693e-08,7.8223390098664e-07,3.76491484654906e-08,0.000192843237743823,6.24964524575944e-11,1.1002565525331e-09,9.05380106011044e-05,3.4193385711756e-06,4.32060265342926e-08,0.160084013969166,5.7989813218029e-07,2.614056491268e-07,8.73133699221817e-05,6.56335270177166e-06,0.000207131674178296,7.75221409066162e-06,8.67173000074217e-12,9.70889502127648e-09,3.77156218211994e-06
"Fusiform_gyrus_R",0.215416998157822,2.99760216648792e-14,5.50333112414592e-11,1.24908972054527e-11,4.36095604072761e-13,NA,1.63855595758378e-11,2.22044604925031e-15,5.60221334158229e-05,1.57862782845797e-08,4.75175454539567e-14,3.90798504668055e-14,0.000993866866902504,2.12301626278943e-07,3.55151990039104e-07,0.134930954195448,0.00534827090667145,9.49165393704376e-06,0.000421277843253076,4.59377915174031e-06,2.93809421236801e-11,3.10862446895044e-13,0.000786293849321495,8.18681059189252e-06,1.04241792131532e-06,2.22044604925031e-16,8.18598522300817e-11,5.67350073588102e-08
"Hippocampus_L",0.00878629860388114,0,1.0829892538311e-09,1.35225164399344e-12,1.30165519918179e-07,1.63855595758378e-11,NA,0,3.06024094953727e-11,8.38123888069475e-08,9.74610721238278e-07,3.13594427314712e-07,2.67111577301193e-09,0,2.11058688637245e-06,0.0513770526189583,0.000235890532576555,5.12395681440125e-08,0.0247935959580303,8.4866930265548e-06,2.22044604925031e-16,0,0.00331891111377769,0.00370867867025915,4.67346237709165e-07,9.02833363625177e-13,3.04248769245063e-06,0.000129701026142737
"Hippocampus_R",0.0123294665540423,0,2.07572847799042e-10,2.02726724296554e-13,1.12154729947633e-11,2.22044604925031e-15,0,NA,8.32333535427665e-10,1.67199587508549e-12,7.59683715934045e-09,7.17431447583294e-10,0,0,4.65894520518262e-07,0.108194222757021,0.000325590486997651,1.79840664804587e-07,0.0100192443871849,7.29492282580679e-07,3.63931107472126e-12,0,0.000408766877020295,2.53714505182856e-07,2.78157497035636e-10,0,2.30918721921824e-08,6.22897892554874e-06
"Insula_L",3.4099030514545e-05,2.06034811434108e-09,5.14921438821148e-13,9.32587340685131e-15,3.9455141687128e-07,5.60221334158229e-05,3.06024094953727e-11,8.32333535427665e-10,NA,0,2.45875844129273e-08,4.30726565525674e-11,1.10636211303472e-09,1.52322598978571e-13,2.21327608684874e-07,5.28981654035476e-08,0,0,0.00932552391111185,5.52841328271825e-10,2.22044604925031e-16,9.07843263231456e-07,9.50757250706147e-11,5.93406769318072e-05,5.68048941218535e-10,4.18776124888609e-13,1.63323354840372e-10,2.12785344899658e-12
"Insula_R",0.891382804974889,5.322409180053e-13,7.70050689880009e-13,0,5.39015678757693e-08,1.57862782845797e-08,8.38123888069475e-08,1.67199587508549e-12,0,NA,3.64338559322164e-10,0,2.32185539683627e-08,4.07462952267679e-11,1.03529193884455e-06,7.99375429703097e-05,1.52144519205422e-09,5.24025267623074e-14,0.700782297937201,0.000283768183320099,2.81064060914105e-12,1.03538599915964e-08,9.28590537796481e-13,1.53961524944624e-05,1.19904086659517e-14,2.66453525910038e-15,6.3557825669136e-11,3.59712259978551e-14
