"Amygdala_L","Amygdala_R","Dorsal_striatum_L","Dorsal_striatum_R","Fusiform_gyrus_L","Fusiform_gyrus_R","Hippocampus_L","Hippocampus_R","Insula_L","Insula_R","Intracalcarine_cortex_L","Intracalcarine_cortex_R","lOFC_R","mOFC_L","mOFC_R","Oral_somatosensory_cortex_L","Oral_somatosensory_cortex_R","Precuneus_L","Precuneus_R","Ventral_striatum_L","Ventral_striatum_R","vlPFC_L","vlPFC_R","vlThalamus_L","vlThalamus_R","vmPFC_L","vmPFC_R","NA"
"Amygdala_L",NA,3.35287353436797e-14,0.0187573431678112,0.0111062732282812,3.10862446895044e-15,1.77001921606301e-05,7.14983627858601e-13,9.92663033994035e-07,4.7697081546616e-06,0.00014804297707105,0.00150203192706266,0.00288066883901505,0.000871685445341885,2.45359048633986e-08,7.95061794178764e-11,1.72954983668205e-10,0.322161642553206,0.263650143776935,0.00970710408596664,0.00239904310272898,0.0125285319885455,0.992618824348959,0.279250042949311,0.911423721613283,7.62745422377975e-12,1.77635683940025e-15,0.845070335387956,0.355542441639277
"Amygdala_R",3.35287353436797e-14,NA,0.0465669054041586,0.00660491619138881,9.32587340685131e-15,1.17226200302412e-07,0,2.15605311382205e-13,0.0154009371360802,0.000122110653057117,0.000319332137076689,0.00296857288908292,4.38858105411555e-09,6.51447709745234e-05,4.9732483020648e-08,0.010132536656307,0.599935206349597,0.281972086096155,0.219817207159379,0.194207175835539,0.147896572157376,0.0147932899382164,0.359077893844069,0.547812443561777,9.64646140744208e-10,9.79417227320312e-08,0.426823047729605,0.418232292633097
"Dorsal_striatum_L",0.0187573431678112,0.0465669054041586,NA,0,2.49223933934672e-07,0.159621736064272,0.000411893596953483,0.000893900651220303,0,0,9.44985594220071e-08,6.77573875096371e-06,1.68148384105393e-09,2.33934885773834e-06,0.000632808322137191,1.19770859896562e-10,0,0,0.114701082665679,0.72067814732523,0,8.25117751901416e-13,0,0,0,4.92561547105197e-12,0,0
"Dorsal_striatum_R",0.0111062732282812,0.00660491619138881,0,NA,0.00098072819840711,0.0426588495260405,0.000436925708156233,0.000504836362710481,0,0,2.39950725333671e-06,8.67629328737962e-06,3.26558780017194e-11,0.00740319594763328,0.00176135706742553,4.5045271699351e-06,0,0,3.03904919229936e-06,0.579590081582912,0,6.21724893790088e-15,0,0,1.65645275274073e-13,1.38680800176871e-09,0,0
"Fusiform_gyrus_L",3.10862446895044e-15,9.32587340685131e-15,2.49223933934672e-07,0.00098072819840711,NA,2.1280754936015e-12,0,4.79607642489555e-09,9.04822883285306e-09,3.91744636729641e-10,5.59419177648124e-12,2.94627842123418e-08,8.50741699309765e-11,2.0952128920726e-12,0,1.82986958918718e-12,5.98036920109735e-05,8.24357826445521e-08,0.39661340351533,0.0807722976870413,0.109208524658013,0.616653281369105,0.809512214440221,0.367011152149605,0,6.66133814775094e-16,0.11731610759621,0.0181653300894498
"Fusiform_gyrus_R",1.77001921606301e-05,1.17226200302412e-07,0.159621736064272,0.0426588495260405,2.1280754936015e-12,NA,1.74206279788258e-05,0.00848085142305832,0.0548355293537834,0.000833718105464953,1.77635683940025e-15,1.04360964314765e-13,1.47002410244568e-11,1.32640565198017e-11,0,8.06910094297564e-13,0.198592631604499,0.00570699915723161,0.0216144037307944,0.500501035149727,0.372830700676767,0.186925828582543,0.126220678151308,0.828038863035937,0.00519293341522564,4.84926031552035e-05,0.246364252830013,0.0303228650349268
"Hippocampus_L",7.14983627858601e-13,0,0.000411893596953483,0.000436925708156233,0,1.74206279788258e-05,NA,0,2.71856031170969e-05,0.00139885424179664,0.100143498843404,0.0965856852066547,0.00429049377871848,8.23206985800518e-06,1.05467364193146e-05,0.00488150138463239,0.225103577997244,0.117420361068687,3.07527803034002e-05,0.541470811863026,0.00157110529360094,1.68211312332467e-05,0.15130569172548,0.167282068666076,0,1.77635683940025e-15,0.894626808756529,0.180474006279926
"Hippocampus_R",9.92663033994035e-07,2.15605311382205e-13,0.000893900651220303,0.000504836362710481,4.79607642489555e-09,0.00848085142305832,0,NA,2.97389961523287e-06,1.76228037300774e-05,0.00533967116479128,0.00122333042878675,0.00420858180197792,3.02911217664459e-07,6.67814514798692e-07,0.00083014277773108,0.684491221482538,0.0713749708260263,0.00643538172849079,0.000820618475742441,9.65677912900809e-05,6.10686243915914e-05,0.451841111933536,0.346889153592502,3.77475828372553e-15,2.09399608763761e-10,0.821143177184427,0.898500235501168
"Insula_L",4.7697081546616e-06,0.0154009371360802,0,0,9.04822883285306e-09,0.0548355293537834,2.71856031170969e-05,2.97389961523287e-06,NA,0,1.89014137674803e-10,2.64765507296261e-08,3.01977998162783e-09,6.10698391456665e-06,0.00167527228628472,1.44551037806195e-13,0,0,0.00238629048106476,0.966864919245494,0,9.88342740981807e-12,0,0,0,0,0,0
"Insula_R",0.00014804297707105,0.000122110653057117,0,0,3.91744636729641e-10,0.000833718105464953,0.00139885424179664,1.76228037300774e-05,0,NA,1.33226762955019e-15,8.19493362058665e-11,6.66133814775094e-16,5.89413576390641e-07,5.54930685847665e-08,0,0,0,0.250387225353305,0.698907156757393,2.97539770599542e-14,1.57173331682969e-07,0,0,8.21565038222616e-15,7.32747196252603e-14,0,0
