"Amygdala_L","Amygdala_R","Dorsal_striatum_L","Dorsal_striatum_R","Fusiform_gyrus_L","Fusiform_gyrus_R","Hippocampus_L","Hippocampus_R","Insula_L","Insula_R","Intracalcarine_cortex_L","Intracalcarine_cortex_R","lOFC_R","mOFC_L","mOFC_R","Oral_somatosensory_cortex_L","Oral_somatosensory_cortex_R","Precuneus_L","Precuneus_R","Ventral_striatum_L","Ventral_striatum_R","vlPFC_L","vlPFC_R","vlThalamus_L","vlThalamus_R","vmPFC_L","vmPFC_R","NA"
"Amygdala_L",1,0.5615574617709,0.496052928517715,0.654446853655945,0.148464159815464,-0.249883673488767,0.490069015353684,0.327975196698318,0.0672723887284851,-0.0156240871963774,0.0821037415035153,0.238864649418796,-0.158915295454025,-0.288684310295339,-0.109904231778856,0.388359144373598,0.177833742040183,0.484263048234122,-0.0977020145373444,-0.150782698251521,-0.154350073116173,0.360661621626347,0.232662874187485,-0.220836556278077,0.09015553156645,0.123775095915554,-0.51137485844307,-0.312022406844628
"Amygdala_R",0.5615574617709,1,0.545935541749035,0.524926485701639,-0.291494550747662,-0.624793243287944,0.122072041092423,-0.215193479606795,-0.122669753716628,-0.423502185252557,-0.293129178441419,-0.0350717678142418,-0.403776702120205,0.273051072843341,-0.319845367701408,-0.084866004011739,0.176823171881005,0.304114358396509,-0.385486782238978,-0.316375361961796,0.13541355404539,0.144212381027129,-0.00285249698559677,-0.435997037501459,-0.29520889511754,0.107235835567024,-0.523543766436973,-0.311070651460025
"Dorsal_striatum_L",0.496052928517715,0.545935541749035,1,0.753811814585658,0.0353194830762297,-0.303168332406554,0.203612232776978,0.167929006638006,0.252461471286036,-0.0727736270151372,-0.0159977021995253,0.253213943104689,0.103272921256154,0.103723424056016,-0.0253860821609373,0.246068928972972,0.655507574256056,0.6230818145393,-0.129867465576702,-0.110016803587859,-0.0047704983996172,0.160183486351457,0.382523088081424,-0.14775580516796,0.324182200619322,0.363916410956313,-0.255618081621185,-0.0811007792156785
"Dorsal_striatum_R",0.654446853655945,0.524926485701639,0.753811814585658,1,0.0856989064201597,-0.181006413184618,0.113832262189562,0.111290385644474,0.22877205542565,-0.0433274033227662,0.0317031693336089,0.23605513599233,0.0541128213932707,-0.32679135069522,0.066668343489462,0.387177853381814,0.49656662601704,0.672215126584236,-0.302118749421235,-0.247870672312882,-0.374631971069016,0.306237294478567,0.308897791821921,0.00859657684337478,0.258129062754271,0.100784251569101,-0.400366128546935,0.0812210891498366
"Fusiform_gyrus_L",0.148464159815464,-0.291494550747662,0.0353194830762297,0.0856989064201597,1,0.461113620475309,0.560815890834414,0.648621144534744,0.090080183820231,0.709013793098917,0.51497262922497,0.666206495329949,0.455508285504964,-0.601238084508223,0.700280965076532,0.809935319728821,-0.156516035128676,-0.0064131236194972,0.519080650152568,0.239377952341979,0.400112545201602,0.332820541440977,0.129032373274859,-0.0815971213924207,0.576226749513271,0.0683876842831272,0.352704649030103,0.512408194269273
"Fusiform_gyrus_R",-0.249883673488767,-0.624793243287944,-0.303168332406554,-0.181006413184618,0.461113620475309,1,0.0134256002686128,0.381492684285444,0.393653707090961,0.373489663830515,0.59162454844336,0.391522469361235,0.526600097893699,-0.320037809644618,0.465543190548181,0.292398447464591,-0.213102831587346,-0.0566611110265144,0.549228034723885,0.157485298738669,-0.0432335343738659,0.30725286031226,0.354013225001155,0.401252662963069,0.472330012399063,0.340205201622892,0.514793361877571,0.548181957457905
"Hippocampus_L",0.490069015353684,0.122072041092423,0.203612232776978,0.113832262189562,0.560815890834414,0.0134256002686128,1,0.6430998528883,-0.157297396536558,0.471563247711611,-0.0754694925099668,0.338863991891518,0.351067904861784,-0.273036353959222,0.258918836317974,0.406930028476459,0.0538065681583569,0.0839631052569888,0.136086861806034,0.0391944263622751,0.422563358537212,0.24571020675868,-0.127395497239187,-0.184093245859793,0.361471506376128,0.0684697214660352,0.00806268910262644,0.0702352223692558
"Hippocampus_R",0.327975196698318,-0.215193479606795,0.167929006638006,0.111290385644474,0.648621144534744,0.381492684285444,0.6430998528883,1,0.317015268869838,0.549438778587975,0.336661595067536,0.438220254702771,0.326394549583785,-0.306833458405387,0.270018707161645,0.532483757561673,0.268435494019787,0.350898102182411,0.272282710572754,0.294997574560747,0.148572420705048,0.169792694437882,0.247710205238878,-0.0836965789844527,0.35867702162002,0.14717385811235,0.409077603782104,0.421880319022174
"Insula_L",0.0672723887284851,-0.122669753716628,0.252461471286036,0.22877205542565,0.090080183820231,0.393653707090961,-0.157297396536558,0.317015268869838,1,0.253529121992206,0.506754347418111,0.360037777599874,0.344098165284663,0.0343536900999191,-0.0614278897330044,0.202293755315917,0.258109749616536,0.371626097194576,0.401280817884825,0.0577159574898742,-0.216249971998358,0.253982382706478,0.677604942460521,0.209882589085481,0.433931637991248,0.470513533908669,0.282738273544718,0.20806603089516
"Insula_R",-0.0156240871963774,-0.423502185252557,-0.0727736270151372,-0.0433274033227662,0.709013793098917,0.373489663830515,0.471563247711611,0.549438778587975,0.253529121992206,1,0.287014174204717,0.505929564713407,0.492976494933064,-0.530419833801408,0.582641169652096,0.658653698770718,-0.0973385600548183,0.0571824304879034,0.447227416809594,0.217988640922681,0.179986499194579,0.155888919342489,-0.0143552884921702,-0.0223704086389403,0.458182544538286,0.130906301991033,0.282469842868509,0.520633905741544
"Intracalcarine_cortex_L",0.0821037415035153,-0.293129178441419,-0.0159977021995253,0.0317031693336089,0.51497262922497,0.59162454844336,-0.0754694925099668,0.336661595067536,0.506754347418111,0.287014174204717,1,0.516754789776276,0.292406884365322,-0.235457091558162,0.351904867839203,0.648043373959024,-0.138025627240581,0.00859281928277432,0.510973912992016,-0.00977406612843224,-0.0497757402288751,0.198598386425191,0.570306045014103,-0.00126845711224614,0.343684045939125,0.350801906036306,0.262879545869313,0.184363589177937
"Intracalcarine_cortex_R",0.238864649418796,-0.0350717678142418,0.253213943104689,0.23605513599233,0.666206495329949,0.391522469361235,0.338863991891518,0.438220254702771,0.360037777599874,0.505929564713407,0.516754789776276,1,0.364533249912089,-0.269471893320949,0.338108107129654,0.664005344120461,0.0212487259092462,0.230800138952737,0.686901228674702,0.269232727276221,0.207267837300739,0.567071154068879,0.45611796431455,-0.0174229913589628,0.601330604396031,0.467110947167716,0.351883268967035,0.427107246478157
