"Amygdala_L","Amygdala_R","Dorsal_striatum_L","Dorsal_striatum_R","Fusiform_gyrus_L","Fusiform_gyrus_R","Hippocampus_L","Hippocampus_R","Insula_L","Insula_R","Intracalcarine_cortex_L","Intracalcarine_cortex_R","lOFC_R","mOFC_L","mOFC_R","Oral_somatosensory_cortex_L","Oral_somatosensory_cortex_R","Precuneus_L","Precuneus_R","Ventral_striatum_L","Ventral_striatum_R","vlPFC_L","vlPFC_R","vlThalamus_L","vlThalamus_R","vmPFC_L","vmPFC_R","NA"
"Amygdala_L",1,0.282167244060562,0.217127357053489,0.208511751855205,0.0517394522914197,0.289411714741991,0.383956946493787,0.120618486450715,0.0439953335927207,-0.0449367507113726,0.117116173556595,0.225842657678113,0.308944210862099,0.298775787725161,0.2004769714864,-0.017897736249435,0.385376912345419,0.0566861964988696,-0.204268935175424,0.116928677547645,0.394024624253375,0.107657767685024,0.162994723236429,0.017122956307957,0.307239089419541,0.264133879928374,0.186296927907542,0.170311518806214
"Amygdala_R",0.282167244060562,1,0.0561740779424162,0.103911414822431,0.357031878650181,0.258107709922585,0.237670445226799,0.568996041607998,-0.0252332058725924,0.0428709672656756,-0.0433148058836627,0.115742417381846,0.111020922973083,-0.0183785553257252,0.128187141124443,-0.0780307175403279,0.144104991679918,0.0620141827693354,-0.0826821597381301,0.160324404272967,0.164571291256062,0.102176541789419,-0.117537454690603,-0.201937592654139,0.156050598029882,0.106438341779351,-0.0147142356055594,-0.0593751553731425
"Dorsal_striatum_L",0.217127357053489,0.0561740779424162,1,0.743621176686283,0.0927360451505963,-0.0257966684562009,0.277117444107961,0.114776902323451,0.443515422368929,0.319579114270172,0.27443962348167,0.152029645301477,0.0108983019337179,0.272295667763721,0.20020116962986,-0.0303737749854533,0.687875562530957,0.4671953847775,0.143572890380936,0.376523120643857,0.327740754664054,0.25814887143406,0.170335002389164,0.275911201115262,0.199429804626142,0.24483915619236,0.483608743219113,0.656742977243186
"Dorsal_striatum_R",0.208511751855205,0.103911414822431,0.743621176686283,1,0.231309354709016,0.00618924233848044,0.291135083225794,0.170743506074906,0.464755030655768,0.332559726083298,0.293400286122707,0.234317183591987,0.133221870709403,0.311100850394603,0.234866409766973,0.102662371013286,0.673358520170272,0.58040617758528,0.0715833107786811,0.46126271070971,0.272796818814741,0.311479209483328,0.180863278588678,0.141726323951831,0.28563282420918,0.279955627223875,0.48474170857334,0.539412376663126
"Fusiform_gyrus_L",0.0517394522914197,0.357031878650181,0.0927360451505963,0.231309354709016,1,0.237199478073368,0.132939613586366,0.418586327383511,0.259557954977997,0.239568202417096,0.167361952982466,0.243707259960637,0.191928104904061,0.099569579491757,0.255560672132881,0.264410690970936,0.182913929185106,0.193255769744152,-0.129753075300289,0.381162639128789,0.021057346331474,0.384739100133885,0.174405454355482,-0.0219855867767155,0.181725584350039,0.318678423375245,-0.0183841882874649,-0.016199993781101
"Fusiform_gyrus_R",0.289411714741991,0.258107709922585,-0.0257966684562009,0.00618924233848044,0.237199478073368,1,0.324441824043983,0.234656639592464,0.267019721828696,0.231813723464052,0.316207166935563,0.496516024545765,0.347091221330815,0.0106622629467167,-0.0161533009541233,0.161190945765638,-0.00229358310853137,0.0862722955950682,0.0484607109537555,0.310215590718172,0.00913947837702517,0.048855890186962,0.140815531926407,-0.021140229970735,0.294169744856755,0.378203224171722,-0.0809440943825354,-0.169414734418157
"Hippocampus_L",0.383956946493787,0.237670445226799,0.277117444107961,0.291135083225794,0.132939613586366,0.324441824043983,1,0.496196105970682,0.128296852781706,-0.016715412954073,0.198969201053471,0.23578048527489,0.294005785821484,0.235963641311518,0.176836077070798,-0.0640108121128167,0.212519179215982,0.0751966046950894,-0.0940781675999503,0.195947705691445,0.237394211950261,-0.116079403107266,0.0086738943631324,0.0238078293702122,0.410490064461382,0.401043103797448,0.225395293533657,0.162386291167239
"Hippocampus_R",0.120618486450715,0.568996041607998,0.114776902323451,0.170743506074906,0.418586327383511,0.234656639592464,0.496196105970682,1,0.184220865769119,0.195944132239594,-0.139715562571658,0.107041151389374,0.218714415379069,0.131471913939528,0.0651400307869512,0.110994868457917,0.0277441424369035,0.0409441677707417,-0.180247140344687,0.131186956034603,-0.175056841023232,0.103122713774727,0.0535709506617436,-0.0867845707065239,0.267889752478371,0.200206698038791,0.118862231601628,-0.0535187718026121
"Insula_L",0.0439953335927207,-0.0252332058725924,0.443515422368929,0.464755030655768,0.259557954977997,0.267019721828696,0.128296852781706,0.184220865769119,1,0.647605633969348,0.344671070927048,0.319313153105079,0.28918859793951,0.302252716514723,-0.0613170421226979,0.395906609120992,0.461383711235947,0.504543231599934,0.0251585261120779,0.391783456927289,-0.211762153540971,0.284468926223153,0.385715011915318,0.175467322858586,0.472776124220481,0.460466549934734,0.140028351108211,0.165165086816742
"Insula_R",-0.0449367507113726,0.0428709672656756,0.319579114270172,0.332559726083298,0.239568202417096,0.231813723464052,-0.016715412954073,0.195944132239594,0.647605633969348,1,0.106122625993972,0.360432603872928,0.183589356442278,0.162957215296412,-0.132973240369095,0.321244419466618,0.290081120919566,0.399372469985556,0.214135265084661,0.310365141205989,-0.0979559733316825,0.365684552958451,0.369757354579689,0.140308824350713,0.264936672845082,0.327316773951707,0.120956961810914,0.044078757439804
