"Amygdala_L","Amygdala_R","Dorsal_striatum_L","Dorsal_striatum_R","Fusiform_gyrus_L","Fusiform_gyrus_R","Hippocampus_L","Hippocampus_R","Insula_L","Insula_R","Intracalcarine_cortex_L","Intracalcarine_cortex_R","lOFC_R","mOFC_L","mOFC_R","Oral_somatosensory_cortex_L","Oral_somatosensory_cortex_R","Precuneus_L","Precuneus_R","Ventral_striatum_L","Ventral_striatum_R","vlPFC_L","vlPFC_R","vlThalamus_L","vlThalamus_R","vmPFC_L","vmPFC_R","NA"
"Amygdala_L",NA,0.739881812496743,1.81032966395378e-12,2.8550561914642e-10,0.00168116424685438,0.731853851817633,4.68128202868456e-10,0.629106698420995,1.8209433960692e-11,0.000419881580120851,0.512662307350299,0.484811792782784,9.72601616910929e-05,0.0454641646784226,0.0282976016158605,0.0753431584517572,1.70397029819469e-12,9.15646714005902e-09,0.327639014979715,0.000129707227799702,0.0144488917591286,1.30326606839759e-06,2.08227172735498e-05,1.39299908408219e-06,0.00141934989518822,0.000129873331532693,4.97544968780517e-07,4.19780370242151e-07
"Amygdala_R",0.739881812496743,NA,0.233278291858861,0.000380985456770233,0.443025374419199,0.290737450301278,0.010610806773355,0.819954428322835,0.811861136466814,0.0461266625506529,0.225821808165401,0.202912993850027,0.743493353175731,0.0816964740337898,0.608311736701613,0.975672442675721,0.626267737375352,0.691186121815009,0.386642459927287,0.249463679870838,0.647049552829823,0.966314414324884,0.445011060490737,0.970065319822153,0.251475020582282,0.0741858200640617,0.00252436299435144,0.0421695617960713
"Dorsal_striatum_L",1.81032966395378e-12,0.233278291858861,NA,0,1.41295559696886e-08,6.62771615367319e-10,0,0.526413950139705,0,0,0,0,2.0875659423325e-08,0.000182705620651591,0.00846886235778133,0.000521122765496873,0,0,2.2107204955546e-11,0,0,0,0,0,5.65031561983176e-07,0.000147238672553174,0,0
"Dorsal_striatum_R",2.8550561914642e-10,0.000380985456770233,0,NA,1.89796671630216e-05,7.83457851349922e-06,1.25777610548994e-10,0.000148721688896902,0,0,9.86739578934248e-11,4.88473174242721e-06,2.44000375460018e-10,1.24908816623304e-08,0.253095935274729,0.374729605341507,6.76795952614384e-10,0,0.0613465130299666,1.33042923788906e-07,0.0621862793758181,0,4.76663153392565e-11,2.22044604925031e-16,8.83388691086395e-08,0.000326053910928437,0,2.22044604925031e-16
"Fusiform_gyrus_L",0.00168116424685438,0.443025374419199,1.41295559696886e-08,1.89796671630216e-05,NA,4.00272037737182e-07,7.23942785718634e-08,0.605317006977075,1.06149177718784e-05,0.000380185579132553,5.30171629264942e-07,3.8894429531755e-05,1.0458300891969e-12,0.0614314002928809,3.72838315709778e-06,0.00123256487552981,9.49070932954044e-08,3.31556309074443e-08,1.57967011116256e-06,8.14662812764766e-08,3.5772654252586e-05,3.9078978453233e-07,1.03728593492391e-07,0.00253238556864255,0.079314211634526,0.0233067714645967,1.59412039124618e-10,1.75174966976499e-07
"Fusiform_gyrus_R",0.731853851817633,0.290737450301278,6.62771615367319e-10,7.83457851349922e-06,4.00272037737182e-07,NA,1.32491841777771e-05,0.75063052257257,0.0231340327654759,0.0388417696175036,0,4.17443857259059e-14,0.00345863675299407,6.82702959253767e-06,3.94556254335043e-09,9.60647161818429e-09,0.000496663080422621,4.78582985330434e-06,4.19874552903821e-07,2.41285193158802e-07,5.09276228433109e-06,8.00483852536615e-08,0.000107240313803825,0.00127117316751568,0.742244097822528,0.540531633407665,0.00369812340768272,0.00491679381939503
"Hippocampus_L",4.68128202868456e-10,0.010610806773355,0,1.25777610548994e-10,7.23942785718634e-08,1.32491841777771e-05,NA,0.0008588279778452,0,9.74609288828532e-08,1.18571819029967e-13,6.60804744256893e-13,0.00234087829221163,0.00350739794631982,0.000432718177961533,0.027975499169643,5.05506747572326e-12,1.27453603226968e-13,2.26929586233382e-13,0,0,0,0,1.68176583770219e-12,0.0125139624268797,0.62593247136998,0,2.22044604925031e-16
"Hippocampus_R",0.629106698420995,0.819954428322835,0.526413950139705,0.000148721688896902,0.605317006977075,0.75063052257257,0.0008588279778452,NA,0.951082529805377,0.000483557752234187,0.579179504810714,0.0422105924700342,0.0136519189505639,0.607161339656418,0.594212292931815,0.419796562554355,0.117792801494375,0.364445875803161,0.00827274361023589,0.241473537253561,0.0853412545382781,0.0357353453688323,0.407558670427551,0.680751891404349,0.000271324116798866,0.0262996953055135,0.63773148739319,0.164722740432071
"Insula_L",1.8209433960692e-11,0.811861136466814,0,0,1.06149177718784e-05,0.0231340327654759,0,0.951082529805377,NA,0,5.32907051820075e-15,1.73194791841524e-14,3.31736154102202e-08,0.00126509062818592,0.546258276290089,0.129712211395283,0,0,1.50134424892201e-08,0,2.22044604925031e-16,0,0,0,5.14477349611298e-12,1.1817305578532e-07,0,0
"Insula_R",0.000419881580120851,0.0461266625506529,0,0,0.000380185579132553,0.0388417696175036,9.74609288828532e-08,0.000483557752234187,0,NA,2.02804637705611e-06,2.02716089210409e-05,2.80390426876664e-07,1.17817565994383e-05,0.423645165083636,0.500567078550189,2.22044604925031e-14,0,0.0162994443152076,1.63517602569385e-07,0.000608438368621789,6.12843109593086e-14,0,0,1.42548195469772e-11,7.21237025658183e-09,0,0
