"Amygdala_L","Amygdala_R","Dorsal_striatum_L","Dorsal_striatum_R","Fusiform_gyrus_L","Fusiform_gyrus_R","Hippocampus_L","Hippocampus_R","Insula_L","Insula_R","Intracalcarine_cortex_L","Intracalcarine_cortex_R","lOFC_R","mOFC_L","mOFC_R","Oral_somatosensory_cortex_L","Oral_somatosensory_cortex_R","Precuneus_L","Precuneus_R","Ventral_striatum_L","Ventral_striatum_R","vlPFC_L","vlPFC_R","vlThalamus_L","vlThalamus_R","vmPFC_L","vmPFC_R","NA"
"Amygdala_L",NA,0,8.9520936441545e-08,4.8949320441416e-07,1.57012605317419e-06,0.0118721732467078,3.33066907387547e-14,1.09672271264571e-11,8.25412576066498e-08,0.000134477471420702,0.00015600313981845,1.77283322111421e-06,0.510740856205226,0.0636005839584088,0.515237201323194,0.0784873814543441,0.397397982043816,0.000450265629639457,1.29533939130511e-09,0.541933695460587,2.97051223685507e-05,0,0.11990745944755,0.00138951303924939,0.000744310183812047,0.791748334967741,0.020387721576139,6.42399033967678e-08
"Amygdala_R",0,NA,0.00113018875671145,1.13074062779717e-07,0.201792648288726,0.587924296095974,6.51065423795671e-10,5.83305950208057e-08,0.0162687646448856,0.297409062746137,0.178283263279233,0.119049726790534,0.0325984072312597,0.737015464622425,0.885465991093351,0.991200873300519,0.118303855884119,0.485463708948244,6.74233401722901e-05,0.00351093707610173,0.00870288255618323,6.99606594878333e-09,0.000215814545608373,8.22848724637559e-05,0.210356280650568,0.995657176302851,0.981228563936293,0.000675205594459216
"Dorsal_striatum_L",8.9520936441545e-08,0.00113018875671145,NA,0,0.000557907188851736,0.148517869539474,2.33368879776208e-12,4.44089209850063e-16,0,1.09245945623115e-13,3.75152375831078e-09,6.22550899720409e-11,0.0390083298196231,5.3960812351761e-07,0.81332394053527,0.085666607204296,0.00841247896155606,2.88657986402541e-15,8.15556679967244e-07,0.000856172502981867,3.36397576461422e-13,1.33226762955019e-15,0.717155757789814,0.318749593924464,3.7866969284428e-05,0.0190212417759874,0.305098931269205,0.134369338646011
"Dorsal_striatum_R",4.8949320441416e-07,1.13074062779717e-07,0,NA,0.00230938910082967,0.0452875380856566,0,0,1.0372369629863e-11,0.000454089904234678,0.00033841927642797,1.94818414733788e-08,0.0102836552241341,0.326335065101941,0.220034155910804,0.354764388774819,1.74664018182114e-06,0.431440397365499,0,1.07625020007163e-12,8.1654485173388e-08,0,4.34794422687901e-11,0.0303546863677284,0.0922556664111926,0.0216964957769479,0.000477113336343704,1.75570669114222e-12
"Fusiform_gyrus_L",1.57012605317419e-06,0.201792648288726,0.000557907188851736,0.00230938910082967,NA,0.00810493328378348,7.81133706606596e-08,7.41083505273465e-06,0.00031642110973884,8.08679160968495e-07,0.000166593951806737,5.31556653715626e-06,0.800010466143154,0.312346364481597,6.91890856165944e-05,1.23652643679861e-10,0.387140221368042,0.366861291949069,0.67907866150547,0.928662712718946,2.28436222382555e-06,7.73682306363099e-05,0.281783231346416,0.784546982235596,0.88215138919309,0.000466066933510145,0.578279789980053,0.600825362509288
"Fusiform_gyrus_R",0.0118721732467078,0.587924296095974,0.148517869539474,0.0452875380856566,0.00810493328378348,NA,0.729707131800812,0.044391969008394,0.766091850589901,0.604107454791255,0.000387777636899012,0.0548462986735512,0.607961046695171,0.719986452911848,0.0186414203528593,2.99691357246168e-05,0.326593093363606,0.273102430700415,0.0283851963035402,0.677593582292884,0.00238792882444505,0.463392238555083,0.138434185153627,0.126653836032877,0.87031635150012,0.473289207508221,0.356939146610925,0.113650732566918
"Hippocampus_L",3.33066907387547e-14,6.51065423795671e-10,2.33368879776208e-12,0,7.81133706606596e-08,0.729707131800812,NA,0,0,2.09738283696304e-06,0.00659549191173037,3.19479999961736e-05,0.0644310426313708,0.98479555450025,0.757513595257473,0.16682561255193,0.143574079474992,0.311214547308009,9.10382880192628e-15,0.00252095705053224,7.02768074845039e-08,0,3.44694355725039e-07,2.45736764270532e-11,0.0272230396747473,0.230211790543839,6.5357588063808e-06,1.52144963294631e-12
"Hippocampus_R",1.09672271264571e-11,5.83305950208057e-08,4.44089209850063e-16,0,7.41083505273465e-06,0.044391969008394,0,NA,0,6.56274989108141e-06,0.000367424460961718,2.32700747559988e-08,0.0205700682807159,8.17456688635421e-05,0.406817969857256,0.342803325329827,0.478223737500869,3.67665562439612e-07,0,4.15961215465277e-05,3.99680288865056e-15,0,1.42046879458846e-05,0.000191536022215333,1.95693302895705e-07,0.000539887966545027,0.00124879133736333,1.57338586603828e-11
"Insula_L",8.25412576066498e-08,0.0162687646448856,0,1.0372369629863e-11,0.00031642110973884,0.766091850589901,0,0,NA,5.32907051820075e-15,3.81182954090065e-08,7.26401161443846e-11,0.0451729911777856,0.000350718114787485,0.771728713164109,0.446098659587901,0.299301613286992,1.55832730803773e-05,6.14057382719579e-09,0.130137424499778,1.64545070902022e-08,1.31191314700629e-06,0.40132032976912,0.239683910445882,3.6045344486979e-10,0.000578929367966108,2.78076390358706e-07,0.000362929603953344
"Insula_R",0.000134477471420702,0.297409062746137,1.09245945623115e-13,0.000454089904234678,8.08679160968495e-07,0.604107454791255,2.09738283696304e-06,6.56274989108141e-06,5.32907051820075e-15,NA,1.93177515761533e-07,0.000275944111199244,1.01357219728371e-06,4.44659613574316e-08,0.290251260324451,0.0035169756355351,0.0189636672320304,0.00222812675397632,0.116563989108868,0.00671347271586997,0.00292154112959109,0.0422051645387742,0.0847633518760595,0.000734981222307196,7.39577732389307e-10,0.0424974231900861,0.296488055003779,0.911488422587916
