"Amygdala_L","Amygdala_R","Dorsal_striatum_L","Dorsal_striatum_R","Fusiform_gyrus_L","Fusiform_gyrus_R","Hippocampus_L","Hippocampus_R","Insula_L","Insula_R","Intracalcarine_cortex_L","Intracalcarine_cortex_R","lOFC_R","mOFC_L","mOFC_R","Oral_somatosensory_cortex_L","Oral_somatosensory_cortex_R","Precuneus_L","Precuneus_R","Ventral_striatum_L","Ventral_striatum_R","vlPFC_L","vlPFC_R","vlThalamus_L","vlThalamus_R","vmPFC_L","vmPFC_R","NA"
"Amygdala_L",NA,1.51256784874931e-12,1.61870516990348e-12,1.92823534916897e-12,1.73105973999554e-12,4.58007663484139e-06,2.57571741713036e-14,4.64519533949215e-11,1.15393072874781e-09,0,2.87081004954892e-05,2.4389057617924e-07,0.0024460729885305,1.55976674089953e-05,5.34360703197123e-06,1.37192472071668e-06,3.50073339649981e-07,1.8678744906353e-07,2.54779093378232e-07,6.11622930080102e-09,2.26742618014697e-08,1.02140518265514e-14,0.0434859091675337,0.240195915727843,1.17239551400417e-13,6.66133814775094e-16,0.000424125585340995,2.40252262528884e-13
"Amygdala_R",1.51256784874931e-12,NA,0.00379111555385858,0.000266364874005109,6.76943294957155e-05,0.104739070055427,8.39037683775246e-09,0,0.00097293147743116,0.0042084115801635,0.489151800458375,0.0653189083539703,0.548949253580842,0.252631701815588,0.442073493649048,0.00352555501854912,0.213547318196592,0.0774460964235659,0.0153875768315592,0.00205322274230335,0.00011496908314923,6.31031626951994e-09,0.0600441760984793,0.486978735297813,0.0241550247929627,4.67180894823116e-05,0.0171445919512943,0.000653336888186029
"Dorsal_striatum_L",1.61870516990348e-12,0.00379111555385858,NA,0,2.17743600927633e-11,3.0231389258617e-07,1.50990331349021e-14,3.58023856761314e-06,6.00270055883811e-10,0,1.53949253345331e-09,5.5994875403087e-09,0.00145281388197205,1.4844627638233e-07,4.49335778274218e-05,5.20522411839863e-08,1.76191234046996e-07,0,0,2.19365709706043e-05,0.000366016972255689,0,7.68150278940283e-08,6.53577234555058e-08,0,0,3.65533365798143e-07,4.88498130835069e-15
"Dorsal_striatum_R",1.92823534916897e-12,0.000266364874005109,0,NA,1.84417414672566e-09,1.39799619871539e-05,0,1.97787920219739e-06,2.66453525910038e-15,0,1.57436286229995e-11,2.27307062061755e-12,0.00202611507385964,1.85580233180715e-07,0.0416508116779832,4.5449294690858e-05,2.00317356031654e-05,1.53699275529107e-12,1.17683640610267e-14,0.00168788462286096,0.000151222513845584,6.66133814775094e-16,0.0886956789376994,0.00548877762411992,0,0,0.000582730358330785,1.3061729475794e-09
"Fusiform_gyrus_L",1.73105973999554e-12,6.76943294957155e-05,2.17743600927633e-11,1.84417414672566e-09,NA,2.63864076308629e-05,2.85038659342263e-11,2.99814877813276e-07,4.17582056044807e-07,9.21087319749603e-08,0.0679911999135774,0.000231395533413004,0.126819042917984,0.000210539294436707,2.80599484536737e-07,0.00203389475668203,2.85605461147753e-06,8.19930789930368e-11,1.85994331047823e-10,0.0240471557599398,7.09710393653751e-06,3.81916720471054e-14,0.0218528151474724,0.233530596626638,7.73487274230433e-10,3.34160210613277e-09,5.64576363437652e-09,0.00157404602608002
"Fusiform_gyrus_R",4.58007663484139e-06,0.104739070055427,3.0231389258617e-07,1.39799619871539e-05,2.63864076308629e-05,NA,4.14032108420059e-05,0.0521167242208538,0.00173574372473162,5.39465361271141e-10,1.11022302462516e-14,0,0,4.76455546127852e-08,0.0318913873389328,8.13766831697649e-11,0.0193723652298723,0.00232965916697569,7.2256135799087e-06,0.00942230711471881,0.00190090321123293,1.9738332963426e-05,0.274584665339671,0.780603964021543,8.39329619140017e-08,1.50990149272445e-08,0.0230819311801334,0.00835263572976275
"Hippocampus_L",2.57571741713036e-14,8.39037683775246e-09,1.50990331349021e-14,0,2.85038659342263e-11,4.14032108420059e-05,NA,0,2.22044604925031e-15,1.42825751225928e-11,0.00142078281637281,2.00052874723688e-05,0.0282005207496696,4.31700420906456e-05,0.112896612844805,0.00220048183214017,1.22393565293866e-05,0,5.26035734447206e-05,0.00212518432652598,1.27930041449176e-06,0,0.0766381098877682,0.100178770550601,6.36584118751671e-11,9.03943586649802e-13,0.0185870530606871,4.0671954693039e-10
"Hippocampus_R",4.64519533949215e-11,0,3.58023856761314e-06,1.97787920219739e-06,2.99814877813276e-07,0.0521167242208538,0,NA,2.74943179334741e-10,7.94536232362475e-08,0.449691163102463,0.108550220000796,0.631414747969011,0.00338745457060208,0.107795003396963,0.212830412921168,0.00227121956211285,2.03203209814262e-08,0.00461385293577354,0.00205501495585803,0.000166051573966985,1.71866965104073e-10,0.0340459652082794,0.247970597654942,0.00508469051533855,1.02226143883222e-06,5.19585357765528e-05,3.99060315903199e-08
"Insula_L",1.15393072874781e-09,0.00097293147743116,6.00270055883811e-10,2.66453525910038e-15,4.17582056044807e-07,0.00173574372473162,2.22044604925031e-15,2.74943179334741e-10,NA,0,0.00011505730409489,6.80522104845593e-06,0.421809681745453,2.80946279573868e-08,0.000581315238554536,0.198890465384579,0.000164907977525219,4.44089209850063e-16,3.36441541293198e-10,0.00496073889487825,0.958877701738209,5.66596844997491e-08,0.000190294592900653,1.02053033890215e-06,0,0,0.0111910516813885,1.65352176395572e-10
"Insula_R",0,0.0042084115801635,0,0,9.21087319749603e-08,5.39465361271141e-10,1.42825751225928e-11,7.94536232362475e-08,0,NA,8.20477019658483e-12,7.68274333040608e-14,2.96700273239026e-08,7.96007704195745e-12,3.38004951139226e-07,1.49047441055927e-11,7.23961232274029e-06,3.99680288865056e-15,3.4069858045882e-11,6.71505042422194e-05,8.02764425698044e-05,4.44089209850063e-16,0.0093654206153424,3.24207936546195e-05,0,0,0.00074211035673466,0
"Intracalcarine_cortex_L",2.87081004954892e-05,0.489151800458375,1.53949253345331e-09,1.57436286229995e-11,0.0679911999135774,1.11022302462516e-14,0.00142078281637281,0.449691163102463,0.00011505730409489,8.20477019658483e-12,NA,0,1.40041755969378e-10,3.96657563683789e-07,0.468742175539789,7.4184880460848e-11,0.00970516037842573,8.6746165806062e-12,1.76130223739079e-08,0.0301398075207766,0.255593202402546,1.40469955178801e-06,7.8509478279809e-05,1.7276005757072e-06,2.63752877138757e-06,6.00388672111762e-08,0.707736883179419,0.0340298009070172
"Intracalcarine_cortex_R",2.4389057617924e-07,0.0653189083539703,5.5994875403087e-09,2.27307062061755e-12,0.000231395533413004,0,2.00052874723688e-05,0.108550220000796,6.80522104845593e-06,7.68274333040608e-14,0,NA,8.54329940125353e-11,1.9168265513736e-05,0.468782511606896,2.62900812231237e-13,0.00289981208570289,1.7117884887341e-10,1.1867582425662e-06,7.28308942421485e-05,0.0495132148833204,2.03926297914769e-06,0.00267646001650057,0.0091395596757029,7.80914157161305e-06,3.94639171119593e-06,0.0729725511427985,0.000138601534852345
"lOFC_R",0.0024460729885305,0.548949253580842,0.00145281388197205,0.00202611507385964,0.126819042917984,0,0.0282005207496696,0.631414747969011,0.421809681745453,2.96700273239026e-08,1.40041755969378e-10,8.54329940125353e-11,NA,6.91275370723332e-07,0.0997455975951325,3.76445413508009e-07,0.0333445437114546,0.0146616484176216,0.00573390423122011,0.0972541812148391,0.0137902866814263,0.0316607776087028,0.433119296794541,0.790234345359045,1.00799767674964e-05,3.77799200939055e-05,0.464671528912144,0.00796782652287908
"mOFC_L",1.55976674089953e-05,0.252631701815588,1.4844627638233e-07,1.85580233180715e-07,0.000210539294436707,4.76455546127852e-08,4.31700420906456e-05,0.00338745457060208,2.80946279573868e-08,7.96007704195745e-12,3.96657563683789e-07,1.9168265513736e-05,6.91275370723332e-07,NA,1.07118476755375e-06,0.00308243330626512,6.93591499705271e-05,4.6213738835732e-08,6.99786895097532e-11,0.445889572082744,0.0715748948500878,0.000127754004879854,0.0397859391202193,0.00265181555018135,0,0,0.0204748126204155,0.0044872897327628
"mOFC_R",5.34360703197123e-06,0.442073493649048,4.49335778274218e-05,0.0416508116779832,2.80599484536737e-07,0.0318913873389328,0.112896612844805,0.107795003396963,0.000581315238554536,3.38004951139226e-07,0.468742175539789,0.468782511606896,0.0997455975951325,1.07118476755375e-06,NA,3.27750314443875e-07,2.92889593911383e-06,0.000142613244806133,0.000203082065923343,0.000186235592860129,0.999615531101439,0.000107881765256668,0.313787906693763,0.0137503295062638,1.30095436645661e-08,4.38116209977579e-12,2.85842820830773e-05,1.98832905695667e-09
"Oral_somatosensory_cortex_L",1.37192472071668e-06,0.00352555501854912,5.20522411839863e-08,4.5449294690858e-05,0.00203389475668203,8.13766831697649e-11,0.00220048183214017,0.212830412921168,0.198890465384579,1.49047441055927e-11,7.4184880460848e-11,2.62900812231237e-13,3.76445413508009e-07,0.00308243330626512,3.27750314443875e-07,NA,0.237234887210364,1.69360010171538e-06,0.00404631311905268,0.0888168647916197,1.25876172152317e-07,7.20499215844939e-11,0.730606675897224,0.441121235010569,2.23286598100003e-08,1.04056967487054e-08,0.000687645383284252,2.95776736436437e-11
"Oral_somatosensory_cortex_R",3.50073339649981e-07,0.213547318196592,1.76191234046996e-07,2.00317356031654e-05,2.85605461147753e-06,0.0193723652298723,1.22393565293866e-05,0.00227121956211285,0.000164907977525219,7.23961232274029e-06,0.00970516037842573,0.00289981208570289,0.0333445437114546,6.93591499705271e-05,2.92889593911383e-06,0.237234887210364,NA,2.97970537133097e-11,0.000540232531535789,0.000773465466531897,0.144518533298726,0.0250768983050511,8.02469202199063e-13,8.6367707571533e-05,5.47991846122642e-07,9.55377834621629e-08,0.000883154775587869,8.86941883413428e-05
"Precuneus_L",1.8678744906353e-07,0.0774460964235659,0,1.53699275529107e-12,8.19930789930368e-11,0.00232965916697569,0,2.03203209814262e-08,4.44089209850063e-16,3.99680288865056e-15,8.6746165806062e-12,1.7117884887341e-10,0.0146616484176216,4.6213738835732e-08,0.000142613244806133,1.69360010171538e-06,2.97970537133097e-11,NA,3.39087808276517e-07,0.101230139592674,0.00974457473208945,0,1.21369581052022e-12,2.69184674550615e-12,3.41282557769773e-13,4.44089209850063e-16,0.0109732718792013,4.82068960305782e-08
"Precuneus_R",2.54779093378232e-07,0.0153875768315592,0,1.17683640610267e-14,1.85994331047823e-10,7.2256135799087e-06,5.26035734447206e-05,0.00461385293577354,3.36441541293198e-10,3.4069858045882e-11,1.76130223739079e-08,1.1867582425662e-06,0.00573390423122011,6.99786895097532e-11,0.000203082065923343,0.00404631311905268,0.000540232531535789,3.39087808276517e-07,NA,6.14784345653874e-08,0.0450702995610488,3.9220933611972e-08,0.0916907345726945,0.000140532691530471,3.68594044175552e-14,4.17443857259059e-14,0.00515316626161155,2.4914081119487e-05
"Ventral_striatum_L",6.11622930080102e-09,0.00205322274230335,2.19365709706043e-05,0.00168788462286096,0.0240471557599398,0.00942230711471881,0.00212518432652598,0.00205501495585803,0.00496073889487825,6.71505042422194e-05,0.0301398075207766,7.28308942421485e-05,0.0972541812148391,0.445889572082744,0.000186235592860129,0.0888168647916197,0.000773465466531897,0.101230139592674,6.14784345653874e-08,NA,0.565377561918559,0.0500194607697453,0.602449372618392,0.400615212216025,0.0589005978314399,0.0263118251065879,1.53766380339704e-06,8.08153544085144e-11
"Ventral_striatum_R",2.26742618014697e-08,0.00011496908314923,0.000366016972255689,0.000151222513845584,7.09710393653751e-06,0.00190090321123293,1.27930041449176e-06,0.000166051573966985,0.958877701738209,8.02764425698044e-05,0.255593202402546,0.0495132148833204,0.0137902866814263,0.0715748948500878,0.999615531101439,1.25876172152317e-07,0.144518533298726,0.00974457473208945,0.0450702995610488,0.565377561918559,NA,4.44089209850063e-16,6.59593934915215e-06,0.0744959022030169,0.00176344235762249,0.0117456533575406,1.40430651551782e-08,1.64419325106024e-05
"vlPFC_L",1.02140518265514e-14,6.31031626951994e-09,0,6.66133814775094e-16,3.81916720471054e-14,1.9738332963426e-05,0,1.71866965104073e-10,5.66596844997491e-08,4.44089209850063e-16,1.40469955178801e-06,2.03926297914769e-06,0.0316607776087028,0.000127754004879854,0.000107881765256668,7.20499215844939e-11,0.0250768983050511,0,3.9220933611972e-08,0.0500194607697453,4.44089209850063e-16,NA,0.217605586841659,0.000159072888556988,6.29993834877496e-11,0,5.96101006888894e-06,4.34209512789607e-09
"vlPFC_R",0.0434859091675337,0.0600441760984793,7.68150278940283e-08,0.0886956789376994,0.0218528151474724,0.274584665339671,0.0766381098877682,0.0340459652082794,0.000190294592900653,0.0093654206153424,7.8509478279809e-05,0.00267646001650057,0.433119296794541,0.0397859391202193,0.313787906693763,0.730606675897224,8.02469202199063e-13,1.21369581052022e-12,0.0916907345726945,0.602449372618392,6.59593934915215e-06,0.217605586841659,NA,0,0.00449890314528489,0.00217845794816585,0.733275361517904,0.176971660594796
"vlThalamus_L",0.240195915727843,0.486978735297813,6.53577234555058e-08,0.00548877762411992,0.233530596626638,0.780603964021543,0.100178770550601,0.247970597654942,1.02053033890215e-06,3.24207936546195e-05,1.7276005757072e-06,0.0091395596757029,0.790234345359045,0.00265181555018135,0.0137503295062638,0.441121235010569,8.6367707571533e-05,2.69184674550615e-12,0.000140532691530471,0.400615212216025,0.0744959022030169,0.000159072888556988,0,NA,0.000570055842066708,5.12091301652084e-05,0.77960729789121,0.0114313723051662
"vlThalamus_R",1.17239551400417e-13,0.0241550247929627,0,0,7.73487274230433e-10,8.39329619140017e-08,6.36584118751671e-11,0.00508469051533855,0,0,2.63752877138757e-06,7.80914157161305e-06,1.00799767674964e-05,0,1.30095436645661e-08,2.23286598100003e-08,5.47991846122642e-07,3.41282557769773e-13,3.68594044175552e-14,0.0589005978314399,0.00176344235762249,6.29993834877496e-11,0.00449890314528489,0.000570055842066708,NA,0,0.507629910627139,5.38657562998424e-08
"vmPFC_L",6.66133814775094e-16,4.67180894823116e-05,0,0,3.34160210613277e-09,1.50990149272445e-08,9.03943586649802e-13,1.02226143883222e-06,0,0,6.00388672111762e-08,3.94639171119593e-06,3.77799200939055e-05,0,4.38116209977579e-12,1.04056967487054e-08,9.55377834621629e-08,4.44089209850063e-16,4.17443857259059e-14,0.0263118251065879,0.0117456533575406,0,0.00217845794816585,5.12091301652084e-05,0,NA,0.000898004637521765,6.85806966771452e-12
"vmPFC_R",0.000424125585340995,0.0171445919512943,3.65533365798143e-07,0.000582730358330785,5.64576363437652e-09,0.0230819311801334,0.0185870530606871,5.19585357765528e-05,0.0111910516813885,0.00074211035673466,0.707736883179419,0.0729725511427985,0.464671528912144,0.0204748126204155,2.85842820830773e-05,0.000687645383284252,0.000883154775587869,0.0109732718792013,0.00515316626161155,1.53766380339704e-06,1.40430651551782e-08,5.96101006888894e-06,0.733275361517904,0.77960729789121,0.507629910627139,0.000898004637521765,NA,6.33715302456039e-12
