"Amygdala_L","Amygdala_R","Dorsal_striatum_L","Dorsal_striatum_R","Fusiform_gyrus_L","Fusiform_gyrus_R","Hippocampus_L","Hippocampus_R","Insula_L","Insula_R","Intracalcarine_cortex_L","Intracalcarine_cortex_R","lOFC_R","mOFC_L","mOFC_R","Oral_somatosensory_cortex_L","Oral_somatosensory_cortex_R","Precuneus_L","Precuneus_R","Ventral_striatum_L","Ventral_striatum_R","vlPFC_L","vlPFC_R","vlThalamus_L","vlThalamus_R","vmPFC_L","vmPFC_R","NA"
"Amygdala_L",1,0.234323675196769,0.280089693714889,0.317077008655699,-0.0546819137231423,0.122316690354275,0.376914133374989,0.2127407093694,0.196453906400499,0.510061057390382,0.0124552891194542,0.269306880469124,0.40973530142829,0.387548117097208,0.176064206939458,0.032228131558054,0.0399086623203894,0.260007759876124,-0.0962997722733755,0.301703748925536,0.399260118223514,0.206843907054205,0.0764996862435109,0.113303585451467,0.365995739557463,0.483866725420592,0.115268021030465,0.106129822668689
"Amygdala_R",0.234323675196769,1,0.228009956530113,0.272353492792249,0.0227763091060533,0.376824835459338,0.515974981481031,0.655219667576038,-0.104526905748088,0.22005932481975,0.213265568317539,0.35052800278732,0.00863945028290592,0.168762051007785,0.15534712120324,0.315009324058648,-0.152556779836748,0.0270823277452212,0.0478091823298434,0.275079663643332,0.0735840073098454,0.0777339948903285,-0.235106462556345,-0.23166617482031,0.0772613408226653,0.189519200532328,0.033955613482961,-0.315089226745012
"Dorsal_striatum_L",0.280089693714889,0.228009956530113,1,0.696494706132448,0.392960612275042,0.197590315022295,0.284789474503361,0.310852360386247,0.413431453745303,0.531699899988742,0.306976902972237,0.234502679040772,0.50435333964343,0.448820914763679,0.375672933358786,0.366622401629922,0.365494530444016,0.575062236355586,0.174005803767916,0.541785935438303,0.589015505777256,0.275051111707537,0.554295850793847,0.356001990962182,0.362818228615908,0.477655448972871,0.482563328330722,0.28896392163023
"Dorsal_striatum_R",0.317077008655699,0.272353492792249,0.696494706132448,1,0.171708564923549,0.12794425808616,0.330802360951342,0.349969486390388,0.356473548880869,0.403023467841164,0.152939925364619,0.293072915483212,0.270950206883673,0.265226088666437,0.400766888832497,0.257156098473918,0.094197880030367,0.365550944430177,0.027998562397156,0.721444769164422,0.461033830918816,0.473520628083759,0.278014396083888,0.154811296774183,0.237231996892699,0.341037717129547,0.186104547197604,0.147955469125948
"Fusiform_gyrus_L",-0.0546819137231423,0.0227763091060533,0.392960612275042,0.171708564923549,1,0.241686738303526,0.0514595585803666,-0.0475263704506975,0.221465488128998,0.177524726060651,0.20599799756576,0.147051768192939,0.391264979283696,0.325391771670196,-0.204646776507004,0.0114213887457573,0.189122675977183,0.417574565517431,0.244349538783315,0.301425165522055,0.415433740264868,0.170727541236632,0.388957169330183,0.20030771063956,0.384117138479994,0.551867701043187,0.279784125991532,0.157092692844334
"Fusiform_gyrus_R",0.122316690354275,0.376824835459338,0.197590315022295,0.12794425808616,0.241686738303526,1,0.126165611673785,0.283567577337238,0.0770526092672409,0.40683654117816,0.395403708600772,0.49706095680782,0.0692752099563873,-0.00536412967271768,0.223102348726258,0.283623865262256,0.12549314914313,0.214548857877142,0.122212848255895,0.3544839514173,0.263968917957438,0.116939323854304,0.0837394128387067,0.190865634326686,-0.0906294104958021,0.127431018687375,0.140157942417643,0.101051976634183
"Hippocampus_L",0.376914133374989,0.515974981481031,0.284789474503361,0.330802360951342,0.0514595585803666,0.126165611673785,1,0.615031926325608,-0.0874099170127955,0.203817831534756,0.334974671409206,0.447008095818199,0.174913136778513,0.230789525379733,0.258392409417212,0.24590358486998,-0.213612820459121,-0.0295631549532965,0.205931846295958,0.326774807284202,0.177001064586495,0.235147277674611,-0.230801985635339,-0.141389378594762,0.0357552034014758,0.316612570651113,0.0365448912838427,-0.358411649526755
"Hippocampus_R",0.2127407093694,0.655219667576038,0.310852360386247,0.349969486390388,-0.0475263704506975,0.283567577337238,0.615031926325608,1,-0.0499351272286129,0.307864304539105,0.370261336046382,0.446267942694938,0.0872237933695556,0.238047941794038,0.358880826254423,0.328655673141954,-0.262597307979422,0.00730368929058914,0.0792383678835858,0.325087387044753,0.209339105645802,0.0640057424243698,-0.0867624207761263,-0.084822785283844,-0.0071739623327557,0.278101452283177,0.0503041008608387,-0.19786374400684
"Insula_L",0.196453906400499,-0.104526905748088,0.413431453745303,0.356473548880869,0.221465488128998,0.0770526092672409,-0.0874099170127955,-0.0499351272286129,1,0.480724197495871,0.143980474215563,0.000145377790868974,0.254350642240772,0.204105383183531,0.274493297492413,-0.0529350660199405,0.616677499690644,0.667840237340014,-0.0972616753669024,0.371276945207036,0.368254259430636,0.12215604067459,0.622928184172134,0.608396020225164,0.556953792893404,0.381871669516265,0.418162741831985,0.689680740888872
"Insula_R",0.510061057390382,0.22005932481975,0.531699899988742,0.403023467841164,0.177524726060651,0.40683654117816,0.203817831534756,0.307864304539105,0.480724197495871,1,0.238131718107499,0.48351543288159,0.583004231957197,0.57999641790061,0.348452726004676,0.210534880601221,0.412345571792518,0.624949049905478,-0.132335089263386,0.367633773400734,0.581573011772292,0.209153694814968,0.412875605474119,0.407583906587047,0.418312922886988,0.49504194784493,0.300596307663073,0.326833334657834
