"Amygdala_L","Amygdala_R","Dorsal_striatum_L","Dorsal_striatum_R","Fusiform_gyrus_L","Fusiform_gyrus_R","Hippocampus_L","Hippocampus_R","Insula_L","Insula_R","Intracalcarine_cortex_L","Intracalcarine_cortex_R","lOFC_R","mOFC_L","mOFC_R","Oral_somatosensory_cortex_L","Oral_somatosensory_cortex_R","Precuneus_L","Precuneus_R","Ventral_striatum_L","Ventral_striatum_R","vlPFC_L","vlPFC_R","vlThalamus_L","vlThalamus_R","vmPFC_L","vmPFC_R","NA"
"Amygdala_L",1,0.285209952930674,0.144372186129776,0.339725960710033,0.237990650969764,0.112032184723543,0.234392548156349,0.22414049710931,0.363057463785358,0.0123879636025354,0.306235010623645,0.222667190046729,0.171473698564261,0.206120334533228,0.171702210844834,0.256083243340908,0.503533514188596,0.305827833295652,-0.452841605075289,0.659006843281322,0.434502443979181,0.200991118484958,0.0788769232650807,0.511512486568812,0.00407064933919314,0.146240868562634,0.423347802342353,0.39033291766769
"Amygdala_R",0.285209952930674,1,0.610943274566375,0.639012510929968,0.526547700297203,0.61496788284268,0.738809410629216,0.869619216198405,0.505858776461276,0.590403165855802,0.499817538777441,0.578883576281674,0.605224586972854,0.696515449907092,0.5716602198794,0.231711609863272,0.463607415535013,0.55480303464596,0.156714443876723,0.555560814977022,0.673322612275877,0.747897249560064,0.426194092866386,0.460157983076873,0.528989306951688,0.657783710121165,0.601172605142327,0.451017926035036
"Dorsal_striatum_L",0.144372186129776,0.610943274566375,1,0.669544228408508,0.461988955074779,0.545865254735581,0.513351525973695,0.531802962210212,0.590697361362043,0.587090271600377,0.563983200939837,0.668016774909915,0.357116418786394,0.611269035164209,0.516999520820348,0.31123777873743,0.631594714582071,0.688342138405247,0.11843428879938,0.399870688699778,0.559609526468693,0.386356684824805,0.542248590346977,0.425584197223481,0.599851813575672,0.694695569021177,0.64900121965835,0.612870959214375
"Dorsal_striatum_R",0.339725960710033,0.639012510929968,0.669544228408508,1,0.457443547631712,0.560839213963142,0.581971730294782,0.598880016328139,0.624450775633437,0.663797369642862,0.593167538106271,0.743515818446088,0.462027660248856,0.537874175381688,0.478169393790089,0.379957721699655,0.569340633213809,0.691890094198143,-0.111468293866601,0.536572428757484,0.665018868586907,0.602580707164201,0.484818689700308,0.558344705520912,0.459536333441425,0.714452220492088,0.64021879416843,0.665839038059596
"Fusiform_gyrus_L",0.237990650969764,0.526547700297203,0.461988955074779,0.457443547631712,1,0.592176289369618,0.452679847157023,0.561898089820297,0.436776499082481,0.464770860555157,0.426541478615009,0.469561437907339,0.328776129155285,0.544545930861897,0.513169399849636,0.34422574855353,0.403266751064537,0.467732233353177,0.12692841627362,0.431058789186464,0.442775159552678,0.344946822972554,0.392392486882329,0.327272613784048,0.389553477495926,0.564412389909745,0.48701949098226,0.401656000495926
"Fusiform_gyrus_R",0.112032184723543,0.61496788284268,0.545865254735581,0.560839213963142,0.592176289369618,1,0.558153649290716,0.635147275145055,0.353631208101376,0.480869353323278,0.611145853640839,0.612799544437412,0.29213507549495,0.445763705962546,0.43832044286834,0.135001155335974,0.248701095397619,0.386065494555056,0.311899520080044,0.398390262556628,0.552293258646615,0.59515620790459,0.297668713400376,0.388617540128679,0.422145220000481,0.653437836267837,0.541726811908701,0.4640809007661
"Hippocampus_L",0.234392548156349,0.738809410629216,0.513351525973695,0.581971730294782,0.452679847157023,0.558153649290716,1,0.827115420796537,0.551880156814578,0.458775549439668,0.42318057048681,0.440136976475928,0.502782094622838,0.662646260884863,0.411073547644513,0.175381632134832,0.324517726109011,0.465451458527307,0.201539422149459,0.387998688465852,0.651263836899209,0.72802345012155,0.261746750212481,0.258768055070359,0.434275444451828,0.585654688776445,0.405174320361395,0.336981910123591
"Hippocampus_R",0.22414049710931,0.869619216198405,0.531802962210212,0.598880016328139,0.561898089820297,0.635147275145055,0.827115420796537,1,0.516366796630115,0.580017544344661,0.490077742999771,0.518055472689308,0.658144367894512,0.688979487740108,0.434321580432131,0.144960714066187,0.317573930869003,0.448126834429578,0.230468770558377,0.427600902952605,0.572745926638072,0.79410534491796,0.312569306390354,0.443205867512678,0.528613374904848,0.667165392088632,0.475971381490753,0.393278810763537
"Insula_L",0.363057463785358,0.505858776461276,0.590697361362043,0.624450775633437,0.436776499082481,0.353631208101376,0.551880156814578,0.516366796630115,1,0.715015509651039,0.475155723186107,0.548391339774062,0.513105660922958,0.601345897909919,0.44516794952993,0.465023544248171,0.671786828103024,0.741115390106245,-0.23262038856092,0.520995700846913,0.651360901434043,0.424269252708793,0.540152197889503,0.352519157445302,0.520690846400108,0.592534476749315,0.534390988920186,0.577783060138775
"Insula_R",0.0123879636025354,0.590403165855802,0.587090271600377,0.663797369642862,0.464770860555157,0.480869353323278,0.458775549439668,0.580017544344661,0.715015509651039,1,0.525642647077332,0.668771868402768,0.4759003635377,0.54896083728482,0.422250967529689,0.346694354895104,0.50941384430646,0.610362062785112,0.0348504541745071,0.320556602885378,0.575181751226404,0.486212674325557,0.585400390031404,0.377566491192569,0.622383619929767,0.634243693840243,0.54437079971851,0.61350705972975
"Intracalcarine_cortex_L",0.306235010623645,0.499817538777441,0.563983200939837,0.593167538106271,0.426541478615009,0.611145853640839,0.42318057048681,0.490077742999771,0.475155723186107,0.525642647077332,1,0.808908601444823,0.265496670739297,0.412291875525956,0.365037443756209,0.316312255249347,0.493369983769557,0.561090814855727,-0.0233598587449446,0.5610656560591,0.552156023198323,0.402876384542986,0.356245387272743,0.597191425532553,0.328538337190392,0.565885553970877,0.72547337060334,0.753715070823784
"Intracalcarine_cortex_R",0.222667190046729,0.578883576281674,0.668016774909915,0.743515818446088,0.469561437907339,0.612799544437412,0.440136976475928,0.518055472689308,0.548391339774062,0.668771868402768,0.808908601444823,1,0.409505709301278,0.45876520725051,0.428354189647388,0.415519645907055,0.565656920316898,0.694139313322165,-0.0366432597613167,0.503079852878838,0.660089703480047,0.453631854938248,0.514141838341944,0.489685546051936,0.472884810737475,0.626966361814676,0.715563183064486,0.739413862461799
"lOFC_R",0.171473698564261,0.605224586972854,0.357116418786394,0.462027660248856,0.328776129155285,0.29213507549495,0.502782094622838,0.658144367894512,0.513105660922958,0.4759003635377,0.265496670739297,0.409505709301278,1,0.59667045109376,0.400659830440309,0.263242411106382,0.412612887279542,0.474808015130188,0.0238755858905161,0.370330075187879,0.449974500381729,0.493925335832338,0.26595589148847,0.258076643883278,0.457915920859166,0.440931338617293,0.164947467783768,0.15651850927335
"mOFC_L",0.206120334533228,0.696515449907092,0.611269035164209,0.537874175381688,0.544545930861897,0.445763705962546,0.662646260884863,0.688979487740108,0.601345897909919,0.54896083728482,0.412291875525956,0.45876520725051,0.59667045109376,1,0.488871036982538,0.243470191676348,0.444432752097557,0.455884723595272,0.211509404593105,0.475876936106019,0.58591711566123,0.483365113086842,0.33023952793816,0.193688747992856,0.513245585273465,0.558174416467298,0.295497169555977,0.350397066833032
