0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,module0_mean,module1_mean,module2_mean,module3_mean,module4_mean,module5_mean,module6_mean,module7_mean
0.9264705047628162,0.5494876697132576,0.9520674421455231,0.9427090650324029,0.939044822985487,0.946669027046776,0.9158534828526883,0.9400397315712619,0.9468535312769801,0.936701658083909,0.9316919398685044,0.9410030966913827,-0.3125431689246545,0.9458602285630565,0.949632360579311,0.9397966245813101,0.9549888721426407,0.9520457017930972,0.9318583289218174,0.8573872533431232,0.7856361993248815,-0.6483338744269258,0.9289468111720538,0.8070918188650267,0.9442210359021626,0.9254861506448624,0.9358662032459221,0.9426801545809892,0.832962847225006,0.950452770278416,0.9428246027153694,0.6905362246490131,0.9383155939769785,0.9169479850229629,0.06865116244897784,0.8680193150185402
0.8953287072287631,0.9341331839648294,0.9540186401853593,0.948005135657732,0.9482121182739305,0.7699331888201166,0.9481346299917716,0.9246981221321924,0.942649703503492,0.9362428593114074,0.9541180420849182,0.9489638933740348,0.9425342320532408,0.9397845742223804,0.9123685963353922,0.730136932837197,0.9490666197965921,0.9490247788010546,0.9297576013304141,0.9335219221890997,0.31968651463234643,0.874408057652098,0.9432464489192863,0.9428923587890872,0.8887963886858674,0.9130073244208198,0.9466529204397465,0.9527855017351242,0.9255736608293892,0.9500287936101846,0.8635725491488399,0.9110667861109383,0.9201740689803967,0.9406794864235961,0.5970472861422222,0.9430694038541867
0.9040114408210401,0.8294184546194192,0.9511921341520768,0.9501930776158674,0.9354442897650327,0.9451393587469439,0.9504957885972879,0.5565594796583699,0.948717840405151,0.9413656394197446,0.9428114048426677,0.9408518110830986,0.9386487627494355,0.9477421962980619,0.9148049681732674,0.933051656270876,0.9494233767179502,0.9510023898017009,0.9395219752709905,0.9371304674164667,0.9325318643731486,0.3648721545367083,0.9424418304304729,0.9445291765910856,0.8631510313593095,0.5177126398295037,0.9408288752795042,0.9405740059436902,0.8101212909240293,0.9504527445718989,0.9277669714030586,0.9430387067440416,0.8177367877534272,0.9395138309776628,0.6487020094549285,0.9434855035107792
0.7973861973056454,0.7215691372613467,0.947036721089381,0.9454665715074673,0.9490422269927309,0.928696063646345,0.9123457178346337,0.9143287187520313,0.9388279485893856,0.9434452821477068,0.9434646697721364,0.9444573621644368,0.9422390056958283,0.939850910509441,0.9351722952834107,0.9499344078154538,0.9523394525325086,0.9520194554548412,0.9189309952281319,0.8742226085218557,-0.5802777818074336,-1.9125200000853346,0.8508165362558553,0.8852955415933005,0.9037400683418015,0.9310586489455552,0.9196480298566958,0.9189555307243523,0.8364074427884143,0.9492155501460495,0.9447163100305317,0.9397416023576376,0.9292679870061122,0.907939291082759,-1.2463988909463841,0.8680560389245779
0.938386608918689,0.8090288839375397,0.9564881554578085,0.9526260044163661,0.9555735071305981,0.9448032026746424,0.9038114634510575,-2.128854376659337,0.947720273470764,0.9464752314068833,0.9434985840325598,0.9532794637547463,0.9412394938567974,0.9505591628977395,0.9447377395355627,0.9515884986384197,0.9516926639035872,0.9494031740959064,0.9489533814855474,0.9550907953062626,-2.5614832065407867,0.9461807763005049,0.9434731098895531,0.9515096981819062,0.9520428390333181,0.9374394202292172,0.9541906835306575,0.9554113770535306,0.13059314491198726,0.952552499468417,0.9506332484348601,0.9466759814432972,0.9459194410350457,0.9534115593439996,-0.8076512151201409,0.9474914040357296
0.950260408649412,0.9067273269177166,0.9541418593352256,0.9493481721431205,0.9551215668062621,0.9427780797743529,0.9487506753884847,0.9078355082430369,0.9492915389629786,0.9531727257275571,0.9197427495408081,0.9366844224555959,0.9264696381053681,0.932231697924108,0.9444422170208989,0.9377651787736481,0.9285509488930571,0.9545426737205919,0.8167995896485203,0.9388183822906176,0.9393854393291787,0.08036315722894616,0.9383293631893499,0.9385705495949921,0.9521574694178834,0.9550476386434695,0.9437825142096703,0.9486637256799085,0.9283934797996626,0.9466459135229988,0.9457763208669364,0.9315813175600466,0.9524173431879722,0.9120160529571791,0.5098742982790625,0.938449956392171
0.819639485887699,0.9039606797994004,0.9549896609929436,0.9467867884851099,0.9576485529887367,0.9527165830640081,0.9436677591807028,0.9297483241530503,0.939672376706143,0.9517122799605103,0.9554187858147716,0.9521573053217248,0.9566724168314846,0.9521860728909566,0.9450304929084686,0.9341871069565758,0.9506541397610346,0.9527774667069411,0.9234846366639116,0.9497865132714659,0.6211101578398761,0.7946998618039227,0.9268501858015676,0.9560716759484684,0.9474622379711074,0.945785549611893,0.9454860645797092,0.9491534436606849,0.8992540622552131,0.9513020139865072,0.9456220509512604,0.9538302327845891,0.9461581110624135,0.9419776645439428,0.7079050098218994,0.941460930875018
0.9328299862518528,0.9248602375617604,0.8694263645794964,0.9483002313668697,0.9009439179674723,0.7894712461955039,0.9428115152749561,0.9337323472031974,0.9382199731962094,0.9213243748882148,0.9370204301003142,0.9432673097481425,0.9258957337318594,0.9467724718526584,0.951096016619561,0.9486784752682955,0.9391288659269141,0.9513134390702052,0.9352665935022781,0.9494137901770312,-1.5242851349796833,-6.33515863754429,0.9206407882785504,0.9455253851787884,0.9477090052063035,0.9441016447639897,0.8478574387058132,0.9264815687231024,0.9335585215729417,0.9270422252358712,0.9335728032851097,0.9084854383256957,0.9378387495136793,0.9147548477770562,-3.9297218862619867,0.9330830867286695
0.634761802673897,0.6580071823027862,0.9216799103857429,0.9503185459133998,0.9186047125701062,0.9112731432825797,0.8918955308451427,0.9344535093896862,0.9054350537511053,0.9091496486650779,0.9320314406119641,0.9026360452406981,0.9078338754689234,0.9327219096519802,0.9344977162156283,0.9309107374672336,0.8097004541246317,0.9122993951731673,0.9106480880552832,-1.4866787698348043,0.6737236895897992,-0.5565153066331772,0.9061399109568123,-0.6872098993251057,0.884225605584827,0.9194752793661516,0.9339641795047399,0.4829973099692083,0.7797795063028781,0.8984995763992354,0.9280043887509893,0.9172992828512291,0.9045713968417906,0.21023270192360677,0.05860419147831103,0.10946500581585333
0.9335630094884384,0.8207711957531945,0.9225537646394513,0.8185903025721191,0.3098719281911121,0.8980834646090743,0.8783085268077474,0.8872443296284946,0.6832121982982402,0.7660471125836377,0.9132965927546914,0.8875015226446626,0.6231485387305775,0.9356360877543383,0.8828524584364836,0.9260044119835219,0.9205099749888881,0.9200558139386384,0.7415888971037696,0.9099027625418192,-21.080579473786923,-17.631906028863103,0.8710146939800264,0.7110948470462891,-152.05076082610225,0.9324546147201287,0.9249706985659063,-7.102407634387294,0.8799717654194688,0.8954274640347742,0.7062429328703725,0.8515332412986689,-37.417261725125066,-1.1314863190439497,-19.356242751325013,0.7910547705131578
