"Amygdala_L","Amygdala_R","Dorsal_striatum_L","Dorsal_striatum_R","Fusiform_gyrus_L","Fusiform_gyrus_R","Hippocampus_L","Hippocampus_R","Insula_L","Insula_R","Intracalcarine_cortex_L","Intracalcarine_cortex_R","lOFC_R","mOFC_L","mOFC_R","Oral_somatosensory_cortex_L","Oral_somatosensory_cortex_R","Precuneus_L","Precuneus_R","Ventral_striatum_L","Ventral_striatum_R","vlPFC_L","vlPFC_R","vlThalamus_L","vlThalamus_R","vmPFC_L","vmPFC_R"
"Amygdala_L",1,0.349134695278121,0.463546406044095,0.367993159589202,0.50779975173126,0.115828579009913,0.401076161963987,0.590542802688011,0.439121328792599,0.160019542741,0.259830925278761,0.215510661323716,0.116645533668971,0.185537629892338,0.38655847149291,0.305565012139773,0.39473967542034,0.349624610923497,0.435481016636115,0.0168084928317622,0.347754583050238,0.186533756476217,0.141342390279755,0.547498057140306,0.461186145426807,0.124433562747383,0.192300112850944
"Amygdala_R",0.349134695278121,1,0.608472711769855,0.438333005215198,0.218522328149498,0.100497559254701,0.568011506203112,0.634417256260916,0.442898313867159,0.661300950240175,0.250494625453967,0.358083413211877,0.0689481388879615,0.0426213805356326,0.311051124500618,0.474269562230724,0.516054847131522,0.567340973731852,0.629441480252492,0.127234404986344,0.0345072431796408,0.246682759275994,0.386656233976701,0.35364746769817,0.636238717556223,0.208616340694531,0.141143396856203
"Dorsal_striatum_L",0.463546406044095,0.608472711769855,1,0.797138512910666,0.217211496822957,-0.168587243276521,0.248333496126795,0.435996353014729,0.783510207779243,0.575499768673222,-0.0696148441417618,0.205688989335975,0.0235360747548788,-0.0428646315837301,0.122128249866746,0.406123741749413,0.750627854541752,0.865750959524437,0.666732074282882,0.198687764020729,0.0687473836222689,0.53606696293669,0.622037836001977,0.438999745997631,0.53224784726186,0.537939822395863,0.354246590298974
"Dorsal_striatum_R",0.367993159589202,0.438333005215198,0.797138512910666,1,0.222489888529443,-0.165158736748622,0.0878717265583117,0.321369709913757,0.662388023407425,0.435536234184838,-0.0435407845741288,0.262839282725075,0.0501326203762181,0.0107542963858205,0.166566989766679,0.139534619964506,0.758601132330611,0.752222552802774,0.717991017541933,0.212459911366949,0.080750460752649,0.483656927691653,0.610666581437488,0.167270392351091,0.331978325569347,0.51417084764243,0.505807315104505
"Fusiform_gyrus_L",0.50779975173126,0.218522328149498,0.217211496822957,0.222489888529443,1,0.381004863265818,0.421654626649102,0.414902314657989,0.281196042284077,0.147494565995336,0.549912552748612,0.326307041101589,0.236114308650933,0.239083080943483,0.350175254872885,0.303603109309171,0.298273164801442,0.337393248909283,0.316109984635476,-0.0258079278019776,0.245252158005614,-0.0301143979327064,-0.0335848215943599,0.214218523318102,0.370084848728662,-0.0709805512910003,0.381634180245276
"Fusiform_gyrus_R",0.115828579009913,0.100497559254701,-0.168587243276521,-0.165158736748622,0.381004863265818,1,0.364721085289093,0.276690751027574,-0.21872602933654,-0.016390424825317,0.730950911030446,0.419256674551978,0.342341167455085,0.283733751743657,0.107289664865712,0.285867973741631,-0.0956562924300974,-0.0735468240483216,-0.104910571209528,-0.125554081059415,0.109229973138952,-0.221558230203858,-0.397804227065047,0.0317635461012466,0.142897873521822,-0.470911232761454,-0.126339075403728
"Hippocampus_L",0.401076161963987,0.568011506203112,0.248333496126795,0.0878717265583117,0.421654626649102,0.364721085289093,1,0.777479118326277,0.324043747406973,0.482917747652922,0.434173700348443,0.272206293808978,0.127688565840365,0.0872527241673301,0.368303756536304,0.427781384281525,0.251790103721056,0.355255562359767,0.455676759812727,0.421630735823308,0.247772159522807,0.0719762122506772,0.127147070930444,0.254453457464488,0.511838538291055,0.0528522612488859,0.167175996186893
"Hippocampus_R",0.590542802688011,0.634417256260916,0.435996353014729,0.321369709913757,0.414902314657989,0.276690751027574,0.777479118326277,1,0.398394312017072,0.47085093056122,0.419081388749018,0.300722608523515,-0.0121348960162238,0.101476655009928,0.436726667476143,0.489207919287333,0.2893928135753,0.41458648318372,0.562893811348572,0.259805475529713,0.276399841359333,0.13799643078117,0.20225745619627,0.361098269490587,0.488311072047997,0.17009120497402,0.222102131849242
"Insula_L",0.439121328792599,0.442898313867159,0.783510207779243,0.662388023407425,0.281196042284077,-0.21872602933654,0.324043747406973,0.398394312017072,1,0.698788755645741,-0.0707525292892708,0.180547543693694,0.0679117679009291,0.0396805876773099,0.097426416259394,0.22038555640811,0.63043435696374,0.751389581105975,0.596848466618737,0.350962009802548,0.123758788540046,0.403261015963384,0.746280819445731,0.516144087371621,0.474933286787243,0.64157892664572,0.539407403448505
"Insula_R",0.160019542741,0.661300950240175,0.575499768673222,0.435536234184838,0.147494565995336,-0.016390424825317,0.482917747652922,0.47085093056122,0.698788755645741,1,0.172199679290265,0.283056406379794,-0.0284871153874525,0.0172839685603749,0.185111061716716,0.343485476203942,0.433748874482833,0.520676714877109,0.477055174353561,0.369625128524311,0.0837151251024889,0.262297067112019,0.574392374731625,0.44031224988889,0.608367288653538,0.466666474675321,0.371059275657272
