"Amygdala_L","Amygdala_R","Dorsal_striatum_L","Dorsal_striatum_R","Fusiform_gyrus_L","Fusiform_gyrus_R","Hippocampus_L","Hippocampus_R","Insula_L","Insula_R","Intracalcarine_cortex_L","Intracalcarine_cortex_R","lOFC_R","mOFC_L","mOFC_R","Oral_somatosensory_cortex_L","Oral_somatosensory_cortex_R","Precuneus_L","Precuneus_R","Ventral_striatum_L","Ventral_striatum_R","vlPFC_L","vlPFC_R","vlThalamus_L","vlThalamus_R","vmPFC_L","vmPFC_R"
"Amygdala_L",1,0.618937629438457,0.0110010273482686,0.303217117490689,0.526667202649425,-0.128369093535181,0.329770627670785,0.434794059543462,0.473559167515891,0.362564498293208,-0.286027600934723,-0.075151738810014,0.401540221230558,0.330474145869972,0.275161882490319,0.17120812165853,0.0800142339335886,0.0847848379538816,0.374247772298741,0.015698865953057,0.382661491782376,-0.192767593185328,-0.373372610873677,0.150287143535951,0.151753830899749,0.488296252070992,0.236579695965406
"Amygdala_R",0.618937629438457,1,0.0696981454017795,0.100626982468549,0.303584583013611,-0.0272283365675494,0.157985363700581,0.459811401312853,0.288870105905487,0.307935992853585,-0.150902224130689,-0.087978029094206,0.290048101461593,0.172775532539502,0.187627638700553,-0.0265683664193545,-0.0282634962780725,-0.0371450008027918,0.383954944574146,0.0916932558265419,0.239321346111202,-0.249282988978519,-0.499693879126157,0.126841133643872,0.139657059302789,0.275092719550086,0.243056213346142
"Dorsal_striatum_L",0.0110010273482686,0.0696981454017795,1,0.37186247222866,-0.00735323760225321,0.197189475000493,0.161007045798234,0.18335209694825,0.272864421619896,0.439762457464549,0.38395132682597,0.43161931888719,0.512897828144608,0.401604411586604,0.192503711755108,0.184458561445763,0.50978403042786,0.486790588526559,0.430595191718507,0.328997914101981,0.17242211041685,0.231835119786052,-0.165073203148768,0.411602115974989,0.429766972702234,0.34396012695655,0.258150148678739
"Dorsal_striatum_R",0.303217117490689,0.100626982468549,0.37186247222866,1,0.068347068088255,0.0873962422733508,0.428087473959892,0.251929158386088,0.320737140751972,0.447455394318985,0.106736204489732,0.23233371930564,0.404372007291451,0.286521064362639,0.0671581064586934,0.163824739056398,0.468622770058567,0.415703424427226,0.245933489495984,0.379518483682547,0.416943252737964,0.313156333846527,-0.0429801793325432,0.0999695631463699,0.333427732010717,0.474404790504101,0.271817495595866
"Fusiform_gyrus_L",0.526667202649425,0.303584583013611,-0.00735323760225321,0.068347068088255,1,0.0468805505999405,0.0655591777284067,0.27417610380445,0.119190315377052,0.00429846374530995,-0.0363684847481711,-0.049361222956118,0.161038747328097,0.133371036872979,0.254646385424821,0.253404811312114,0.0497393350219213,-0.00606559556675714,0.200991949129737,0.130501322448744,-0.1403647400994,-0.0815676356085886,-0.130898963191043,0.0270420241535312,-0.0160833645796329,0.490264254408584,-0.0381882975817499
"Fusiform_gyrus_R",-0.128369093535181,-0.0272283365675494,0.197189475000493,0.0873962422733508,0.0468805505999405,1,0.343918936087334,0.00330048522827604,0.119087723957788,0.130718303958303,0.64250735382243,0.4014032384543,0.216358383579114,0.251462244270003,0.0784517080619901,0.349408562572949,0.234343985903141,0.257840442819616,0.231951094450974,0.315315673240342,0.0545390141435088,0.0540318031519442,0.205727044796785,0.0946033813504961,0.240540520160669,0.0952920111441928,0.203373098189187
"Hippocampus_L",0.329770627670785,0.157985363700581,0.161007045798234,0.428087473959892,0.0655591777284067,0.343918936087334,1,0.316002631889136,0.235254488719677,0.26453807809089,0.120820402364856,0.252611588919878,0.361201454924194,0.329351497664319,0.236057307110322,0.43636909961461,0.324050225665086,0.303690921532344,0.343717115587454,0.329476420053514,0.355363717253365,0.102231475440897,0.0403585197300196,0.22939741715866,0.215778289274945,0.294205856669497,0.276289984230694
"Hippocampus_R",0.434794059543462,0.459811401312853,0.18335209694825,0.251929158386088,0.27417610380445,0.00330048522827604,0.316002631889136,1,0.158210579973556,0.0778224622229061,-0.0414433029268728,0.109535934048804,0.316529129298298,0.1163357678386,0.252744362314412,0.291773816125115,0.152058632550569,0.208123904750776,0.2450022353316,0.294280177715308,0.273425770023507,-0.102303600960631,-0.143952879089804,0.224888364542255,0.23860729326187,0.298362765413743,0.32324046043505
"Insula_L",0.473559167515891,0.288870105905487,0.272864421619896,0.320737140751972,0.119190315377052,0.119087723957788,0.235254488719677,0.158210579973556,1,0.645201744648766,-0.0109700025579543,0.0186756866621359,0.529116563511831,0.538838072379747,-0.0455291018497589,0.112906460606577,0.0563419304528349,0.290744138805415,0.276763660148621,0.177705789073127,0.430989502913801,-0.147222288749947,-0.0919914244133302,0.277789259444094,0.386483814266345,0.393551865369833,0.372144334616634
"Insula_R",0.362564498293208,0.307935992853585,0.439762457464549,0.447455394318985,0.00429846374530995,0.130718303958303,0.26453807809089,0.0778224622229061,0.645201744648766,1,0.155968640370463,0.302681498973291,0.605420531801378,0.66273971188424,0.120425269938114,0.111210215445696,0.382533468516564,0.409122953366266,0.572412293795901,0.392210271387196,0.380830658303625,-0.000420804407782903,-0.125529791068062,0.210055293643606,0.637230530381117,0.451099916887478,0.445835127270908
