"Amygdala_L","Amygdala_R","Dorsal_striatum_L","Dorsal_striatum_R","Fusiform_gyrus_L","Fusiform_gyrus_R","Hippocampus_L","Hippocampus_R","Insula_L","Insula_R","Intracalcarine_cortex_L","Intracalcarine_cortex_R","lOFC_R","mOFC_L","mOFC_R","Oral_somatosensory_cortex_L","Oral_somatosensory_cortex_R","Precuneus_L","Precuneus_R","Ventral_striatum_L","Ventral_striatum_R","vlPFC_L","vlPFC_R","vlThalamus_L","vlThalamus_R","vmPFC_L","vmPFC_R"
"Amygdala_L",NA,2.80492216064854e-05,0.277554564310178,0.71833344783495,0.0080552501763056,0.963847577919803,5.66365373710909e-07,3.43450268969203e-05,0.219481544662464,0.186599001710626,0.202018583203442,0.251168725450629,0.65872444422219,0.0294038070706208,0.652662054411333,0.72032509413487,0.282874932088153,0.689289150834735,0.0691651654268624,0.00046047437202712,0.00672483991247042,0.0549691225433377,0.947175423123127,0.528520496515695,0.354556189068953,0.645381783125993,0.763827805068712
"Amygdala_R",2.80492216064854e-05,NA,0.0844341249334053,0.975982805721106,0.0797148546925175,0.296175428043004,9.55293186319928e-05,0.0681759235308206,0.496939871561349,0.717161149924584,0.405878473261524,0.221950612485794,0.592632937653946,0.102445389267152,0.811180502983719,0.105683672894292,0.286517771402203,0.281555128098895,0.0647073352818783,0.000108137410939513,0.293372993976729,0.443967288784027,0.558938849681895,0.0596826607758651,0.607796026786754,0.88610687991364,0.125520355467491
"Dorsal_striatum_L",0.277554564310178,0.0844341249334053,NA,6.40722075395672e-09,0.278422332615491,0.746447292240728,0.000841374996223276,0.00132760029289236,0.00011725876800206,5.28449744181536e-05,0.0217542606032652,0.293271341461711,0.468707331674955,0.0814301785585605,0.86344094393104,0.406106201781216,2.6840083200419e-07,6.85114784326757e-05,0.065798277335825,0.0350701162262554,0.481874708075398,0.0003473452418572,0.0498249449858261,0.471783904080824,0.244152752018346,0.0803780616884047,0.015500632874188
"Dorsal_striatum_R",0.71833344783495,0.975982805721106,6.40722075395672e-09,NA,0.699265591926259,0.827961184423246,0.208017651856977,0.361189386196701,0.169858728564991,0.130584328959298,0.0359704695958571,0.410878290298729,0.784477217184068,0.118085422301642,0.850440219169207,0.284639528296486,0.0215037204452682,0.085848604651551,0.295937542466731,0.297778632713269,0.967675907404238,0.0354016968811885,0.404915417980472,0.95603787743022,0.068825595491973,0.540145176148389,0.0922580695259665
"Fusiform_gyrus_L",0.0080552501763056,0.0797148546925175,0.278422332615491,0.699265591926259,NA,0.755539094450017,0.000128053676414552,0.00781500855769446,0.788545250135564,0.21969889835441,0.655269758719697,0.57569118975208,0.162507192528227,0.160345740723245,0.238717500297939,0.00279867403774503,0.771334384565089,0.527117888516751,0.259161777621449,0.069026726899682,0.890546027942271,0.254467881317984,0.0686780808789016,0.301025459837275,0.195445986591135,0.0062789617428598,0.0659247862364021
"Fusiform_gyrus_R",0.963847577919803,0.296175428043004,0.746447292240728,0.827961184423246,0.755539094450017,NA,0.0942972648277356,0.430088219699884,0.0378241965978567,0.314065203334014,0.0331198123197383,0.00132998908521476,0.0311486085950614,0.00214124088405798,0.150875823935585,0.0698636502507803,0.00656516896832415,0.00731339104588313,0.293184496090543,0.822377507368697,7.81608702098424e-05,0.309999960212069,0.228724414301834,0.43459341660329,0.293774464691227,0.583881910574226,0.737238241743079
"Hippocampus_L",5.66365373710909e-07,9.55293186319928e-05,0.000841374996223276,0.208017651856977,0.000128053676414552,0.0942972648277356,NA,7.15248127391988e-09,0.0214949371048019,0.000938251892176112,0.0566734478784854,0.094374463640772,0.0243885630947487,0.000530785850876736,0.0725607928856393,0.0893975048566178,0.0137213915076186,0.112410360095882,0.00308990599213743,4.71446324210589e-05,0.0131805961131248,0.00234829570626149,0.0198595310790635,0.228530211909596,0.864860283280978,0.0196426165530204,0.0476397627410536
"Hippocampus_R",3.43450268969203e-05,0.0681759235308206,0.00132760029289236,0.361189386196701,0.00781500855769446,0.430088219699884,7.15248127391988e-09,NA,0.0084993726004905,0.00221266621066052,0.889466997134451,0.648396932786176,0.123550773214355,0.00449414025411965,0.141251340894923,0.721586385545196,0.0358444591075948,0.253397453100092,0.0546947589258449,0.00655255396532262,0.00384016901311357,0.0576583182081003,0.0602935541727911,0.0852923599936974,0.25205307547721,0.00185604798439254,0.0185187087622682
"Insula_L",0.219481544662464,0.496939871561349,0.00011725876800206,0.169858728564991,0.788545250135564,0.0378241965978567,0.0214949371048019,0.0084993726004905,NA,3.59591005860693e-08,0.0194524598532053,0.00244766167829313,0.047369119335094,0.0770114668856445,0.376504355176639,0.044362225656067,2.52119713062271e-06,4.80986362627611e-06,0.0746490414842675,0.302187042302205,8.12821171798372e-05,1.02866429512183e-05,0.0174079367035778,0.0707958175593471,0.103396334063067,0.0133883152372247,0.0544465952427071
"Insula_R",0.186599001710626,0.717161149924584,5.28449744181536e-05,0.130584328959298,0.21969889835441,0.314065203334014,0.000938251892176112,0.00221266621066052,3.59591005860693e-08,NA,0.000255227756979837,0.000723760824715036,0.000440488292903662,0.00162816714842373,0.599071356496938,0.00282553875531288,0.000326994369863165,0.00208693710087005,0.00701595908741925,0.140992042881603,0.117288248508137,6.76306913507396e-05,0.00885423887085679,0.856616571120406,0.455285699872966,0.19153478399605,0.0253209424224106
"Intracalcarine_cortex_L",0.202018583203442,0.405878473261524,0.0217542606032652,0.0359704695958571,0.655269758719697,0.0331198123197383,0.0566734478784854,0.889466997134451,0.0194524598532053,0.000255227756979837,NA,7.67874652751743e-12,4.90482015003124e-08,4.03228179202131e-06,0.845304342723484,4.19264495432614e-06,0.000340824228290071,0.000569138721085993,0.021068756812574,0.0651640257611223,0.159577728538109,8.09384349365061e-05,0.00533642725437833,0.0338137122200517,0.313685406607642,0.159790419521611,0.971812049994771
"Intracalcarine_cortex_R",0.251168725450629,0.221950612485794,0.293271341461711,0.410878290298729,0.57569118975208,0.00132998908521476,0.094374463640772,0.648396932786176,0.00244766167829313,0.000723760824715036,7.67874652751743e-12,NA,1.78863618982561e-06,0.00069965009371975,0.378825935179911,0.00017656923348941,0.00554302511476878,0.000924308539932639,0.0903879394428091,0.1812366552809,0.000344296859616344,0.0315775397258278,0.260651508126407,0.0411057907482995,0.173103280399855,0.508729840839695,0.661505711372625
"lOFC_R",0.65872444422219,0.592632937653946,0.468707331674955,0.784477217184068,0.162507192528227,0.0311486085950614,0.0243885630947487,0.123550773214355,0.047369119335094,0.000440488292903662,4.90482015003124e-08,1.78863618982561e-06,NA,0.000142980111118796,0.0839443656090828,5.24593426542985e-06,0.00107959654317691,0.0855515898067865,0.0181922915933832,0.881898602677335,0.176009915887409,0.00270782456660656,0.000283336076231766,0.0669303283369833,0.907567384676947,0.956413782955369,0.867365709846915
"mOFC_L",0.0294038070706208,0.102445389267152,0.0814301785585605,0.118085422301642,0.160345740723245,0.00214124088405798,0.000530785850876736,0.00449414025411965,0.0770114668856445,0.00162816714842373,4.03228179202131e-06,0.00069965009371975,0.000142980111118796,NA,0.514907359493375,0.013604141026712,0.0392395630298912,0.132986816028151,0.152152494210194,0.0526488238196849,0.00228414668680799,0.0266327092467831,0.0310494769622829,0.693220577629072,0.568444101704263,0.772153750263881,0.792814969915258
"mOFC_R",0.652662054411333,0.811180502983719,0.86344094393104,0.850440219169207,0.238717500297939,0.150875823935585,0.0725607928856393,0.141251340894923,0.376504355176639,0.599071356496938,0.845304342723484,0.378825935179911,0.0839443656090828,0.514907359493375,NA,0.0278049741317803,0.791413214889805,0.357984173503922,0.355879580000119,0.259478338220765,0.261221795738849,0.843127286830808,0.0198055500267476,0.887735476904971,0.605976135366707,0.128333693023113,0.211848575271472
"Oral_somatosensory_cortex_L",0.72032509413487,0.105683672894292,0.406106201781216,0.284639528296486,0.00279867403774503,0.0698636502507803,0.0893975048566178,0.721586385545196,0.044362225656067,0.00282553875531288,4.19264495432614e-06,0.00017656923348941,5.24593426542985e-06,0.013604141026712,0.0278049741317803,NA,0.0879477257050187,0.207612069666367,0.110365233774937,0.218822873489346,0.833813458033219,0.00152925800713533,2.50489042221691e-05,0.0124596048051471,0.31802374052523,0.35488382224074,0.499213411334491
"Oral_somatosensory_cortex_R",0.282874932088153,0.286517771402203,2.6840083200419e-07,0.0215037204452682,0.771334384565089,0.00656516896832415,0.0137213915076186,0.0358444591075948,2.52119713062271e-06,0.000326994369863165,0.000340824228290071,0.00554302511476878,0.00107959654317691,0.0392395630298912,0.791413214889805,0.0879477257050187,NA,2.1794632765193e-10,0.132497503998507,0.0310038481381121,0.00604643309747965,1.9085735036839e-07,0.000175473316778252,0.27292173040553,0.785518927261214,0.0490501696188197,0.0290682010067851
"Precuneus_L",0.689289150834735,0.281555128098895,6.85114784326757e-05,0.085848604651551,0.527117888516751,0.00731339104588313,0.112410360095882,0.253397453100092,4.80986362627611e-06,0.00208693710087005,0.000569138721085993,0.000924308539932639,0.0855515898067865,0.132986816028151,0.357984173503922,0.207612069666367,2.1794632765193e-10,NA,0.368243134778489,0.0704480521313235,0.00387874606976091,0.000629193511486825,0.00461270109407996,0.38540519274105,0.735556813179767,0.881562862335583,0.20659366397391
"Precuneus_R",0.0691651654268624,0.0647073352818783,0.065798277335825,0.295937542466731,0.259161777621449,0.293184496090543,0.00308990599213743,0.0546947589258449,0.0746490414842675,0.00701595908741925,0.021068756812574,0.0903879394428091,0.0181922915933832,0.152152494210194,0.355879580000119,0.110365233774937,0.132497503998507,0.368243134778489,NA,0.541946478577293,0.761636194402998,0.00191382570875787,0.439517438200181,0.0475853662733778,0.599478867044286,0.277498254534305,0.272527305080662
"Ventral_striatum_L",0.00046047437202712,0.000108137410939513,0.0350701162262554,0.297778632713269,0.069026726899682,0.822377507368697,4.71446324210589e-05,0.00655255396532262,0.302187042302205,0.140992042881603,0.0651640257611223,0.1812366552809,0.881898602677335,0.0526488238196849,0.259478338220765,0.218822873489346,0.0310038481381121,0.0704480521313235,0.541946478577293,NA,0.495954560276405,0.0184206407384839,0.0900748275219052,0.0141197621515285,0.327598666245456,0.0633200995099574,2.22419389799278e-05
"Ventral_striatum_R",0.00672483991247042,0.293372993976729,0.481874708075398,0.967675907404238,0.890546027942271,7.81608702098424e-05,0.0131805961131248,0.00384016901311357,8.12821171798372e-05,0.117288248508137,0.159577728538109,0.000344296859616344,0.176009915887409,0.00228414668680799,0.261221795738849,0.833813458033219,0.00604643309747965,0.00387874606976091,0.761636194402998,0.495954560276405,NA,0.2809310955366,0.434008935657898,0.359867540726308,0.11863003270779,0.114110565269718,0.533817398115634
"vlPFC_L",0.0549691225433377,0.443967288784027,0.0003473452418572,0.0354016968811885,0.254467881317984,0.309999960212069,0.00234829570626149,0.0576583182081003,1.02866429512183e-05,6.76306913507396e-05,8.09384349365061e-05,0.0315775397258278,0.00270782456660656,0.0266327092467831,0.843127286830808,0.00152925800713533,1.9085735036839e-07,0.000629193511486825,0.00191382570875787,0.0184206407384839,0.2809310955366,NA,1.86189299444806e-06,0.00651641127638691,0.710269876581407,0.126890102743072,0.00186438164774416
"vlPFC_R",0.947175423123127,0.558938849681895,0.0498249449858261,0.404915417980472,0.0686780808789016,0.228724414301834,0.0198595310790635,0.0602935541727911,0.0174079367035778,0.00885423887085679,0.00533642725437833,0.260651508126407,0.000283336076231766,0.0310494769622829,0.0198055500267476,2.50489042221691e-05,0.000175473316778252,0.00461270109407996,0.439517438200181,0.0900748275219052,0.434008935657898,1.86189299444806e-06,NA,0.349994920456132,0.826486225277557,0.0819959699572923,0.00171354325328732
"vlThalamus_L",0.528520496515695,0.0596826607758651,0.471783904080824,0.95603787743022,0.301025459837275,0.43459341660329,0.228530211909596,0.0852923599936974,0.0707958175593471,0.856616571120406,0.0338137122200517,0.0411057907482995,0.0669303283369833,0.693220577629072,0.887735476904971,0.0124596048051471,0.27292173040553,0.38540519274105,0.0475853662733778,0.0141197621515285,0.359867540726308,0.00651641127638691,0.349994920456132,NA,0.0450051112915162,0.474261469670201,0.423117641590971
"vlThalamus_R",0.354556189068953,0.607796026786754,0.244152752018346,0.068825595491973,0.195445986591135,0.293774464691227,0.864860283280978,0.25205307547721,0.103396334063067,0.455285699872966,0.313685406607642,0.173103280399855,0.907567384676947,0.568444101704263,0.605976135366707,0.31802374052523,0.785518927261214,0.735556813179767,0.599478867044286,0.327598666245456,0.11863003270779,0.710269876581407,0.826486225277557,0.0450051112915162,NA,0.524192907160967,0.942051114039705
"vmPFC_L",0.645381783125993,0.88610687991364,0.0803780616884047,0.540145176148389,0.0062789617428598,0.583881910574226,0.0196426165530204,0.00185604798439254,0.0133883152372247,0.19153478399605,0.159790419521611,0.508729840839695,0.956413782955369,0.772153750263881,0.128333693023113,0.35488382224074,0.0490501696188197,0.881562862335583,0.277498254534305,0.0633200995099574,0.114110565269718,0.126890102743072,0.0819959699572923,0.474261469670201,0.524192907160967,NA,0.000153867517393547
"vmPFC_R",0.763827805068712,0.125520355467491,0.015500632874188,0.0922580695259665,0.0659247862364021,0.737238241743079,0.0476397627410536,0.0185187087622682,0.0544465952427071,0.0253209424224106,0.971812049994771,0.661505711372625,0.867365709846915,0.792814969915258,0.211848575271472,0.499213411334491,0.0290682010067851,0.20659366397391,0.272527305080662,2.22419389799278e-05,0.533817398115634,0.00186438164774416,0.00171354325328732,0.423117641590971,0.942051114039705,0.000153867517393547,NA
