"Amygdala_L","Amygdala_R","Dorsal_striatum_L","Dorsal_striatum_R","Fusiform_gyrus_L","Fusiform_gyrus_R","Hippocampus_L","Hippocampus_R","Insula_L","Insula_R","Intracalcarine_cortex_L","Intracalcarine_cortex_R","lOFC_R","mOFC_L","mOFC_R","Oral_somatosensory_cortex_L","Oral_somatosensory_cortex_R","Precuneus_L","Precuneus_R","Ventral_striatum_L","Ventral_striatum_R","vlPFC_L","vlPFC_R","vlThalamus_L","vlThalamus_R","vmPFC_L","vmPFC_R"
"Amygdala_L",1,0.512760092360806,0.142460283182339,0.0475381637771606,0.33901718233504,0.00597723053634274,0.593935733623177,0.507912916521812,0.16087142735779,0.172852070021194,0.167061847551711,0.150463516143154,0.0581958298250248,0.281393289831754,-0.0592996641420641,0.0471876224982928,0.1409087766254,0.0526890182170697,0.236253845969881,0.438311382257456,0.346269950877113,0.249076785946817,0.00873701685008728,-0.0829719167230251,0.121632816157962,0.0606306445924287,0.0396069141517335
"Amygdala_R",0.512760092360806,1,0.224632137125838,-0.00397012302838042,0.228032420848196,0.13711240529541,0.482239434260996,0.237075014632426,0.0894036982283717,0.0477446482308309,0.109280311952107,0.160024398546645,0.0704677600866759,0.21288761711078,-0.0314972221496496,-0.210949943005259,0.139857546390951,0.141291840929483,0.240031885746447,0.478984619874385,0.13790287453189,0.100693676919396,-0.0769548941990729,-0.244549937370261,-0.0676028931223391,0.0188868457767819,0.199984431430794
"Dorsal_striatum_L",0.142460283182339,0.224632137125838,1,0.665894953610412,0.142205892006867,0.0426189510629238,0.419772047964601,0.405009381747668,0.476840680107375,0.497347249469723,0.295795167485738,0.137931639649113,0.0953354789503251,0.226778559104367,0.0226787656462521,0.109227630420133,0.607264315517409,0.490809033430195,0.239088458996683,0.272640796099687,0.0925460834688222,0.446634180394575,0.254392366628906,-0.0946800167043792,0.152686545991106,0.227545124822096,0.311224243946739
"Dorsal_striatum_R",0.0475381637771606,-0.00397012302838042,0.665894953610412,1,0.0509112747502868,0.0286525049708075,0.164894149035227,0.119978131846915,0.179542455065746,0.19739918894523,0.271360496129777,0.108127601384468,-0.0360542597854999,0.203927571592167,-0.0248618115139242,0.140398452467009,0.296335467191177,0.22364223602169,0.137179314549497,0.136662387920382,-0.00534391933698616,0.272166146423133,0.109503290508655,0.0072696019776335,0.236534657021686,0.0806530921109364,0.219310989127973
"Fusiform_gyrus_L",0.33901718233504,0.228032420848196,0.142205892006867,0.0509112747502868,1,0.041040736922543,0.474492931967701,0.340245316114682,-0.0353574474763865,0.160796596470462,0.0588243624707767,-0.073707729566347,0.182633039785435,0.183561192580094,0.154438927638605,0.37932729778665,0.0383123221169225,-0.0832533951581571,0.147981719596265,0.236368195755665,-0.0181460679951704,0.149432756508231,0.236656991317398,-0.135755812166618,0.169489907830288,0.34898350055025,0.238979870823463
"Fusiform_gyrus_R",0.00597723053634274,0.13711240529541,0.0426189510629238,0.0286525049708075,0.041040736922543,1,0.217982475219634,-0.103772217397606,0.268806111582808,0.13217724262783,0.27551069092133,0.404949850651376,0.278558219114789,0.388783574391416,0.187740043556229,0.235679675607563,0.34722306361167,0.342919646159259,0.137956219877029,0.0295975630168624,0.487439410141331,0.133282449353525,0.157733822972402,0.102766878152179,-0.137789331976932,0.0721360009420291,0.0442236134454064
"Hippocampus_L",0.593935733623177,0.482239434260996,0.419772047964601,0.164894149035227,0.474492931967701,0.217982475219634,1,0.664335986683768,0.296354505436423,0.416304842517223,0.247404912406919,0.217932623631685,0.290411763672504,0.434034731431765,0.23350471564765,0.221213885967956,0.316591705840878,0.207066985505415,0.375760016347075,0.500180050813901,0.318341777946249,0.385554808427537,0.300020056087301,-0.157798832044063,0.0224408107928951,0.300525338087946,0.256786807814102
"Hippocampus_R",0.507912916521812,0.237075014632426,0.405009381747668,0.119978131846915,0.340245316114682,-0.103772217397606,0.664335986683768,1,0.336828528292981,0.387639478518719,0.0183260778575961,0.0600786894817545,0.201011316918356,0.361891245213369,0.192191629132546,0.0469657962495509,0.27153806920406,0.149766193047122,0.249349844295207,0.34729922767806,0.367785764493836,0.24645729352607,0.243984624301114,-0.224029971741567,0.150186320426569,0.393720877909379,0.30322203865961
"Insula_L",0.16087142735779,0.0894036982283717,0.476840680107375,0.179542455065746,-0.0353574474763865,0.268806111582808,0.296354505436423,0.336828528292981,1,0.640347773130636,0.300972208844049,0.384094612956704,0.257089587594146,0.230052610230466,0.116227146994467,0.260552654142416,0.565347370358888,0.55209576698466,0.231864618384433,0.135433018418915,0.486431255059976,0.535737638133256,0.306027919746705,0.234920517842779,0.21231374782153,0.317662393472285,0.249597787176097
"Insula_R",0.172852070021194,0.0477446482308309,0.497347249469723,0.19739918894523,0.160796596470462,0.13217724262783,0.416304842517223,0.387639478518719,0.640347773130636,1,0.455494661947496,0.424502800475501,0.439635434836527,0.398180743548657,0.0692474044441154,0.378984755201983,0.448389221371887,0.389676443835088,0.344582045786508,0.19231465371335,0.204361493451696,0.491138035080039,0.335150193547631,0.0238239034388716,0.09822256061363,0.170962559027977,0.288623871032851
