68.36029053	45.64739609	-16.96584511	84.94869232	39.19835663	-30.62185478	18.70754623	140.6326447	-21.3993721	17.07942772	58.30226135	36.60278702	84.12997437	-22.55476761	48.94045258	3.90601325	-40.7893219	91.195961	21.25918198	-29.22756386	-25.0747776	-79.46237183	-15.7719965	67.15972137	107.960434	17.13750648	-11.96722031
102.5981293	17.28297997	-26.87903595	-86.75995636	39.17740631	13.08773613	-8.901540756000001	38.2103653	-33.74538803	-31.58273315	36.63822937	-35.65201187	13.01023865	-15.45204639	1.01363349	-67.63108063	-187.44276430000002	42.90142059	-44.4921875	-36.84320068	-61.80736542	-21.58467293	59.25030136	-13.35373592	-64.01334381	31.05377388	-41.54904556
76.30773926	29.79331589	10.971916199999999	58.55247116	-0.4413484335	-0.8082222939	-23.75048447	22.08384705	-42.20658875	-9.876436234	4.979233742	-97.57769012	14.24487877	-22.77438354	124.69503020000002	27.78880692	8.574531555	77.36399841	63.51882935	-101.57809449999999	-138.2820587	-17.0193634	-7.016094685	21.29083824	-34.30725098	-6.7520504	-67.76672363
210.93035890000002	159.8148804	45.043006899999995	133.20159909999998	104.21751400000001	-29.16562271	157.7742462	206.42793269999999	10.719347	-16.89726639	24.76127625	52.04213715	56.54354477	20.34394264	-56.56266403	47.71686935	-39.07645035	200.0066528	4.100933075	-176.49603269999997	106.07048030000001	-24.99065018	28.93382645	28.17027473	2.478515387	-7.61070919	19.26795006
-91.94480133	84.47983551	4.762266159	9.26773262	37.28746033	23.76851654	-11.224822999999999	-91.16462708	-79.50678253	-120.7087555	5.644830227000001	-10.40191841	6.490459442000001	-83.66501617	-4.114567757	-3.843782187	-25.8507061	142.2305603	-3.928679705	-156.91679380000002	-110.848175	23.96077156	-25.28670883	-55.90091705	59.9200325	15.3833313	-48.99321365
115.27194979999999	48.28479767	-24.89554214	40.83939362	35.16370773	-9.680650711	121.51406100000001	125.47399899999999	22.80215454	-33.93505096	15.97334194	-27.09687805	26.54347801	-33.6163063	20.06893349	-38.82980728	-90.74086761	165.01577759999998	19.19789505	46.30197144	20.27968597	67.32003021	58.083992	-12.48372269	-11.8455019	36.58737946	43.35070419
-6.440373421	66.15205383	-62.97566223	13.15177917	1.603158712	8.11993885	14.25069523	209.76799010000002	-56.00987625	-117.9667587	94.91884613	21.36940575	-65.12509918	-37.02867126	-17.80314445	-30.07760239	-112.84233859999999	111.08095549999999	20.88027382	-8.352592468	-62.86629105	-27.32862091	-19.3419323	36.14431763	-72.6383667	39.04224396	-50.75178528
-97.1472168	279.9455872	-36.68695068	-53.52548599	39.61606979	-19.276733399999998	175.1135406	154.3279572	-56.02857589999999	-101.425972	12.80082989	-18.60590553	15.92804337	-24.58679008	20.18237305	-45.82912827	-163.5405426	-74.91796875	-71.51686859	45.68154907	32.86075974	0.3397789896	-1.234408379	58.9263382	-21.8980999	9.686925888	6.225519657
178.8075256	186.3605347	36.81781387	50.73958588	18.88306236	40.366668700000005	15.03827667	155.9426575	-11.70773697	-13.95418262	38.32615662	51.48521042	9.51437664	-94.28789520000001	-6.762123585	27.06830025	-67.92498779	138.653244	59.48873138	36.83893204	52.49025726	56.07245255	-3.12661314	4.698339938999999	5.1257629389999995	-16.08850288	40.89950562
-224.3595886	-178.9820557	3.2180345060000004	-28.59856606	-64.43605042	-36.72045135	-192.7667389	-125.5015488	-28.32309723	-259.4523926	81.99933624	16.8892765	8.70122242	92.62298584	-7.380230903999999	-131.493576	44.90864563	52.10460281	-49.24882126	-153.09112549999998	-265.6370544	128.93360900000002	21.64478874	-16.99337959	1.35078311	-34.40336227	-5.582937241000001
-121.210144	12.31886387	46.01588821	54.66122055	-61.69039154	-65.81474304	-81.04068756	-67.59465027	-17.77502251	-36.85754776	-67.18235779	-176.6828766	-30.94687462	-118.706131	-42.94371414	-79.40757751	-56.27113342	85.36804199	4.594722271	127.9910812	30.9582386	-12.8757019	23.15460014	-122.67724609999999	-39.93885803	11.21448898	26.473396299999997
-59.78472519	-70.94459534	-53.70695877	-40.1829834	-118.2755966	-131.1833038	-46.97789001	-84.11353302	45.40010834	58.78586197	-64.69556427	-132.7718506	17.38006973	-1.935439706	-24.29455566	3.91693449	-9.83780098	149.6990051	136.40737919999998	-100.14816280000001	-138.2786713	77.32450867	32.88305664	-38.76511765	-25.94947243	-30.08455086	32.73624802
-251.82554629999998	-104.58191679999999	49.62449646	-5.594569683	10.37045574	-27.07189941	97.51970673	-67.01582336	2.636134624	38.70660782	-5.463013649	-16.23328781	11.43222618	-20.76721954	73.54091644	-14.82086086	-48.7261467	199.3580017	-30.91293335	123.1524963	56.11580658	-17.24705505	21.06641769	23.43209839	51.47332764	20.39242744	29.95464516
-58.14409256	-86.06068420000001	-159.5687408	-85.27642059	14.86890507	-5.129636765	-99.18638611	-55.7302475	-46.19134903	-77.26612091	-32.65435028	-108.0423355	-86.5332489	-141.8808289	-60.58998108	-1.999881864	-98.60356903	-115.74491119999999	-63.38816071	-107.1504364	-102.9180527	-84.00444031	-46.75527954	1.646226406	-25.21132278	-126.2866364	-126.3674545
