"Amygdala_L","Amygdala_R","Dorsal_striatum_L","Dorsal_striatum_R","Fusiform_gyrus_L","Fusiform_gyrus_R","Hippocampus_L","Hippocampus_R","Insula_L","Insula_R","Intracalcarine_cortex_L","Intracalcarine_cortex_R","lOFC_R","mOFC_L","mOFC_R","Oral_somatosensory_cortex_L","Oral_somatosensory_cortex_R","Precuneus_L","Precuneus_R","Ventral_striatum_L","Ventral_striatum_R","vlPFC_L","vlPFC_R","vlThalamus_L","vlThalamus_R","vmPFC_L","vmPFC_R"
"Amygdala_L",NA,0.0860478388764871,0.190752872114037,0.158654903835232,0.246908422964191,1.27293668983341e-05,0.000558622811392517,0.0271609722863571,0.8037725717624,0.250150389867452,0.00982567057718664,0.0191755083548157,0.68023445486257,0.299572568008386,0.623615820304817,0.278870199722451,0.958984140925235,0.786004240341072,0.138965939976656,0.10966124960743,0.212681706051339,0.440060576971187,0.538568184829648,0.181444382443018,0.522848300335404,0.0269179364481074,0.0790293579988954
"Amygdala_R",0.0860478388764871,NA,0.0372421309682807,0.00597111296263719,0.0103503649399608,0.29035785462384,0.0954649476375895,0.0218759006088973,0.0156484643455999,0.00431446949265002,0.0162298040679851,0.00765091313540234,0.0897574750502805,0.0973003640594881,0.312240574030902,0.224446124407202,0.0455693764232838,0.360966567591531,0.0036632685801341,0.18172459245198,0.00684112721894392,0.369465691849131,0.202170155065819,0.0111969023663274,0.00336009702043238,0.167704406849329,0.0104834884938172
"Dorsal_striatum_L",0.190752872114037,0.0372421309682807,NA,1.75721659445571e-11,0.372880097223839,0.42861303555765,6.63016198649835e-05,0.0450543189004904,0.00623583902009828,0.0360046121143249,0.000235356525920105,1.16365170339527e-05,0.00122093120602851,0.000398102856561611,0.0905271205429226,0.00136702501148989,1.12186429035432e-08,2.81390688527949e-09,0.00203709531362706,0.00322556104802807,0.000162392320826932,9.13219310838542e-07,3.69499598835699e-05,0.0584764409046556,0.0613874637442982,2.88354657485002e-07,8.18270922131603e-08
"Dorsal_striatum_R",0.158654903835232,0.00597111296263719,1.75721659445571e-11,NA,0.141133901847063,0.47382119049701,0.000211476857729043,0.0966302712825575,1.07008716110357e-07,0.000859184811056624,0.000448657540635278,0.000412142789425474,0.00442333571183751,7.71693941588047e-05,0.0793851197747544,0.0686203927010554,2.45017712607876e-06,8.94095823156249e-07,8.35915822388067e-05,0.0226722528623435,1.08575573132264e-06,0.00169612524560381,0.00159006330019684,0.00390683715227924,0.000587995590130008,0.0078250484085518,1.04392600044356e-05
"Fusiform_gyrus_L",0.246908422964191,0.0103503649399608,0.372880097223839,0.141133901847063,NA,0.209788614395563,0.00535703829624135,0.0128826819495864,0.204467417256936,0.203016409570725,0.0567690849268261,0.203286837544944,0.0520855233903528,0.573384337868904,0.0619807681122395,0.886522827818546,0.231870238573798,0.861886405141935,0.113052544743721,0.00480014331401035,0.00236604344056546,0.598873190199925,0.345552938881288,0.927132398576514,0.0151667448162576,0.00925306409446325,0.00783990597693607
"Fusiform_gyrus_R",1.27293668983341e-05,0.29035785462384,0.42861303555765,0.47382119049701,0.209788614395563,NA,0.00773735157848598,0.839392503396797,0.176085840662061,0.807324029291943,0.117215620999853,0.197290942172407,0.33799455735407,0.128932315626466,0.222029450246302,0.79435655342106,0.791457672983101,0.684679933756995,0.784708133297447,0.0698405039323851,0.410329971455237,0.783807732910843,0.992010679141532,0.00723575708106972,0.657616864972424,0.707364048195005,0.230936864492002
"Hippocampus_L",0.000558622811392517,0.0954649476375895,6.63016198649835e-05,0.000211476857729043,0.00535703829624135,0.00773735157848598,NA,0.0135791236783018,0.00176032854377084,0.127233961713896,0.000914787855090582,0.0591179594171769,0.589379829627102,0.0103351661539164,0.140034418899039,0.0148180512982781,0.0180051060818536,0.0196000374554792,0.00156247602817872,0.140358251746371,0.000719157708466867,0.0521388996817136,0.158212667978037,0.445308358789653,0.283913569449942,0.000439523047679913,9.03825041582706e-05
"Hippocampus_R",0.0271609722863571,0.0218759006088973,0.0450543189004904,0.0966302712825575,0.0128826819495864,0.839392503396797,0.0135791236783018,NA,0.407076386270093,0.0919943536300658,0.0587763895606572,0.0540376822554709,0.378959157116293,0.129202827256567,0.00796811064260416,0.213640628472691,0.75673400983684,0.689731127801819,0.00669576601434185,0.180491512458101,0.150633013163125,0.700483590476063,0.699408532395795,0.184980249961444,0.724519460594703,0.00712951488977964,0.0185230654536825
"Insula_L",0.8037725717624,0.0156484643455999,0.00623583902009828,1.07008716110357e-07,0.204467417256936,0.176085840662061,0.00176032854377084,0.407076386270093,NA,1.39085265704608e-06,0.00612289567318847,0.0185920930018382,0.102213002720235,0.00292454744410842,0.0261594506155807,0.99744835043167,0.000439753731191095,0.0030437229247422,1.63922108167291e-05,0.422727054187861,0.000122628204908715,0.140377406787837,0.1580349937563,0.000224343491591172,0.00300595941670956,0.54376957354794,9.69990115651242e-05
"Insula_R",0.250150389867452,0.00431446949265002,0.0360046121143249,0.000859184811056624,0.203016409570725,0.807324029291943,0.127233961713896,0.0919943536300658,1.39085265704608e-06,NA,0.00115253092744494,0.140559902510307,0.142608779900068,0.0675294010216152,0.0654158874821156,0.257725578419354,0.0349553849473492,0.281451789999427,5.00266822220929e-05,0.166782269411339,0.000449881135477392,0.664281161088859,0.706836448898326,0.0187317275612278,0.0168907996583174,0.634067941599566,0.000992311122352874
"Intracalcarine_cortex_L",0.00982567057718664,0.0162298040679851,0.000235356525920105,0.000448657540635278,0.0567690849268261,0.117215620999853,0.000914787855090582,0.0587763895606572,0.00612289567318847,0.00115253092744494,NA,1.89367406289165e-06,0.00284148335243639,0.0565970193530303,0.00916328813733269,4.81483727183818e-05,0.00930902825026969,0.0419287059429259,0.0200753902638251,0.0424190038962968,0.000257228058723413,0.0222893739583543,0.0452318092688508,0.362651118750242,0.031042369175176,0.0719807215761632,0.00203371884945502
"Intracalcarine_cortex_R",0.0191755083548157,0.00765091313540234,1.16365170339527e-05,0.000412142789425474,0.203286837544944,0.197290942172407,0.0591179594171769,0.0540376822554709,0.0185920930018382,0.140559902510307,1.89367406289165e-06,NA,0.0154722279769848,0.000664882328607064,0.164751645306382,0.582798904130784,0.00732452948213025,0.0106460427307775,0.000152343023751556,0.0304058224058319,0.0271294000453974,0.00153291324842675,0.0115679018757091,0.120396349656396,0.00284249309768936,0.0768354249311232,0.000548875481123812
"lOFC_R",0.68023445486257,0.0897574750502805,0.00122093120602851,0.00442333571183751,0.0520855233903528,0.33799455735407,0.589379829627102,0.378959157116293,0.102213002720235,0.142608779900068,0.00284148335243639,0.0154722279769848,NA,0.00149818165572135,0.0250586848525858,0.62104584825457,0.0011553534507196,0.000570445802716257,0.00611643644173077,0.0126746148886721,0.0534034176338514,0.00129975438009944,1.62152700569074e-05,0.158237505423694,0.0129902522387493,0.00222266594748977,0.00734131041886887
"mOFC_L",0.299572568008386,0.0973003640594881,0.000398102856561611,7.71693941588047e-05,0.573384337868904,0.128932315626466,0.0103351661539164,0.129202827256567,0.00292454744410842,0.0675294010216152,0.0565970193530303,0.000664882328607064,0.00149818165572135,NA,0.546669456005222,0.676274549094491,0.0399981693068119,0.00150721714757673,0.00365410475741967,0.0644408601053168,0.007820195002469,0.00103748035522511,0.0161512997431914,0.000587860163518528,0.0020798161434763,0.0318494478942197,0.00193944073214691
"mOFC_R",0.623615820304817,0.312240574030902,0.0905271205429226,0.0793851197747544,0.0619807681122395,0.222029450246302,0.140034418899039,0.00796811064260416,0.0261594506155807,0.0654158874821156,0.00916328813733269,0.164751645306382,0.0250586848525858,0.546669456005222,NA,0.00408102852088232,0.0197606440306604,0.556998212511086,0.00596790503026101,0.680165570450313,0.146837857488418,0.62207940293519,0.811345174761828,0.505634138134206,0.924807784977333,0.0540282720881391,0.0515665241656913
"Oral_somatosensory_cortex_L",0.278870199722451,0.224446124407202,0.00136702501148989,0.0686203927010554,0.886522827818546,0.79435655342106,0.0148180512982781,0.213640628472691,0.99744835043167,0.257725578419354,4.81483727183818e-05,0.582798904130784,0.62104584825457,0.676274549094491,0.00408102852088232,NA,0.297173986589392,0.25618740388392,0.548384469288643,0.741273047290322,0.154497258509882,0.141209098385107,0.804396770679708,0.141834361802345,0.0132533530607675,0.061926175645223,0.2588954562858
"Oral_somatosensory_cortex_R",0.958984140925235,0.0455693764232838,1.12186429035432e-08,2.45017712607876e-06,0.231870238573798,0.791457672983101,0.0180051060818536,0.75673400983684,0.000439753731191095,0.0349553849473492,0.00930902825026969,0.00732452948213025,0.0011553534507196,0.0399981693068119,0.0197606440306604,0.297173986589392,NA,1.04139630252575e-09,0.0438376314910047,0.00242418051319504,0.00141738881550135,0.00014020544214377,2.98790939767812e-07,0.0292363523620858,0.00465525453949622,6.65145896872055e-06,0.000833139765679114
"Precuneus_L",0.786004240341072,0.360966567591531,2.81390688527949e-09,8.94095823156249e-07,0.861886405141935,0.684679933756995,0.0196000374554792,0.689731127801819,0.0030437229247422,0.281451789999427,0.0419287059429259,0.0106460427307775,0.000570445802716257,0.00150721714757673,0.556998212511086,0.25618740388392,1.04139630252575e-09,NA,0.0127962219373146,0.000710121272227582,0.00421337930614518,2.75386580206316e-09,9.48383105381367e-09,0.00359150116836604,0.0112089042050019,7.90497665670298e-05,0.00168479879230765
