-236.36155699999998	-38.592659000000005	113.5627899	-14.70113182	-208.674469	85.53153229	-128.8339996	31.04659462	-33.24131393	198.2786102	-34.23946381	-58.49378586	-28.69771767	72.91983032	-80.2346344	-68.61621857	-9.346839905	64.74082947	24.72231865	-9.552781105	-240.8459167	2.962917805	-22.46334457	35.16291046	-168.18597409999998	-106.21139529999999	84.03338623	97.65763092
-46.36074829	271.727356	-153.5920868	27.334691999999997	11.84635258	-243.1507568	-159.0618439	-417.4779663	-58.30343246	106.48754879999998	-309.29666139999995	-266.00204469999994	-48.36725235	132.8320312	-138.057724	-102.7787781	-37.70354462	102.5900803	-161.9373322	-78.28803253	537.6339111000001	-190.2461853	-147.795578	-153.065155	-42.78427124	15.92046452	-149.0061646	-38.02988815
24.58528328	68.20587158	57.98874283	-56.8376236	-32.03609467	216.5428925	144.28427119999998	-136.7584686	-77.32657623	79.41956329	287.63705439999995	38.40564346	2.9741830830000002	-3.878263235	-22.34111977	-76.26173401	-186.2380371	-278.3712158	84.39122009	374.95333860000005	30.72866631	-192.087677	-135.42816159999998	-122.4368668	-222.66145319999995	-181.4894409	229.3753662	0.3396801949
60.38075638	2.96816349	236.0464935	305.7202148	237.7193909	14.15773582	161.3713989	-356.18121339999993	-49.08293915	156.2847748	97.66812897	-53.60552979	5.535357475	198.8112335	-90.80673218	-152.8788147	519.4800415	271.561676	709.2573852999999	412.94577030000005	40.98593521	-69.65338135	198.7569275	196.53277590000002	40.02715683	60.28572845	383.3743286	197.9108429
-90.44846344	206.307251	145.3770599	30.39741707	-199.35050959999998	478.7325745	144.93635559999998	15.03388882	-31.58351898	125.6652985	303.775177	146.31518549999998	13.89401913	122.5004272	-173.1595917	-105.11688229999999	199.0298767	125.69089509999999	45.11156845	279.4554443	127.86469270000002	87.1368866	51.92074966	304.5324097	-64.01830292	-13.49950695	-49.41386414	-207.65812680000002
-282.46090699999996	-319.5140381	119.17106629999999	5.659778595	-90.47812653	146.7600555	-25.86235619	-58.92992783	195.4273834	184.332428	-7.397871971	-100.1692581	-40.73370743	85.5537262	-213.9958038	-285.02270510000005	-71.97943878	90.48068237	156.08815	524.2718506	-65.01086426	-160.140976	178.05995180000002	96.82202911	7.899021149	124.3604355	239.1366272	367.768158
-25.84281158	102.7185516	115.2979279	93.04680634	-156.7714539	212.0251923	-321.6430664	-340.3192139	-33.90341949	88.06304169	487.1634216	61.7962532	16.34096527	60.81636429	-69.23660278	96.31581116	125.26992800000001	-16.39881706	62.8907547	288.2392883	-18.22010994	80.57683563	-79.7782135	25.99524117	-57.22605515	-151.4132385	3.76415062	78.57133484
-270.6299133	-262.4251099	-90.81210327	14.04776192	317.3417358	123.8427811	-118.6281662	-301.030365	-43.49196625	-13.18579865	-502.4547424	-173.0831604	-102.2285309	9.52692318	-26.05975914	72.77174377	-82.81278229	-71.65833282	-69.952034	-115.4248962	41.82933044	-39.69062805	-54.67810059	-93.04503632	7.902153015	7.255274772999999	51.79576111	-207.63166809999998
139.9658356	98.34502411	-162.74949650000002	-197.3577271	30.60922241	399.52124019999997	-94.37324524	-329.7050171	-36.75231934	32.44351578	360.0507202	89.04506683	81.27985382	24.29842186	41.05302429	13.27993679	-199.6556244	-14.67951107	88.6752243	-171.1141815	-200.60316469999998	-45.28488922	81.50761414	189.7651062	92.90697479	-85.63595581	-154.307663	-69.11168671
-187.2658997	-642.5386963	-48.74485779	19.50804138	105.17073059999998	-0.2632653713	82.4622879	-65.36734009	-111.57884979999999	-88.95819855	-250.8664246	39.32915878	-81.72550201	-58.87229538	-150.69602969999997	-20.7445488	-309.5006409	-149.7611694	-229.2329102	-182.7425995	-80.51869202	-77.37812805	-24.59916306	129.9533844	-187.20332340000002	83.84275055	-7.439977169	57.12287903
621.1757202	262.6665344	63.82484818	-125.0648422	-19.5322094	0.8864622115999999	-13.342803	65.50844574	-149.0895386	-111.3580399	-400.7494812	-143.5101624	-33.30784225	-59.88028336	27.8119545	-15.52787304	-175.3108673	-41.03124619	97.10743713	254.73936459999996	49.777175899999996	146.3483582	-150.428299	-8.10495472	-109.7011032	9.842874527000001	-254.8756866	-251.6166992
-231.36265559999998	-79.12815094	82.36742401	-35.18405533	46.84629822	252.1293182	170.2258606	116.3692169	-98.40351105	161.3521881	210.67826839999998	-118.0907135	-25.67638397	231.90058900000002	29.26237297	67.54355621	76.50205994	2.616439104	67.60669708	442.4239807	306.70159910000007	76.86135864	10.19508648	-46.11082458	-29.49652481	-217.35733030000003	-35.25122452	-38.80036545
197.1850739	355.4108887	211.8509064	81.15594482	-129.44331359999998	48.07265854	-352.7399292	-92.82749939	-117.60689540000001	203.62602230000002	69.76286316	-184.8560181	20.38028145	178.2718964	114.6085892	-57.69045258	156.3552399	231.3293915	63.75521088	97.37176514	-107.3208084	-125.1414871	-9.151791572999999	189.9039612	-167.5943451	-116.9354019	-33.67526627	66.17012024
634.3650512999999	139.772049	77.06759644	160.73474119999997	-88.36593628	-95.53759003	-338.8608093	-301.9043274	-193.9134369	-96.82907104	-221.0032501	-198.0822449	-114.4354019	-205.5306091	-315.1107788	-294.9835815	-114.61560060000001	-41.8354454	-404.5683289	-118.33051299999998	-204.55429080000002	-152.9260712	-102.16761020000001	-47.00225449	-233.9161835	-289.4552612	156.49046330000002	90.56168365
-288.2321472	-168.3829498	-90.01389313	-296.4216919	26.60414314	35.86790466	-127.3394318	-82.69380951	-67.18434143	163.4335022	-387.7790222	-197.4391479	-46.294902799999996	82.9890976	-137.26741030000002	-135.42056269999998	-306.7028503	-153.30499269999999	-305.3195496	-324.31835939999996	98.29964447	-171.540451	-158.8119812	-189.6386108	-62.69025803	-189.52589419999998	-198.83964540000002	-41.610671999999994
