9.9893	5	1
24.9903	5	1
40.9921	5	1
54.9907	5	1
67.9904	5	1
82.9957	5	1
96.9823	5	1
109.9834	5	1
124.9859	5	1
137.9867	5	1
150.9883	5	1
178.9915	5	1
193.9815	5	1
206.9951	5	1
221.9862	5	1
236.9904	5	1
252.984	5	1
267.9854	5	1
282.9832	5	1
295.9822	5	1
308.9896	5	1
322.9914	5	1
336.9852	5	1
351.9904	5	1
365.9835	5	1
