0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
0.6166666666666667,0.7142857142857143,0.5666666666666667,0.6081871345029239,0.4642857142857143,0.5,0.5367647058823529,0.6785714285714286,0.7435897435897436,0.6666666666666666,0.5274725274725275,0.5512820512820513,0.4166666666666667,0.5555555555555556,0.5714285714285714,0.75,0.6339869281045751,0.6257309941520468,0.3333333333333333,0.5777777777777777,0.7252747252747253,0.7878787878787878,0.7051282051282052,0.7333333333333333,0.5514705882352942,0.5904761904761905,0.7142857142857143,0.7564102564102564
0.7564102564102564,0.0,0.8538011695906432,0.9019607843137255,0.8,1.0,0.7636363636363637,0.8333333333333334,0.8538011695906432,0.9485294117647058,1.0,0.3333333333333333,1.0,0.8583333333333333,0.0,0.0,0.9485294117647058,0.9485294117647058,0.8088235294117647,0.8758169934640523,0.8104575163398693,0.8011695906432749,0.9485294117647058,0.9666666666666667,0.8538011695906432,0.8538011695906432,0.9019607843137255,0.9485294117647058
0.6666666666666666,0.5,0.5454545454545454,0.5454545454545454,0.4666666666666667,0.0,0.5333333333333333,0.8,0.5555555555555556,0.5454545454545454,0.5,0.5,0.0,0.0,0.0,0.2,0.6785714285714286,0.6666666666666666,0.6888888888888889,1.0,0.0,0.5333333333333333,0.8571428571428571,0.8571428571428571,0.16666666666666666,0.4666666666666667,0.6727272727272727,0.7777777777777778
0.0,0.6111111111111112,0.8444444444444444,0.8222222222222222,0.6263736263736264,0.8681318681318682,0.6,0.5220588235294118,0.7189542483660131,0.9358974358974359,0.8083333333333333,0.7916666666666666,0.8285714285714286,0.8351648351648352,0.6,0.0,0.7352941176470589,0.6157894736842106,0.3333333333333333,0.0,0.9111111111111111,0.6666666666666666,0.8,0.6601307189542484,0.9242424242424242,0.9010989010989011,0.8,0.6470588235294118
0.6444444444444445,1.0,0.8571428571428571,0.6515151515151515,0.4642857142857143,0.3333333333333333,0.8,0.7619047619047619,0.5166666666666667,0.2777777777777778,0.6043956043956044,0.6666666666666666,0.6794871794871795,0.7111111111111111,0.7111111111111111,0.4411764705882353,0.5833333333333334,0.7272727272727273,1.0,0.9333333333333333,0.48484848484848486,0.6190476190476191,0.26666666666666666,0.4444444444444444,0.5454545454545454,0.6190476190476191,0.6363636363636364,0.5494505494505495
0.6666666666666666,0.7142857142857143,0.55,0.4696969696969697,0.5555555555555556,0.6727272727272727,0.3333333333333333,0.16666666666666666,0.5384615384615384,0.5769230769230769,0.7121212121212122,0.6025641025641025,1.0,0.3,0.5494505494505495,0.6190476190476191,0.8571428571428571,0.7222222222222222,0.6190476190476191,0.42857142857142855,0.5238095238095238,0.7142857142857143,0.5256410256410257,0.37777777777777777,0.39285714285714285,1.0,0.5824175824175825,0.5897435897435898
0.8351648351648352,1.0,0.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.7583333333333333,0.7083333333333334,0.7428571428571429,0.4666666666666667,0.6,0.8333333333333334,0.8,0.3333333333333333,0.6794871794871795,1.0,0.8241758241758241,0.8461538461538461,0.0,0.19047619047619047,0.6666666666666666,0.6666666666666666,0.6274509803921569,0.8571428571428571,0.3333333333333333,0.725,0.7912087912087912,1.0
0.44871794871794873,1.0,0.5,0.6666666666666666,0.5454545454545454,0.3333333333333333,0.6388888888888888,0.9333333333333333,0.75,0.75,0.4,0.6666666666666666,1.0,0.5384615384615384,0.6666666666666666,0.4230769230769231,0.6222222222222222,0.45454545454545453,0.0,1.0,0.8571428571428571,0.6388888888888888,1.0,0.6666666666666666,0.8666666666666667,0.0,0.42857142857142855,0.5277777777777778
0.6666666666666666,0.7575757575757576,0.6583333333333333,0.6,0.6111111111111112,0.9333333333333333,0.6666666666666666,0.42857142857142855,0.5555555555555556,0.6483516483516484,0.7252747252747253,0.7142857142857143,0.7428571428571429,0.7416666666666667,0.7121212121212122,0.6339869281045751,0.6078431372549019,0.6691176470588235,0.3333333333333333,1.0,0.7692307692307693,0.6,0.6888888888888889,0.8,0.8636363636363636,0.7424242424242424,0.5294117647058824,0.8055555555555556
0.0,0.0,0.8571428571428571,0.8571428571428571,0.37777777777777777,1.0,0.5238095238095238,0.5333333333333333,0.8846153846153846,0.9393939393939394,0.5357142857142857,0.5357142857142857,0.5333333333333333,1.0,0.8,0.6666666666666666,0.9230769230769231,0.9230769230769231,0.6666666666666666,0.7121212121212122,0.8717948717948718,0.9242424242424242,0.9636363636363636,0.8571428571428571,0.75,0.6095238095238096,0.7714285714285715,0.7032967032967034
0.42857142857142855,1.0,0.5,0.5,0.6190476190476191,0.5916666666666667,0.6666666666666666,0.5604395604395604,0.7333333333333333,0.8181818181818182,0.7272727272727273,0.6102941176470589,0.5833333333333334,0.0,0.8,0.5897435897435898,1.0,0.3888888888888889,0.5274725274725275,0.3333333333333333,0.6666666666666666,0.5555555555555556,0.4835164835164835,1.0,0.5441176470588235,0.75,0.6944444444444444,0.8888888888888888
0.8,0.6923076923076923,0.6483516483516484,0.5367647058823529,0.7121212121212122,0.6071428571428571,0.6818181818181818,0.8333333333333334,0.5490196078431373,0.7272727272727273,0.9642857142857143,0.7222222222222222,0.5751633986928104,0.6153846153846154,0.8888888888888888,0.6888888888888889,0.525,0.5416666666666666,0.7142857142857143,0.6666666666666666,0.5095238095238095,0.7272727272727273,1.0,0.8,0.8,0.6538461538461539,0.7555555555555555,0.6285714285714286
1.0,0.509090909090909,0.4909090909090909,0.4083333333333333,0.6666666666666666,0.5333333333333333,0.8,0.6666666666666666,0.4909090909090909,0.7142857142857143,0.5303030303030303,0.4888888888888889,0.5606060606060606,1.0,0.5,0.0,0.5151515151515151,0.509090909090909,0.5,0.5555555555555556,0.5636363636363636,0.5333333333333333,0.6666666666666666,0.6666666666666666,0.23809523809523808,0.5714285714285714,0.6111111111111112,0.4
0.6789473684210526,0.7058823529411765,0.7719298245614035,0.7719298245614035,0.7142857142857143,0.9,0.65,0.7111111111111111,0.8235294117647058,0.825,0.7857142857142857,0.8571428571428571,0.0,0.0,0.5769230769230769,0.6153846153846154,0.8666666666666667,0.8416666666666667,0.7472527472527473,0.7833333333333333,0.8583333333333333,0.8791208791208791,0.7878787878787878,0.8205128205128205,0.6081871345029239,0.5857142857142857,0.8308823529411765,0.7320261437908496
0.4642857142857143,0.0,0.7583333333333333,0.7142857142857143,0.6785714285714286,0.5631578947368421,0.7205882352941176,0.7583333333333333,0.7583333333333333,0.8241758241758241,0.5897435897435898,0.6666666666666666,0.16666666666666666,0.5073529411764706,0.8095238095238095,0.6666666666666666,0.5636363636363636,0.5947368421052631,0.0,0.7166666666666667,0.8351648351648352,0.8181818181818182,0.6794871794871795,0.7904761904761904,0.7555555555555555,0.7222222222222222,0.6071428571428571,0.6911764705882353
