"Amygdala_L","Amygdala_R","Dorsal_striatum_L","Dorsal_striatum_R","Fusiform_gyrus_L","Fusiform_gyrus_R","Hippocampus_L","Hippocampus_R","Insula_L","Insula_R","Intracalcarine_cortex_L","Intracalcarine_cortex_R","lOFC_R","mOFC_L","mOFC_R","Oral_somatosensory_cortex_L","Oral_somatosensory_cortex_R","Precuneus_L","Precuneus_R","Ventral_striatum_L","Ventral_striatum_R","vlPFC_L","vlPFC_R","vlThalamus_L","vlThalamus_R","vmPFC_L","vmPFC_R"
"Amygdala_L",NA,0.0237208402401194,1.48619141204787e-05,1.06972221156632e-05,0.810320674989546,0.13669180979548,0.359175984693902,0.0335670007693953,0.00150882878998582,0.000222169838307362,0.420289000199247,0.0649763325331232,0.00349806348608928,0.630994391569407,0.713117280070098,0.597283585102333,3.41524693063811e-05,0.000383622598490785,0.000263312992955456,0.000289579056826472,4.07518258209727e-05,0.00902961765473353,0.000202385361075086,7.81953820894188e-06,0.0107450682551176,7.7717693067747e-06,0.000501577666757402
"Amygdala_R",0.0237208402401194,NA,9.15502581313454e-05,0.000785785788298909,0.113057259084991,0.205420307938374,0.606882753399975,0.222555640560485,0.00654155683222157,0.0215310449745694,0.570966732814827,0.452205272262524,0.000531681271132012,0.898502511796782,0.307298932771349,0.96723946231902,0.000468923248559516,0.00015520467314567,0.114156588854127,0.000505238295782195,0.00250406807296222,0.018056395544003,0.00396507255818834,0.0021063984631251,0.00555457330179032,0.0321949780755673,0.0035616411635262
"Dorsal_striatum_L",1.48619141204787e-05,9.15502581313454e-05,NA,3.4177518593026e-09,0.906862976709378,0.0808274560537341,0.126566746548651,0.193498493181907,1.24504628828959e-10,3.79651865500819e-12,0.789348027890415,0.279802903964248,0.000148661676126594,0.625658463402649,0.884802307495165,0.625671747998605,2.4741968474018e-09,4.7857273699492e-12,3.29940741394807e-10,1.02570681770331e-06,1.83271626197357e-05,2.44298853027125e-05,5.62050750385623e-08,4.95127863153755e-08,1.61438142409764e-07,4.18409751290483e-10,2.14366859818682e-08
"Dorsal_striatum_R",1.06972221156632e-05,0.000785785788298909,3.4177518593026e-09,NA,0.340993402284432,0.0104721480342722,0.0354152201872346,0.634738836628891,2.73860530697334e-07,2.74980038739159e-12,0.0406377234761521,0.0243758059670773,0.000347600832061534,0.676135337655776,0.846056384832806,0.547004351672242,7.105427357601e-15,6.97626516554806e-08,9.37604038853124e-09,9.20518772318246e-10,5.14314550481565e-06,2.04498529887687e-06,1.01393049511955e-08,1.1369781738324e-07,6.75608650775317e-05,4.87609952415369e-13,9.32587340685131e-15
"Fusiform_gyrus_L",0.810320674989546,0.113057259084991,0.906862976709378,0.340993402284432,NA,0.0259153981675941,0.00538990582604182,0.908103330270496,0.914736407099628,0.876986531005183,0.171168045320373,0.0190838201871291,0.400584099734737,0.010814817046346,0.000228853511293092,0.0224811297973178,0.31300163641133,0.219616661613312,0.36308002777612,0.945356588626942,0.455952383062298,0.55917121420809,0.187777426736862,0.295512571341012,0.172401467605072,0.392951929305833,0.570559134263308
"Fusiform_gyrus_R",0.13669180979548,0.205420307938374,0.0808274560537341,0.0104721480342722,0.0259153981675941,NA,0.0761448590390574,0.657029409011667,0.129641150573899,0.113425246390919,2.38182464862291e-07,2.94395032796047e-08,0.159969275094156,0.018292484682686,0.035393076628746,0.112457889860693,0.0228472680876006,0.0111401425471973,0.766159764290427,0.00280060037901197,0.00997699850367484,0.0371047559860187,0.00103807870603179,0.225335936900522,0.989075336573386,0.00375031841483464,0.00401068785305103
"Hippocampus_L",0.359175984693902,0.606882753399975,0.126566746548651,0.0354152201872346,0.00538990582604182,0.0761448590390574,NA,0.186047654369158,0.00146724776970331,0.00283610031525505,0.189249715056623,0.0733341282422448,0.462749519913361,0.0797091183033607,0.0769448974226496,0.311827017785046,0.0254726454688936,0.103272889447845,1.61822654787258e-06,0.111365926618282,0.916519482717716,0.174393402811266,0.390222504870321,0.0155852135084718,0.00632273511319692,0.0612870461434474,0.0396200458017937
"Hippocampus_R",0.0335670007693953,0.222555640560485,0.193498493181907,0.634738836628891,0.908103330270496,0.657029409011667,0.186047654369158,NA,0.627109259083939,0.745054004320347,0.236339206968039,0.865997087979244,0.636729722902452,0.229787597320924,0.366018059490561,0.647957989149195,0.725244239664284,0.123535925734106,0.430362107410881,0.246611261827179,0.00331425970455701,0.78586003727818,0.0984821785982142,0.944565776519302,0.996484928199292,0.437665195726708,0.977794475169724
"Insula_L",0.00150882878998582,0.00654155683222157,1.24504628828959e-10,2.73860530697334e-07,0.914736407099628,0.129641150573899,0.00146724776970331,0.627109259083939,NA,1.33226762955019e-15,0.53910357047754,0.0782669470417172,0.000319825686526443,0.23087022694142,0.87722012959025,0.477039908285544,1.56329744704919e-08,1.84363635469253e-12,1.2303491558896e-12,3.40287298339348e-08,0.00158937952875515,2.13149498051735e-10,2.36273115739039e-07,1.69375864444987e-08,4.00304007719399e-08,1.72891034821987e-10,4.31444191484331e-09
"Insula_R",0.000222169838307362,0.0215310449745694,3.79651865500819e-12,2.74980038739159e-12,0.876986531005183,0.113425246390919,0.00283610031525505,0.745054004320347,1.33226762955019e-15,NA,0.575016881314139,0.141962479060968,4.38856358655482e-05,0.409325680342443,0.846327464086925,0.27283277128543,7.25641768895002e-12,5.83921799801601e-11,8.88178419700125e-15,8.05995648001101e-09,0.000688088884922111,2.55800003401419e-09,1.84650428280975e-09,7.74600095176936e-09,1.72608931148233e-07,1.4432899320127e-14,1.26660903987386e-11
"Intracalcarine_cortex_L",0.420289000199247,0.570966732814827,0.789348027890415,0.0406377234761521,0.171168045320373,2.38182464862291e-07,0.189249715056623,0.236339206968039,0.53910357047754,0.575016881314139,NA,2.20613749490894e-10,0.847563725573188,0.0305393343168219,0.391169183471984,0.0386105823981009,0.105610677299449,0.559872360343171,0.782852871572466,0.042112733754204,0.062855911943497,0.266253072780418,0.0471618089465777,0.824906830188993,0.797639186125036,0.0269891121189985,0.0961301392883978
"Intracalcarine_cortex_R",0.0649763325331232,0.452205272262524,0.279802903964248,0.0243758059670773,0.0190838201871291,2.94395032796047e-08,0.0733341282422448,0.865997087979244,0.0782669470417172,0.141962479060968,2.20613749490894e-10,NA,0.0419865530984775,0.0397884589698458,0.0263883952137884,0.199322011649284,0.0327377832610281,0.0221701342914407,0.41697178047962,0.00123926515037009,0.00361604169629159,0.00733280733942898,0.000689204093199614,0.369783144197155,0.950250972915361,0.00351470547594745,0.00700574166330781
"lOFC_R",0.00349806348608928,0.000531681271132012,0.000148661676126594,0.000347600832061534,0.400584099734737,0.159969275094156,0.462749519913361,0.636729722902452,0.000319825686526443,4.38856358655482e-05,0.847563725573188,0.0419865530984775,NA,0.26316306774899,0.0675475568279416,0.859582261874879,0.000161025192747299,0.00015372058523333,0.00164147117014801,0.00340186038898116,0.0513605704609961,8.49381100920255e-06,0.000168854307717847,0.000419263423339311,0.00190683832947891,0.00975086199443176,0.00338261942360196
"mOFC_L",0.630994391569407,0.898502511796782,0.625658463402649,0.676135337655776,0.010814817046346,0.018292484682686,0.0797091183033607,0.229787597320924,0.23087022694142,0.409325680342443,0.0305393343168219,0.0397884589698458,0.26316306774899,NA,0.0988010216223003,0.115330705463137,0.533544919323452,0.88748968477277,0.11058227237426,0.991806687551511,0.569198300331867,0.221183702701717,0.76646191098626,0.0391591476914743,0.0749442912391225,0.945147751029311,0.832001560751768
"mOFC_R",0.713117280070098,0.307298932771349,0.884802307495165,0.846056384832806,0.000228853511293092,0.035393076628746,0.0769448974226496,0.366018059490561,0.87722012959025,0.846327464086925,0.391169183471984,0.0263883952137884,0.0675475568279416,0.0988010216223003,NA,1.20909029455163e-08,0.68250463924563,0.0937900317160909,0.625929569185255,0.086824577634566,0.0780983988720223,0.397815018979987,0.0492543218189878,0.796880134255954,0.867839131314949,0.662456803298116,0.930166254051985
"Oral_somatosensory_cortex_L",0.597283585102333,0.96723946231902,0.625671747998605,0.547004351672242,0.0224811297973178,0.112457889860693,0.311827017785046,0.647957989149195,0.477039908285544,0.27283277128543,0.0386105823981009,0.199322011649284,0.859582261874879,0.115330705463137,1.20909029455163e-08,NA,0.707433316239207,0.817200098742763,0.7296839551547,0.311073665498763,0.658664945072555,0.395788308332148,0.808599052643112,0.638478100151054,0.522544682893564,0.794182062419501,0.235140619100983
