"Amygdala_L","Amygdala_R","Dorsal_striatum_L","Dorsal_striatum_R","Fusiform_gyrus_L","Fusiform_gyrus_R","Hippocampus_L","Hippocampus_R","Insula_L","Insula_R","Intracalcarine_cortex_L","Intracalcarine_cortex_R","lOFC_R","mOFC_L","mOFC_R","Oral_somatosensory_cortex_L","Oral_somatosensory_cortex_R","Precuneus_L","Precuneus_R","Ventral_striatum_L","Ventral_striatum_R","vlPFC_L","vlPFC_R","vlThalamus_L","vlThalamus_R","vmPFC_L","vmPFC_R"
"Amygdala_L",NA,0.000649821378644777,0.489694659281485,0.730662329416566,0.222323785943091,0.516999805367301,0.0014967445468328,0.0355556598908788,0.595372766707521,0.642378494048357,0.871723074800886,0.976485871188956,0.801980527766823,0.222018307873287,0.0492907676016812,0.0705886515717509,0.788519365698355,0.997671096772702,0.930828810827062,0.119271085173415,0.00258850643652897,0.983375763794536,0.489661923914605,0.868690491787485,0.158128512179041,0.071998440234478,0.271627317810228
"Amygdala_R",0.000649821378644777,NA,0.190509186898564,0.073959440516064,0.127333169792665,0.643484244300588,0.000811599757638115,0.0048006729997776,0.040998285326014,0.343347771884116,0.740381267216223,0.802100818158294,0.289455420264861,0.121730353856307,0.374755390131715,0.0657133402225909,0.565279839502955,0.710825744874299,0.293001796104527,0.786747405124086,0.0254206149173677,0.0385620584391428,0.188440462623811,0.495119377020838,0.00784981428494458,0.154226133228577,0.524634763606764
"Dorsal_striatum_L",0.489694659281485,0.190509186898564,NA,0.000436858744878421,0.0254942370884166,0.338169273217552,0.616605592632198,0.565511134672513,0.0114478394944939,0.0270194161750839,0.315843728127446,0.0937310765345596,0.161750933602735,0.383749377272313,0.0499972532203685,0.0333717003669383,5.15593586936092e-07,0.000539330552795203,0.849944001949962,0.0132874072758469,0.0696817790505138,0.0244714269036646,0.0172479540796173,0.0482986609133065,0.0317922388090253,0.00272861334744978,8.13533605290573e-05
"Dorsal_striatum_R",0.730662329416566,0.073959440516064,0.000436858744878421,NA,0.932708018752975,0.658377255421869,0.252951338015702,0.853068145361396,0.252640616683318,0.0399242205956354,0.470997023864498,0.292019036293904,0.0527945178209919,0.237172908049392,0.519443126125012,0.678375299078273,0.0535319288557357,0.321484815125656,0.0158208869349432,0.0334698693896023,0.703238054764257,0.757744893876021,0.2636518398569,0.0682011555931248,0.336258943064846,0.206221828675535,0.00467463194074313
"Fusiform_gyrus_L",0.222323785943091,0.127333169792665,0.0254942370884166,0.932708018752975,NA,0.00835683014372224,0.0762979773324279,0.901918839272209,0.11826907487835,0.851328437401933,0.178295035185259,0.0256561744955741,0.0698248281485765,0.0488757254122452,2.04588775676307e-06,8.88519364659057e-05,0.851618863068475,0.908192867347266,0.157674904431578,0.0109892483608993,0.0296932565075267,0.783157192193474,0.258102138355152,0.559805963408407,0.0129440378233192,5.0263730820177e-05,0.000129160485919488
"Fusiform_gyrus_R",0.516999805367301,0.643484244300588,0.338169273217552,0.658377255421869,0.00835683014372224,NA,0.00404905685611956,0.036092198550405,0.803568942413723,0.480525432477161,6.36620649627773e-05,0.000412391474822194,0.156271677844949,0.140462763378545,0.0351616574528963,0.0102820266004879,0.917663684318812,0.565494016460057,0.0146703887207367,0.128916368513472,0.245153807567987,0.136632294421316,0.356318958691152,0.560857057756426,0.156436511622402,0.307256248653145,0.411057818821955
"Hippocampus_L",0.0014967445468328,0.000811599757638115,0.616605592632198,0.252951338015702,0.0762979773324279,0.00404905685611956,NA,1.19765530826044e-10,0.845567067988091,0.890495512907766,0.505905271776057,0.0808365501467037,0.897890838115302,0.136047304758331,0.00487272011743922,3.08506019222055e-05,0.304167561488752,0.229359558869744,0.111571031894454,0.541782045976959,0.759406803442974,0.604393462963999,0.152153292812017,0.302436362022861,0.0489104409702481,0.714680579836235,0.751496426670894
"Hippocampus_R",0.0355556598908788,0.0048006729997776,0.565511134672513,0.853068145361396,0.901918839272209,0.036092198550405,1.19765530826044e-10,NA,0.942927766595459,0.270705551038067,0.734322529452796,0.10543880867532,0.0845786355193154,0.521081955917638,0.081117813798379,0.00686486451178281,0.562324623528027,0.448601227390583,0.182684594836212,0.496368406030937,0.745747717863217,0.588436202006419,0.822880214533287,0.200118519228055,0.194068552693606,0.0757789326735399,0.458469845321108
"Insula_L",0.595372766707521,0.040998285326014,0.0114478394944939,0.252640616683318,0.11826907487835,0.803568942413723,0.845567067988091,0.942927766595459,NA,1.23924784478646e-06,0.00390347682740133,0.489033968060528,0.0234424347356355,0.230310211073523,0.177765801256331,0.00453515128956594,0.0275323548182458,0.116473772674143,0.43829775952239,0.41193419143561,0.0315528060464803,0.109089587220331,0.57862160823483,0.000509810319794246,8.47401223689204e-05,0.0146193170789783,0.0300966878911055
"Insula_R",0.642378494048357,0.343347771884116,0.0270194161750839,0.0399242205956354,0.851328437401933,0.480525432477161,0.890495512907766,0.270705551038067,1.23924784478646e-06,NA,0.0195423588002979,0.954437225056731,0.157366764125213,0.522717465347321,0.681121622618622,0.198966392144851,0.103556840843704,0.138072918576655,0.435121893174878,0.977663299844235,0.0736173691508446,0.030075972473028,0.0556009357666092,0.018749609020329,0.126123244868781,0.267174539531504,0.203233184904422
