"Amygdala_L","Amygdala_R","Dorsal_striatum_L","Dorsal_striatum_R","Fusiform_gyrus_L","Fusiform_gyrus_R","Hippocampus_L","Hippocampus_R","Insula_L","Insula_R","Intracalcarine_cortex_L","Intracalcarine_cortex_R","lOFC_R","mOFC_L","mOFC_R","Oral_somatosensory_cortex_L","Oral_somatosensory_cortex_R","Precuneus_L","Precuneus_R","Ventral_striatum_L","Ventral_striatum_R","vlPFC_L","vlPFC_R","vlThalamus_L","vlThalamus_R","vmPFC_L","vmPFC_R"
"Amygdala_L",NA,9.1507793098522e-07,2.98981502657725e-05,0.000869889415824332,0.0256633217304629,0.875304838792373,0.00471118110103186,0.0155720585183001,0.00199231202663475,8.9759783028498e-07,2.63764451076121e-05,0.000375353323720073,0.0278557026757063,0.0202977296620106,0.996943214424777,0.39830960468413,3.87876204355209e-05,0.00111068693765959,3.52619337506965e-06,0.00247899410771901,0.000200545993167101,0.000691237519639509,0.00209705983702158,0.000184100047087021,0.107256136350016,0.00444545390817641,0.0355334615093348
"Amygdala_R",9.1507793098522e-07,NA,0.0129412125078623,0.0526119096839217,0.0230406963104168,0.701535771211969,0.000246835721364747,8.10323377287148e-08,0.360644360102414,0.0498683721515296,3.79698804668926e-05,5.45566494309924e-05,0.250144947275866,0.0304393325069157,0.27495497822559,0.108602810452741,0.000881501981067068,0.0845649487062479,0.00465410978605973,0.00520723800705514,0.00607063094246452,0.144198901339288,0.00661291223664318,0.0633751292242755,0.856530578534402,0.00989933992040237,0.0635808659571286
"Dorsal_striatum_L",2.98981502657725e-05,0.0129412125078623,NA,6.11066752753686e-13,0.0498183429092367,0.937339328727202,0.0892662293691966,0.0589893830052586,1.24471399529646e-05,0.0104844544460199,0.000205283918192301,0.00316493099483983,0.413516657965312,0.325884399907729,0.0411120662311175,0.00290635445702669,4.02695654599938e-11,1.1154681622827e-08,0.000183667731484372,1.05231865374922e-05,6.79634601552515e-06,1.43055805645886e-06,2.5720101169302e-05,0.000582266151759381,0.00861302623675919,2.61309875959626e-08,1.44910594990222e-06
"Dorsal_striatum_R",0.000869889415824332,0.0526119096839217,6.11066752753686e-13,NA,0.154906097863669,0.897156973775716,0.00914391706250095,0.377550599352942,2.22720972429258e-05,0.00179313358553856,0.00551446238815023,0.0120945888860857,0.171536376500717,0.0985041165812293,0.0443645649899982,0.000257212091651748,1.54043839906137e-08,3.98230048936909e-09,0.00118587497789724,0.000198890645402461,0.00107920796914174,8.04690390494578e-05,0.00104116903249629,0.000293283452551307,0.00247765300490288,3.08406328475286e-07,3.03552596392365e-06
"Fusiform_gyrus_L",0.0256633217304629,0.0230406963104168,0.0498183429092367,0.154906097863669,NA,0.000529693878793758,0.0916381725848947,0.0282034197456797,0.0679927780979119,0.046145406184682,0.0110409591210998,0.0310963841443139,0.122990139929366,0.163252361881355,0.15849406793101,0.166178403567144,0.0498277040048301,0.340764923141293,0.00863851797742199,0.235836085888412,0.657159260453777,0.0521492070734157,0.0551406999596931,0.223693840238762,0.268215328741759,0.0509879652674079,0.103344755651228
"Fusiform_gyrus_R",0.875304838792373,0.701535771211969,0.937339328727202,0.897156973775716,0.000529693878793758,NA,0.59678342017135,0.901659280751415,0.716770673723452,0.587420579937143,0.157322904784538,0.166984666781091,0.439401771779226,0.910523613428736,0.419911116798141,0.672540737237384,0.155683934329264,0.369165420707748,0.0354232523748843,0.788941348106516,0.115744601998589,0.110733287559676,0.180662248722046,0.503390326474236,0.480793702544416,0.766969481298986,0.290398822745191
"Hippocampus_L",0.00471118110103186,0.000246835721364747,0.0892662293691966,0.00914391706250095,0.0916381725848947,0.59678342017135,NA,0.000110837394992735,0.304210789670522,0.198491275150915,0.106528166522335,0.0139104346747132,0.0960121241619634,0.173148187239725,0.00779218558047723,0.000721181813186034,0.000387266405042386,0.0022488556549094,0.185419270727536,0.00079530749041723,0.0621046992979566,0.735076341925005,0.342159700790333,0.0305589834274085,0.0558321604037428,0.0514757944674256,0.0589915629323543
"Hippocampus_R",0.0155720585183001,8.10323377287148e-08,0.0589893830052586,0.377550599352942,0.0282034197456797,0.901659280751415,0.000110837394992735,NA,0.926201703550533,0.355681537410531,0.0138885402795563,0.00396183383563109,0.402958600350841,0.242530604794882,0.00768978344079163,0.0510646622750235,0.030567417677843,0.369675798064673,0.0927133383533554,0.00318038456485503,0.0648824743835643,0.993508444051372,0.161801569331777,0.304540266797164,0.336829785166869,0.000409999086821378,0.189321740102217
"Insula_L",0.00199231202663475,0.360644360102414,1.24471399529646e-05,2.22720972429258e-05,0.0679927780979119,0.716770673723452,0.304210789670522,0.926201703550533,NA,1.68011372863042e-05,0.00600388119176531,0.0245026649659217,0.373886075897182,0.52787691823131,0.90334026042829,0.234105605621496,2.20934793837557e-06,7.2050613386665e-07,0.0242668691591787,0.000733257854159231,0.000780129643493499,3.07314953440496e-06,0.000237718375710738,0.000466726642552207,0.000647573887726294,0.000968798063377019,0.0001717762511666
"Insula_R",8.9759783028498e-07,0.0498683721515296,0.0104844544460199,0.00179313358553856,0.046145406184682,0.587420579937143,0.198491275150915,0.355681537410531,1.68011372863042e-05,NA,0.00332562481989762,0.0178219093746597,0.119574008960132,0.0273841528692644,0.146624699962981,0.474474448356662,0.00393856720706576,0.0044132035380029,0.00300517725311589,0.0260120991604409,0.00543854985821257,0.00260544005789232,0.0274247337366476,0.00018947137479941,0.000856207967560474,0.223647861516744,0.0775584413048755
