"Amygdala_L","Amygdala_R","Dorsal_striatum_L","Dorsal_striatum_R","Fusiform_gyrus_L","Fusiform_gyrus_R","Hippocampus_L","Hippocampus_R","Insula_L","Insula_R","Intracalcarine_cortex_L","Intracalcarine_cortex_R","lOFC_R","mOFC_L","mOFC_R","Oral_somatosensory_cortex_L","Oral_somatosensory_cortex_R","Precuneus_L","Precuneus_R","Ventral_striatum_L","Ventral_striatum_R","vlPFC_L","vlPFC_R","vlThalamus_L","vlThalamus_R","vmPFC_L","vmPFC_R"
"Amygdala_L",1,0.615771575195259,0.404333282888057,0.337528520390604,0.295474794608287,0.161567946631395,0.340769306388568,0.37978345211517,0.257444446148606,0.350528145542142,0.0160670977735606,0.309393088898761,0.0590716900375906,0.151403171967541,0.281833157268158,0.335759227043988,0.498446898880607,0.556191121512144,0.279141010172785,0.394324482831063,0.557905526113337,0.0505111518436012,-0.120123789548475,0.355560020019817,0.347618271425038,0.396313474659005,0.191738176496965
"Amygdala_R",0.615771575195259,1,0.0482210456910739,-0.0275926180853915,0.159007409342569,0.124270399021547,0.47499674243515,0.547194469980749,0.0533161344466811,-0.148745495871938,-0.0714544039564093,0.0472668487614191,-0.158544654482895,-0.235544252227334,0.205371105426344,0.267610181610005,0.270989571274148,0.158354887304391,0.26942469956387,0.50472959924051,0.53918169513203,0.0465828381760353,-0.0868542959222976,0.250775112940565,0.160220241231655,0.214061155099015,0.220565860040705
"Dorsal_striatum_L",0.404333282888057,0.0482210456910739,1,0.420490642064012,0.0726352822389406,0.365319896669108,-0.197213984777626,0.139012599354198,0.218738326046388,0.313125735716803,-0.0761270804321087,0.14095856406922,0.135702057913984,0.178501669952475,-0.124625572184885,-0.0368036227874964,0.23704669100881,0.485891844261348,0.379470176689803,-0.0536159364527195,0.204013399468755,0.0186496498689167,0.0670859074973426,0.27863316694154,0.221826227144921,0.313123491099931,0.0989142828967822
"Dorsal_striatum_R",0.337528520390604,-0.0275926180853915,0.420490642064012,1,0.0868047354860708,0.375514890430204,0.0773287068832142,0.159574162872495,0.230418234848117,0.31863281353815,-0.150940334132842,0.174238271813938,0.181597357130024,0.119052873390194,0.0683728930048081,0.138447837329324,0.317594302666656,0.440288854744263,0.393823888165351,-0.105113939178616,0.0968185654216906,-0.00348628046737859,0.147769045361302,0.191769757652017,0.006266773643652,0.149765058432298,0.16497183410295
"Fusiform_gyrus_L",0.295474794608287,0.159007409342569,0.0726352822389406,0.0868047354860708,1,0.20509621315042,0.328508127030233,0.274042833321446,0.48227851500247,0.158314499484666,0.13704004039253,0.234502388627341,0.248787469347249,0.133086242539061,0.217732397378855,0.449540051319266,0.173015579963613,0.135390256592309,0.196692821496179,0.0550538697543706,0.143643670636603,0.464101763569258,0.226992692686789,0.159904408845042,0.128335156942703,0.642343830963476,0.157413032452761
"Fusiform_gyrus_R",0.161567946631395,0.124270399021547,0.365319896669108,0.375514890430204,0.20509621315042,1,0.110301413481744,0.290999895871729,0.288372233892127,0.303192858285141,0.126462369968694,0.221753174623546,0.254062386417233,0.369878784643248,0.097165672036619,0.134743394533693,0.0711732622510886,0.38986331787733,0.392969556933299,0.0181042631293455,0.182334507587116,0.243561637528137,0.281116565105639,0.0601752299039755,0.0424961520409135,0.110596201788793,0.154288498958912
"Hippocampus_L",0.340769306388568,0.47499674243515,-0.197213984777626,0.0773287068832142,0.328508127030233,0.110301413481744,1,0.561426745650647,-0.0156037630905057,-0.163344987751898,-0.0603350303319451,0.026698475738241,0.0655257111852715,0.0503825400106782,0.417367503298706,0.481396152494067,0.130033594475463,0.168405624121982,0.301938920885787,0.379736830559461,0.34895067463736,-0.157657470741954,-0.219497680611959,0.249512937496613,0.240288629509756,0.126848403631141,-0.0607074008594731
"Hippocampus_R",0.37978345211517,0.547194469980749,0.139012599354198,0.159574162872495,0.274042833321446,0.290999895871729,0.561426745650647,1,0.216713858720995,-0.086364521698873,-0.0261913521598473,0.111521528392042,0.139478936348563,0.03554591905218,0.478187342952496,0.58958709507974,0.0065616563996002,0.27125580363096,0.250511445678863,0.535511284860308,0.538796225000569,0.0274540176044159,-0.00837732747695319,0.274206216266981,0.232717287048701,0.277103694518296,0.266884939840172
"Insula_L",0.257444446148606,0.0533161344466811,0.218738326046388,0.230418234848117,0.48227851500247,0.288372233892127,-0.0156037630905057,0.216713858720995,1,0.499022246185228,-0.0336264322944931,0.179887076467863,0.268722839543364,0.305290540854635,0.0769369898632296,0.240237877336776,0.274131499193743,0.404403087473176,-0.0328963691343545,0.0668324040528628,0.263912335778734,0.287915010074045,0.196600857286742,0.280474563949951,0.235281807832493,0.408477073751334,0.124967437189248
"Insula_R",0.350528145542142,-0.148745495871938,0.313125735716803,0.31863281353815,0.158314499484666,0.303192858285141,-0.163344987751898,-0.086364521698873,0.499022246185228,1,0.14490037750194,0.212967981929366,0.228351195427668,0.428672937663226,-0.142815234330505,0.126538513727319,0.45711161085888,0.547684670660132,-0.00886057864035572,-0.172346225594925,-0.0573807499148918,0.0322898555570375,0.0441650274945388,0.185850654957741,0.169799676385989,0.092958997273373,-0.0195070074354993
