1.000000000000000000e+00,3.072034041036096896e-01,1.427558428981989258e-01,1.396307753201662394e-01,1.829673245856669184e-01,1.209635883843362403e-01,2.905288588481073631e-01,2.477066076738116962e-01,1.529483354970216091e-01,1.397205451274383392e-01,1.083655753361585511e-01,1.252929252726215081e-01,1.038194499924064845e-01,1.057602532663020761e-01,1.066997567943981651e-01,1.278141034858797098e-01,9.329240995515031276e-02,1.267341262484220354e-01,8.047506137095605805e-02,1.155424067311061481e-01,1.756337725419317708e-01,1.783664761181735781e-01,8.019062906446605687e-02,6.967157359647127568e-02,1.396634115997205661e-01,1.566439389707243168e-01,1.122963136896783787e-01,9.538792916924807019e-02
3.072034041036096896e-01,1.000000000000000000e+00,1.288717271699233446e-01,1.352134663581280594e-01,1.789624546715045117e-01,1.024902753239750192e-01,2.832167927380799255e-01,3.093157982648506721e-01,1.233425530090012517e-01,1.268025056992089228e-01,8.112035807000184118e-02,1.118822277506751339e-01,8.836913224140992285e-02,7.992951501205235176e-02,7.636724975780725955e-02,8.762315200494796841e-02,8.757856888116373473e-02,1.041873210508431208e-01,5.900828700484247319e-02,1.132000840616872450e-01,1.240150183385379939e-01,2.052242104268268696e-01,4.327849704925303825e-02,5.126031245622026528e-02,1.412652536309663143e-01,1.642586436783840254e-01,8.748829118933623694e-02,9.178544083549385058e-02
1.427558428981989258e-01,1.288717271699233446e-01,1.000000000000000000e+00,5.591859819200363235e-01,1.797285481695847786e-01,1.432373968342599835e-01,2.002041914224785280e-01,1.631334163063208054e-01,3.472866264635218192e-01,3.109631910078135553e-01,2.118161830886830521e-01,2.289500035687718205e-01,2.021935234710053875e-01,2.062931799668519528e-01,1.736461570576526003e-01,2.004856443240775887e-01,4.981138477946371879e-01,5.039145378467688730e-01,1.159075823941640021e-01,2.238540003587947413e-01,2.611767353951862658e-01,2.046356944493433749e-01,3.292907106915888837e-01,2.777789285369490213e-01,2.477993964500522506e-01,2.542279469282728854e-01,3.474541823012368691e-01,3.776355937912819760e-01
1.396307753201662394e-01,1.352134663581280594e-01,5.591859819200363235e-01,1.000000000000000000e+00,1.742779051693597869e-01,1.206532582547736598e-01,2.026837156624422542e-01,1.725081315515750446e-01,3.243699255005959015e-01,3.184310193655802701e-01,1.894492441525373050e-01,2.133463735874242817e-01,1.798007110033124079e-01,1.835509340461524419e-01,1.724796496764367248e-01,1.941239087501686333e-01,3.802320565713732670e-01,4.180030513154491811e-01,1.457943385204613085e-01,2.798666491113299126e-01,2.362390764042039126e-01,2.251380336503676916e-01,2.725035699898323838e-01,2.353016919799316986e-01,2.182175262881124456e-01,2.267722561280509086e-01,3.243789820227606646e-01,3.514311352336294547e-01
1.829673245856669184e-01,1.789624546715045117e-01,1.797285481695847786e-01,1.742779051693597869e-01,1.000000000000000000e+00,2.496649586196062198e-01,2.937400668102416734e-01,2.571480857918468921e-01,1.844448586354247299e-01,1.709201170455293406e-01,2.087378976330339642e-01,2.084036052025834973e-01,1.854455117313069668e-01,1.599158312554081751e-01,2.958282142391350233e-01,2.617762482279119007e-01,1.318964497758776111e-01,1.562492174050991722e-01,6.617246198444050320e-02,1.354693580171851541e-01,1.601053066629569421e-01,1.207710391550987361e-01,7.831895492271641335e-02,6.105970007907732255e-02,1.939067713270355986e-01,2.221653201861636950e-01,2.226056113864847696e-01,1.721345181294994808e-01
1.209635883843362403e-01,1.024902753239750192e-01,1.432373968342599835e-01,1.206532582547736598e-01,2.496649586196062198e-01,1.000000000000000000e+00,1.834431701144760840e-01,1.594629524461665671e-01,1.668630928631125721e-01,1.453342548030821246e-01,3.809140349376161083e-01,3.729146398021185860e-01,1.714450245937308437e-01,2.036777220251347886e-01,2.246156044244538852e-01,2.365802591806216437e-01,1.249405820483232843e-01,1.567038761768910493e-01,4.908387697025259205e-02,9.160546009801348588e-02,1.417997494651262735e-01,1.032786673413421674e-01,9.471437181978174802e-02,5.727915058263112480e-02,1.374527356586767168e-01,1.728905206665653782e-01,8.203147402458861592e-02,9.565405271130672515e-02
2.905288588481073631e-01,2.832167927380799255e-01,2.002041914224785280e-01,2.026837156624422542e-01,2.937400668102416734e-01,1.834431701144760840e-01,1.000000000000000000e+00,5.008793234878232692e-01,2.383568612833392164e-01,1.947205109265344458e-01,1.713837210536093281e-01,1.871249222003957546e-01,1.450877783658648390e-01,1.629250462589269532e-01,2.057553746875937506e-01,1.977673279897564917e-01,1.649032668183395001e-01,2.026466373828294532e-01,1.004327245385596284e-01,1.773061768599813459e-01,2.693716875900749597e-01,2.384652584977867695e-01,1.212648261396309518e-01,1.131659580936577869e-01,2.239239664826837284e-01,2.732587948611718276e-01,1.990517375485813256e-01,1.800408282018025607e-01
2.477066076738116962e-01,3.093157982648506721e-01,1.631334163063208054e-01,1.725081315515750446e-01,2.571480857918468921e-01,1.594629524461665671e-01,5.008793234878232692e-01,1.000000000000000000e+00,2.014857043219281107e-01,1.619211964538732063e-01,1.239388444131033218e-01,1.522873697921254821e-01,1.258190103317163300e-01,1.434184473483365585e-01,1.820489081173110035e-01,1.765401916010961303e-01,1.027352575772886856e-01,1.562735441295123595e-01,7.619046516003245839e-02,1.507177064577313041e-01,2.248870762997151607e-01,2.517653495450390411e-01,6.808348021632350255e-02,8.928849497674148927e-02,1.917850613290076889e-01,2.336643963913586364e-01,1.535354797431205676e-01,1.389437643624351626e-01
1.529483354970216091e-01,1.233425530090012517e-01,3.472866264635218192e-01,3.243699255005959015e-01,1.844448586354247299e-01,1.668630928631125721e-01,2.383568612833392164e-01,2.014857043219281107e-01,1.000000000000000000e+00,4.575262359185101046e-01,2.238687891960143284e-01,2.514815089577510099e-01,2.000453195862336719e-01,2.347492123869832636e-01,1.549580337703557742e-01,2.064240490515945603e-01,3.428948258853301567e-01,4.105980608652661235e-01,8.884674759202793037e-02,2.164244908448459126e-01,2.489058192465281871e-01,2.401996126636900264e-01,2.775226197611251888e-01,2.605566192068093367e-01,3.599715208443987069e-01,3.815038907750475383e-01,2.590731876845884241e-01,2.985397253727002931e-01
1.397205451274383392e-01,1.268025056992089228e-01,3.109631910078135553e-01,3.184310193655802701e-01,1.709201170455293406e-01,1.453342548030821246e-01,1.947205109265344458e-01,1.619211964538732063e-01,4.575262359185101046e-01,1.000000000000000000e+00,2.055619690846787473e-01,2.174434387218436293e-01,1.856037701491855541e-01,2.121897053149037482e-01,1.447324037663865748e-01,2.044652571307322697e-01,2.740296274727964665e-01,3.281076549217497584e-01,7.661111104983253650e-02,1.795868956392869253e-01,2.031499565246789041e-01,1.902770566495866900e-01,2.165053432955717228e-01,2.123492245366400688e-01,2.691374320741665715e-01,3.150191642208717280e-01,2.314238410938404544e-01,3.058723509567690679e-01
