1.207249284004117962e-01,8.834992870819995125e-02,2.040870523666912795e-01,1.717333672438087766e-01,2.043197949319982831e-01,3.900827999999451623e-01,1.609435728332814786e-01,1.382487336447764392e-01,2.154950167680463602e-01,1.994640301548759043e-01,1.000000000000000000e+00,6.281778907458048788e-01,2.477416609032428163e-01,2.528795818079792590e-01,2.295061339749684404e-01,3.117714981440233846e-01,1.840017347916914903e-01,2.414440262917416646e-01,1.027894548112042589e-01,1.664514469781861183e-01,1.699234279595429054e-01,1.467666042546317551e-01,1.255120934710151626e-01,1.221628416029375969e-01,2.041646221364926128e-01,2.089056453751897691e-01,1.441680317515116605e-01,1.433589204660674354e-01
1.348637398809414412e-01,1.104052556002602242e-01,2.279764924984962748e-01,2.024798561198408453e-01,2.061320905955411065e-01,3.719146875450726197e-01,2.000101271533705760e-01,1.701053818570935072e-01,2.445729173422485636e-01,2.119286691466133188e-01,6.281778907458048788e-01,1.000000000000000000e+00,2.624162768069120966e-01,2.628244392360021831e-01,2.420962229579710079e-01,3.069339808112077628e-01,2.031197240788769343e-01,2.659328683286964479e-01,1.196025781296597562e-01,1.761499969353284845e-01,1.709197429603469265e-01,1.673308268468732818e-01,1.446214570575546088e-01,1.401471378992835692e-01,2.156515826409593495e-01,2.232137238161994996e-01,1.541340372245353363e-01,1.671562823249789775e-01
1.226185595434646086e-01,8.647196473616335088e-02,1.967066142284410457e-01,1.865806047489621811e-01,2.029277766959675933e-01,1.832568261452910130e-01,1.489072047668820731e-01,1.358289522760451618e-01,1.969731417018516506e-01,1.855176919992255202e-01,2.477416609032428163e-01,2.624162768069120966e-01,1.000000000000000000e+00,3.541822139460992780e-01,1.782479471021395923e-01,2.000932551052040931e-01,2.227969344293777576e-01,2.248684404622162680e-01,6.998294575807803564e-02,1.429781530237416443e-01,1.115719249250813616e-01,7.744725526197718257e-02,1.500633243733010824e-01,1.212045814441988223e-01,2.148716877452538088e-01,2.231083097218000411e-01,1.502404652016020026e-01,1.228994621249171609e-01
1.121917833616729587e-01,8.496065909174926878e-02,2.319600933953691879e-01,1.926707444766757038e-01,1.621033516729928903e-01,1.955870673364191459e-01,1.564912581506786582e-01,1.439236111848776201e-01,2.352504827084088146e-01,2.171169077955085458e-01,2.528795818079792590e-01,2.628244392360021831e-01,3.541822139460992780e-01,1.000000000000000000e+00,1.789865345803745567e-01,1.960789770168282209e-01,2.185866785368374143e-01,2.390127498541438911e-01,5.808670609548347713e-02,1.321944088180775634e-01,1.157110586004889557e-01,4.422538228946168437e-02,1.225777834879616113e-01,8.965603225953062971e-02,3.124228248884186598e-01,2.614693482107170452e-01,1.197138555163969192e-01,9.626187885252537879e-02
1.260195344296844711e-01,7.881927541694280781e-02,1.740281085488588064e-01,1.365398028091352745e-01,2.910717207832516085e-01,2.170814091174032567e-01,1.855387802450412515e-01,1.760179422665413551e-01,1.416550712562457126e-01,1.241282494657395680e-01,2.295061339749684404e-01,2.420962229579710079e-01,1.782479471021395923e-01,1.789865345803745567e-01,1.000000000000000000e+00,4.358623433761835142e-01,1.804550192670752728e-01,1.471020461044389438e-01,7.042010889946097307e-02,1.158892106085570167e-01,1.709163755560608178e-01,1.178475154636418193e-01,1.226576913821401799e-01,9.015858722094721722e-02,1.689918491319675753e-01,1.858687165831195143e-01,2.925807681734884924e-01,2.172377662106631524e-01
1.426736067050629608e-01,9.671767068476025409e-02,2.074880600356313054e-01,1.707279847785479199e-01,2.531098323170348774e-01,2.301721508742997913e-01,1.936388188433607882e-01,1.844897084253493413e-01,1.926217933243755120e-01,1.831872903419987930e-01,3.117714981440233846e-01,3.069339808112077628e-01,2.000932551052040931e-01,1.960789770168282209e-01,4.358623433761835142e-01,1.000000000000000000e+00,1.779005104964708761e-01,1.888040227244938973e-01,4.423935715245838618e-02,1.434136030461300726e-01,1.374308484508384443e-01,1.167271363606332130e-01,1.457440885321640289e-01,1.242209993432301374e-01,1.740961428105830822e-01,1.817633706892288759e-01,2.068155810608109657e-01,1.984003835912454550e-01
1.409954683037482892e-01,9.381892522991305827e-02,4.771017318335946111e-01,3.728507291716454120e-01,1.450165721194697221e-01,1.183746494217269574e-01,1.762204362277990932e-01,1.216578189449579323e-01,3.418199881189369904e-01,2.690228468603130807e-01,1.840017347916914903e-01,2.031197240788769343e-01,2.227969344293777576e-01,2.185866785368374143e-01,1.804550192670752728e-01,1.779005104964708761e-01,1.000000000000000000e+00,5.857261808007203641e-01,8.968745455802186461e-02,1.857221447048229002e-01,2.479014762521538628e-01,1.912317750123913029e-01,3.609566659344569106e-01,2.780784694517651201e-01,2.359007927432891782e-01,2.294885819452004427e-01,3.383764866058682208e-01,3.611062809823258335e-01
1.858342618927239231e-01,1.215595358114786723e-01,4.914511221176784961e-01,4.128255052871538378e-01,1.656083035002537951e-01,1.530348974995894284e-01,2.234422860518861520e-01,1.926665089879169013e-01,4.084483969190846331e-01,3.183417033396179208e-01,2.414440262917416646e-01,2.659328683286964479e-01,2.248684404622162680e-01,2.390127498541438911e-01,1.471020461044389438e-01,1.888040227244938973e-01,5.857261808007203641e-01,1.000000000000000000e+00,1.004748342957790253e-01,2.321285473817748524e-01,2.897370979269521252e-01,2.421787148834114445e-01,3.481208510247010834e-01,3.126891326306227570e-01,2.654212408073684526e-01,2.716284329981561996e-01,3.034588197792406628e-01,3.482124027825706514e-01
7.390615197474126319e-02,5.547677353295641517e-02,1.273163231292357700e-01,1.413764970242754604e-01,7.017510673645441233e-02,4.777283022437332771e-02,1.079788766862029015e-01,9.096846910866909774e-02,8.015106356937198862e-02,9.774228928288260232e-02,1.027894548112042589e-01,1.196025781296597562e-01,6.998294575807803564e-02,5.808670609548347713e-02,7.042010889946097307e-02,4.423935715245838618e-02,8.968745455802186461e-02,1.004748342957790253e-01,1.000000000000000000e+00,2.206808738719434060e-01,6.631331085601482878e-02,8.058950617063691257e-02,1.421344846715319465e-01,1.138545793963566810e-01,9.434984378265263982e-02,7.547309178264846596e-02,1.446104909596527821e-01,7.385210838925188037e-02
1.254905424706824757e-01,1.204624641271442032e-01,2.491121560451409478e-01,2.946855135846760398e-01,1.317538778405586974e-01,8.525530797268633665e-02,1.869654383617393723e-01,1.613135818172200253e-01,2.132431764209820613e-01,1.966782016501301411e-01,1.664514469781861183e-01,1.761499969353284845e-01,1.429781530237416443e-01,1.321944088180775634e-01,1.158892106085570167e-01,1.434136030461300726e-01,1.857221447048229002e-01,2.321285473817748524e-01,2.206808738719434060e-01,1.000000000000000000e+00,1.969268963035892828e-01,1.781829344051926722e-01,1.928078284803787790e-01,1.810073996134956564e-01,1.647781991699466264e-01,1.645597679391546386e-01,2.490688578017749011e-01,2.240429266985806966e-01
1.995341190272447163e-01,1.292438587329839128e-01,2.675428182841264046e-01,2.191962719611536548e-01,1.578590800959270568e-01,1.359579455865722597e-01,2.573536665549419622e-01,2.253968147411736234e-01,2.589458203182077312e-01,1.984707861887479718e-01,1.699234279595429054e-01,1.709197429603469265e-01,1.115719249250813616e-01,1.157110586004889557e-01,1.709163755560608178e-01,1.374308484508384443e-01,2.479014762521538628e-01,2.897370979269521252e-01,6.631331085601482878e-02,1.969268963035892828e-01,1.000000000000000000e+00,3.813840737525415192e-01,2.062665577774517311e-01,2.112544838429924743e-01,1.700853934321766014e-01,1.924569706257471813e-01,2.975935668212351670e-01,2.924210720381371642e-01
2.011782410127057885e-01,1.979057799335138812e-01,2.176610959572221338e-01,2.190845325047986736e-01,1.271335160061372038e-01,1.109304744894008266e-01,2.512547687434738553e-01,2.661846484965331716e-01,2.601414101533968681e-01,2.042943250283476841e-01,1.467666042546317551e-01,1.673308268468732818e-01,7.744725526197718257e-02,4.422538228946168437e-02,1.178475154636418193e-01,1.167271363606332130e-01,1.912317750123913029e-01,2.421787148834114445e-01,8.058950617063691257e-02,1.781829344051926722e-01,3.813840737525415192e-01,1.000000000000000000e+00,1.275900421018585362e-01,1.626675645301504380e-01,1.534166806596605204e-01,1.896208140118167962e-01,2.309422433927855456e-01,2.501871837083705086e-01
9.425121472244026022e-02,3.496693344345493115e-02,3.152301832416969374e-01,2.633801015265257450e-01,7.520402801243765423e-02,7.636103544831748802e-02,1.375222103385494998e-01,8.617178434543054655e-02,2.855251595167274115e-01,2.212833172467764120e-01,1.255120934710151626e-01,1.446214570575546088e-01,1.500633243733010824e-01,1.225777834879616113e-01,1.226576913821401799e-01,1.457440885321640289e-01,3.609566659344569106e-01,3.481208510247010834e-01,1.421344846715319465e-01,1.928078284803787790e-01,2.062665577774517311e-01,1.275900421018585362e-01,1.000000000000000000e+00,4.793261760164532204e-01,1.810128092087997242e-01,1.719929663354017868e-01,3.360041391938619615e-01,3.382162711629766449e-01
7.793904048270904050e-02,4.614035182019179948e-02,2.683409872812745900e-01,2.427903486646147413e-01,7.287958812313428958e-02,5.130854589236605312e-02,1.097336319161060086e-01,9.268682703493827391e-02,2.639814340931598280e-01,2.286515159038632339e-01,1.221628416029375969e-01,1.401471378992835692e-01,1.212045814441988223e-01,8.965603225953062971e-02,9.015858722094721722e-02,1.242209993432301374e-01,2.780784694517651201e-01,3.126891326306227570e-01,1.138545793963566810e-01,1.810073996134956564e-01,2.112544838429924743e-01,1.626675645301504380e-01,4.793261760164532204e-01,1.000000000000000000e+00,1.697465588996660002e-01,1.492203547102146644e-01,3.086555269314534278e-01,3.262492898848568523e-01
1.490259093934642454e-01,1.347155873055193021e-01,2.463381001403104897e-01,2.168918850502711826e-01,1.872314241265308765e-01,1.298532875761684302e-01,2.233285410970798357e-01,1.933924509527553404e-01,3.570341904054230020e-01,2.900521476770994145e-01,2.041646221364926128e-01,2.156515826409593495e-01,2.148716877452538088e-01,3.124228248884186598e-01,1.689918491319675753e-01,1.740961428105830822e-01,2.359007927432891782e-01,2.654212408073684526e-01,9.434984378265263982e-02,1.647781991699466264e-01,1.700853934321766014e-01,1.534166806596605204e-01,1.810128092087997242e-01,1.697465588996660002e-01,1.000000000000000000e+00,4.387440815684693352e-01,1.907149759580809012e-01,1.643523344004148012e-01
1.662537842515869613e-01,1.566964289960729173e-01,2.334557034812390075e-01,2.024641534025750922e-01,2.117684604792069158e-01,1.677029471797219506e-01,2.857382256843718493e-01,2.409543649985451397e-01,3.708731831440514881e-01,2.997845213662744812e-01,2.089056453751897691e-01,2.232137238161994996e-01,2.231083097218000411e-01,2.614693482107170452e-01,1.858687165831195143e-01,1.817633706892288759e-01,2.294885819452004427e-01,2.716284329981561996e-01,7.547309178264846596e-02,1.645597679391546386e-01,1.924569706257471813e-01,1.896208140118167962e-01,1.719929663354017868e-01,1.492203547102146644e-01,4.387440815684693352e-01,1.000000000000000000e+00,1.854476713279186728e-01,1.677103273642386871e-01
1.251455651602088048e-01,9.468974965772999908e-02,3.529409465298170567e-01,3.230722037125074442e-01,2.104719702679696547e-01,8.107587689626608030e-02,2.021868567611312117e-01,1.651643162327860737e-01,2.724419493347318699e-01,2.487747425715480798e-01,1.441680317515116605e-01,1.541340372245353363e-01,1.502404652016020026e-01,1.197138555163969192e-01,2.925807681734884924e-01,2.068155810608109657e-01,3.383764866058682208e-01,3.034588197792406628e-01,1.446104909596527821e-01,2.490688578017749011e-01,2.975935668212351670e-01,2.309422433927855456e-01,3.360041391938619615e-01,3.086555269314534278e-01,1.907149759580809012e-01,1.854476713279186728e-01,1.000000000000000000e+00,4.820722728453216144e-01
1.135988933889373470e-01,8.298935601104334703e-02,3.638555406999123831e-01,3.529590774518145402e-01,1.694802744661722815e-01,7.804627825933699303e-02,1.762669653265103720e-01,1.467579281244611455e-01,2.989405457598333093e-01,2.960707115061534389e-01,1.433589204660674354e-01,1.671562823249789775e-01,1.228994621249171609e-01,9.626187885252537879e-02,2.172377662106631524e-01,1.984003835912454550e-01,3.611062809823258335e-01,3.482124027825706514e-01,7.385210838925188037e-02,2.240429266985806966e-01,2.924210720381371642e-01,2.501871837083705086e-01,3.382162711629766449e-01,3.262492898848568523e-01,1.643523344004148012e-01,1.677103273642386871e-01,4.820722728453216144e-01,1.000000000000000000e+00
