"Amygdala_L","Amygdala_R","Dorsal_striatum_L","Dorsal_striatum_R","Fusiform_gyrus_L","Fusiform_gyrus_R","Hippocampus_L","Hippocampus_R","Insula_L","Insula_R","Intracalcarine_cortex_L","Intracalcarine_cortex_R","lOFC_R","mOFC_L","mOFC_R","Oral_somatosensory_cortex_L","Oral_somatosensory_cortex_R","Precuneus_L","Precuneus_R","Ventral_striatum_L","Ventral_striatum_R","vlPFC_L","vlPFC_R","vlThalamus_L","vlThalamus_R","vmPFC_L","vmPFC_R"
"Amygdala_L",1,-0.186387551818699,0.47224953288028,0.581138385180951,0.759462096054889,0.4944004931302,-0.00128914502176087,-0.279719527390883,0.61902645557156,0.575830608783669,0.325412102338747,0.470279432282639,0.637924117426424,0.722536439949941,0.573106486474285,0.501853758590342,0.410754054909477,0.403917385022874,0.583371567564091,0.390552479003257,0.572607819108347,0.159554716464587,0.410315492119142,0.718289937641438,0.61679463773044,0.401850263442045,0.399178903329535
"Amygdala_R",-0.186387551818699,1,0.0556889734997407,-0.0618179512600325,-0.115934796581545,-0.150754312411138,-0.131936412787809,-0.222859690576088,-0.141623219738218,-0.163495863277088,0.00945784094947376,-0.0306347414130765,-0.152025854380961,-0.140228207186986,-0.15397489809454,-0.0358391095136205,0.0242650684361374,-0.0482391669492546,0.15935520867126,0.0985361680093787,0.229608165275932,0.0695992062496869,-0.0271755301786047,-0.217248552277998,-0.180668011122988,0.0241284163746853,-0.0250062922367463
"Dorsal_striatum_L",0.47224953288028,0.0556889734997407,1,0.792360831201684,0.750534858324368,0.369565936592293,0.284203141533293,-0.345863163983275,0.739027440806842,0.75055525687494,0.234903019941006,0.571771139913678,0.623612123321537,0.659927763928295,0.615789968426534,0.677771301143637,0.838010880617761,0.802333010797799,0.447210171679487,0.785624114987682,0.646598424202936,0.422670576558016,0.709020968099575,0.677709240985416,0.64342786804096,0.782711017282665,0.838189201740901
"Dorsal_striatum_R",0.581138385180951,-0.0618179512600325,0.792360831201684,1,0.748932912413884,0.33034447084399,0.496349336617982,-0.271053691466384,0.804538602452389,0.801653358481961,0.284218004431516,0.620618803789916,0.708197182827454,0.664250229594074,0.579119364241468,0.52593796288298,0.793751023915204,0.762130538383789,0.637940952423558,0.740663190926347,0.618265887040412,0.462459576421005,0.690185381390574,0.736118742341818,0.727849510709452,0.728890691288206,0.742379103668059
"Fusiform_gyrus_L",0.759462096054889,-0.115934796581545,0.750534858324368,0.748932912413884,1,0.464738253532268,0.255122979614328,-0.393693972148012,0.847570772591993,0.804399168069761,0.254492175401186,0.572977312517628,0.878415441358038,0.885652193649707,0.655006658397364,0.644658002505109,0.72232818328778,0.726723295082052,0.635387207686027,0.733887936257748,0.638486318435571,0.375606465542803,0.688596837782172,0.901577749323667,0.819265139550702,0.718270958044798,0.739023874056325
"Fusiform_gyrus_R",0.4944004931302,-0.150754312411138,0.369565936592293,0.33034447084399,0.464738253532268,1,0.123429885281858,0.0393810220293133,0.310341057076987,0.333164966453923,0.165889907988701,0.280497857668356,0.290010160888448,0.2494310490758,0.244469046957518,0.292345817970637,0.245195297955733,0.251819213853273,0.282672012738585,0.23614351335858,0.203262843677259,0.158789966102995,0.304308182211576,0.361322880993216,0.249958563956413,0.213140297848767,0.314923793095371
"Hippocampus_L",-0.00128914502176087,-0.131936412787809,0.284203141533293,0.496349336617982,0.255122979614328,0.123429885281858,1,-0.0936734261681168,0.441820060019893,0.417611648555892,-0.0846955306437764,0.115815080256722,0.362755082225212,0.0989516933154213,0.0948449847489191,0.0323412351096605,0.373743806487767,0.428057160419744,0.29352787571067,0.352920883294883,-0.0646694519169442,0.40496150897408,0.287846104335848,0.374285084228587,0.448946573291853,0.336833675395972,0.362173965815294
"Hippocampus_R",-0.279719527390883,-0.222859690576088,-0.345863163983275,-0.271053691466384,-0.393693972148012,0.0393810220293133,-0.0936734261681168,1,-0.556609238223011,-0.510841690212688,0.137765294550598,-0.0927104399469359,-0.381081534999083,-0.394455097521659,-0.24807333149579,-0.135136209685958,-0.52300576910194,-0.544795577107373,-0.289387416426183,-0.522973367767386,-0.208399501854336,-0.498093424103562,-0.316266600824686,-0.544332826421069,-0.556158394845505,-0.465406109869761,-0.333575102721265
"Insula_L",0.61902645557156,-0.141623219738218,0.739027440806842,0.804538602452389,0.847570772591993,0.310341057076987,0.441820060019893,-0.556609238223011,1,0.954369214046659,0.134909569734064,0.466606115359696,0.842887031222225,0.766615737856469,0.550777875547469,0.448085314193039,0.854160469634056,0.862071342196369,0.628812578465638,0.784832556823069,0.468903696167706,0.648021623014126,0.799156652778447,0.917440477373189,0.91052394383268,0.772251885514128,0.77020980011975
"Insula_R",0.575830608783669,-0.163495863277088,0.75055525687494,0.801653358481961,0.804399168069761,0.333164966453923,0.417611648555892,-0.510841690212688,0.954369214046659,1,0.168275061979649,0.494478961942778,0.762231888966986,0.695461906426883,0.551507923069622,0.511708863706805,0.837390244486638,0.863981750618306,0.569568400528682,0.752877840563013,0.432208030679761,0.630832956505398,0.80741081358601,0.862371999174948,0.851747786631198,0.763460955522342,0.770572577944342
"Intracalcarine_cortex_L",0.325412102338747,0.00945784094947376,0.234903019941006,0.284218004431516,0.254492175401186,0.165889907988701,-0.0846955306437764,0.137765294550598,0.134909569734064,0.168275061979649,1,0.658067378833317,0.305933090696904,0.344688253568609,0.3108216332052,0.440533777274008,0.187777658839474,0.221327415252594,0.0644781443829753,0.024883541687955,0.276383716764817,-0.0184453725312995,0.2011217848219,0.17072836561874,0.127516164408686,0.00863626689111556,0.0665879564406611
"Intracalcarine_cortex_R",0.470279432282639,-0.0306347414130765,0.571771139913678,0.620618803789916,0.572977312517628,0.280497857668356,0.115815080256722,-0.0927104399469359,0.466606115359696,0.494478961942778,0.658067378833317,1,0.57659780646661,0.614825736692879,0.551290719005824,0.679735914057132,0.487299978861511,0.502288890016518,0.408460669036051,0.403630426667977,0.546051168949421,0.238199381057632,0.496201979797437,0.504460200119583,0.434771795248736,0.464225104259924,0.502523585726651
"lOFC_R",0.637924117426424,-0.152025854380961,0.623612123321537,0.708197182827454,0.878415441358038,0.290010160888448,0.362755082225212,-0.381081534999083,0.842887031222225,0.762231888966986,0.305933090696904,0.57659780646661,1,0.875303847875157,0.547114510090157,0.476086311193294,0.698076952587664,0.734460918237902,0.559668188120139,0.625118324964632,0.479240198380063,0.413435080539725,0.677240580323818,0.865513053592494,0.843231235336047,0.622542148627205,0.616217541063459
"mOFC_L",0.722536439949941,-0.140228207186986,0.659927763928295,0.664250229594074,0.885652193649707,0.2494310490758,0.0989516933154213,-0.394455097521659,0.766615737856469,0.695461906426883,0.344688253568609,0.614825736692879,0.875303847875157,1,0.686616396412027,0.621242710229061,0.631735226566319,0.652662675566875,0.483025073908783,0.60623550300635,0.616542848119643,0.265090840170772,0.661612885431864,0.826670343163163,0.804794813944495,0.583170213613166,0.594709738557433
"mOFC_R",0.573106486474285,-0.15397489809454,0.615789968426534,0.579119364241468,0.655006658397364,0.244469046957518,0.0948449847489191,-0.24807333149579,0.550777875547469,0.551507923069622,0.3108216332052,0.551290719005824,0.547114510090157,0.686616396412027,1,0.751340501139043,0.434951115144599,0.421947763028517,0.375581728710817,0.401545319344395,0.53335480652668,0.083116244182093,0.343786484721886,0.626549044659344,0.587329958504882,0.467835811547185,0.5819222382432
"Oral_somatosensory_cortex_L",0.501853758590342,-0.0358391095136205,0.677771301143637,0.52593796288298,0.644658002505109,0.292345817970637,0.0323412351096605,-0.135136209685958,0.448085314193039,0.511708863706805,0.440533777274008,0.679735914057132,0.476086311193294,0.621242710229061,0.751340501139043,1,0.444828137762791,0.464157107151503,0.273699226972442,0.471428129568618,0.553226986701144,0.0530853877583346,0.424425208453526,0.497942220994241,0.43581758903909,0.578157579184911,0.642967583026353
"Oral_somatosensory_cortex_R",0.410754054909477,0.0242650684361374,0.838010880617761,0.793751023915204,0.72232818328778,0.245195297955733,0.373743806487767,-0.52300576910194,0.854160469634056,0.837390244486638,0.187777658839474,0.487299978861511,0.698076952587664,0.631735226566319,0.434951115144599,0.444828137762791,1,0.945803133244789,0.476774837084237,0.828271098016424,0.516157153668145,0.71909090009085,0.794421826963285,0.741154413622885,0.740253899702807,0.786638814071624,0.801531014523067
"Precuneus_L",0.403917385022874,-0.0482391669492546,0.802333010797799,0.762130538383789,0.726723295082052,0.251819213853273,0.428057160419744,-0.544795577107373,0.862071342196369,0.863981750618306,0.221327415252594,0.502288890016518,0.734460918237902,0.652662675566875,0.421947763028517,0.464157107151503,0.945803133244789,1,0.472097969774092,0.804105326102644,0.414696994434932,0.677773474362679,0.781924307888529,0.780583755472111,0.78803760018552,0.756219350398562,0.753711166601884
"Precuneus_R",0.583371567564091,0.15935520867126,0.447210171679487,0.637940952423558,0.635387207686027,0.282672012738585,0.29352787571067,-0.289387416426183,0.628812578465638,0.569568400528682,0.0644781443829753,0.408460669036051,0.559668188120139,0.483025073908783,0.375581728710817,0.273699226972442,0.476774837084237,0.472097969774092,1,0.518246076643549,0.570212531808081,0.374235464838203,0.441878422388841,0.583234117991219,0.598789016922302,0.515201866517612,0.488245140032648
"Ventral_striatum_L",0.390552479003257,0.0985361680093787,0.785624114987682,0.740663190926347,0.733887936257748,0.23614351335858,0.352920883294883,-0.522973367767386,0.784832556823069,0.752877840563013,0.024883541687955,0.403630426667977,0.625118324964632,0.60623550300635,0.401545319344395,0.471428129568618,0.828271098016424,0.804105326102644,0.518246076643549,1,0.65363912545442,0.502171957079488,0.688404956823315,0.699669919635066,0.636007472581547,0.909297707179926,0.823021093004593
"Ventral_striatum_R",0.572607819108347,0.229608165275932,0.646598424202936,0.618265887040412,0.638486318435571,0.203262843677259,-0.0646694519169442,-0.208399501854336,0.468903696167706,0.432208030679761,0.276383716764817,0.546051168949421,0.479240198380063,0.616542848119643,0.53335480652668,0.553226986701144,0.516157153668145,0.414696994434932,0.570212531808081,0.65363912545442,1,0.0908714367814454,0.440478056118862,0.455148454466937,0.363486320103924,0.585387588934067,0.539513577250351
"vlPFC_L",0.159554716464587,0.0695992062496869,0.422670576558016,0.462459576421005,0.375606465542803,0.158789966102995,0.40496150897408,-0.498093424103562,0.648021623014126,0.630832956505398,-0.0184453725312995,0.238199381057632,0.413435080539725,0.265090840170772,0.083116244182093,0.0530853877583346,0.71909090009085,0.677773474362679,0.374235464838203,0.502171957079488,0.0908714367814454,1,0.671745918204914,0.493700225746873,0.544033684037473,0.486384989323409,0.575532332037811
"vlPFC_R",0.410315492119142,-0.0271755301786047,0.709020968099575,0.690185381390574,0.688596837782172,0.304308182211576,0.287846104335848,-0.316266600824686,0.799156652778447,0.80741081358601,0.2011217848219,0.496201979797437,0.677240580323818,0.661612885431864,0.343786484721886,0.424425208453526,0.794421826963285,0.781924307888529,0.441878422388841,0.688404956823315,0.440478056118862,0.671745918204914,1,0.650871716859806,0.683183480004599,0.686661419808728,0.760475626928422
"vlThalamus_L",0.718289937641438,-0.217248552277998,0.677709240985416,0.736118742341818,0.901577749323667,0.361322880993216,0.374285084228587,-0.544332826421069,0.917440477373189,0.862371999174948,0.17072836561874,0.504460200119583,0.865513053592494,0.826670343163163,0.626549044659344,0.497942220994241,0.741154413622885,0.780583755472111,0.583234117991219,0.699669919635066,0.455148454466937,0.493700225746873,0.650871716859806,1,0.934618225732561,0.69333653517384,0.697050392727619
