"Amygdala_L","Amygdala_R","Dorsal_striatum_L","Dorsal_striatum_R","Fusiform_gyrus_L","Fusiform_gyrus_R","Hippocampus_L","Hippocampus_R","Insula_L","Insula_R","Intracalcarine_cortex_L","Intracalcarine_cortex_R","lOFC_R","mOFC_L","mOFC_R","Oral_somatosensory_cortex_L","Oral_somatosensory_cortex_R","Precuneus_L","Precuneus_R","Ventral_striatum_L","Ventral_striatum_R","vlPFC_L","vlPFC_R","vlThalamus_L","vlThalamus_R","vmPFC_L","vmPFC_R"
"Amygdala_L",1,0.426345050398053,0.0560462301299137,0.0731260998264107,-0.0362411688587516,-0.23629713329743,0.422097053406935,0.575555760258558,0.322279026474267,0.216723277379571,-0.156730222304711,0.0801768959949669,-0.079072415085951,-0.321616319351697,-0.0806577577096519,0.195074971467512,0.108760477542284,0.0685950935041239,-0.246936806668134,0.162165762331127,0.362605236564231,-0.0079417526018822,0.165447759971348,-0.00655984909843473,0.0751746737458751,0.29470442596599,0.323285951370657
"Amygdala_R",0.426345050398053,1,-0.0693957226735632,0.26115267079535,0.265201444544098,-0.0149126902896615,0.560797878504341,0.692167491269565,0.231751455376587,0.236488033178027,-0.0387281001435464,-0.0833683456251223,0.133098382090577,-0.232273409843739,0.0035980507263888,0.126667910488494,-0.0213963495915188,0.165368658016593,-0.0928877212663735,-0.00617407765689972,0.373220771039612,-0.28019085798445,-0.24736767599183,-0.142043250310618,0.184507131197059,0.067556315784653,0.291785450481334
"Dorsal_striatum_L",0.0560462301299137,-0.0693957226735632,1,0.465249281522448,0.210979810045714,0.00395123016198057,0.0653355537771279,0.0401376273012196,0.222857812248601,0.241320267571239,0.0159826627608925,0.213754592681122,0.0685164134248334,0.0347746809609753,0.0204516283643124,0.0414892819674873,0.639761268346418,0.415468462226691,0.257565247478067,0.527610146502687,0.28431017272169,0.380632221525914,0.400789516355187,0.350025352893942,0.051854644474154,0.366537293038688,0.347774799234867
"Dorsal_striatum_R",0.0731260998264107,0.26115267079535,0.465249281522448,1,0.338786180236961,0.0978877588776627,0.162777263260811,0.127282763898077,0.344451280984584,0.414873951527038,0.170880087292347,0.361536582803807,0.161301868141279,-0.100505479740687,-0.0473962021122293,0.182181115802613,0.602642791236936,0.462150429287525,0.260511355480344,-0.017047855203682,0.318404046968477,0.226235400311294,0.352295892130325,0.222284806987945,0.0452041204794221,0.276792145354348,0.471596611977297
"Fusiform_gyrus_L",-0.0362411688587516,0.265201444544098,0.210979810045714,0.338786180236961,1,0.28713227730576,0.214142499824866,0.29313212989399,0.0106720414037526,0.0306907895036461,0.211419864794271,0.018700840285759,0.223474561704013,0.167782585597226,0.331343559623373,0.38800342765809,0.109217863329157,-0.121054822371479,0.260721924661482,0.129116331060166,-0.158277027271249,0.122242532352681,-0.167502899636234,0.154950502383073,0.250892901302191,-0.149269577095612,-0.048518419078339
"Fusiform_gyrus_R",-0.23629713329743,-0.0149126902896615,0.00395123016198057,0.0978877588776627,0.28713227730576,1,0.25968056952681,0.0894484168442502,-0.196617483130877,-0.103368741792177,0.361162113918563,0.0444776885251567,0.23126700552445,0.206293354303157,0.442973503518231,0.30490900960189,-0.142481795904399,-0.123832995174083,0.093631914683258,-0.121257695998629,-0.322156611049259,-0.00645847161764382,-0.268218666013918,0.0307402923790422,0.124406308629972,-0.198886031622707,-0.287006926901903
"Hippocampus_L",0.422097053406935,0.560797878504341,0.0653355537771279,0.162777263260811,0.214142499824866,0.25968056952681,1,0.713410829727593,-0.00125831784107252,0.136897453987569,0.155709798464497,-0.0142128908129167,0.0897337606536278,0.107722565734348,0.319973139311218,0.308631532406911,0.0524743406855651,0.0823375451858527,0.0676871637737474,0.0346439804825204,0.181351905817041,-0.313563032819819,-0.220649081129553,-0.00458883985746981,0.283389002729766,0.0604316453321095,0.058105314407056
"Hippocampus_R",0.575555760258558,0.692167491269565,0.0401376273012196,0.127282763898077,0.29313212989399,0.0894484168442502,0.713410829727593,1,0.00507306948954313,0.10403395761255,0.0615856789794953,0.00294778457993313,0.0555721859530705,-0.0640400321133457,0.217509675960478,0.293072555083326,-0.00794346603810731,0.00070543780898925,0.0558137258645836,0.0864982927373033,0.236828078725346,-0.113245511535765,-0.0801688196873796,0.0827935153406016,0.32050393871177,0.120686336088904,0.103630079566515
"Insula_L",0.322279026474267,0.231751455376587,0.222857812248601,0.344451280984584,0.0106720414037526,-0.196617483130877,-0.00125831784107252,0.00507306948954313,1,0.621744251880492,0.131364708493159,0.40521443133234,0.0692625511448778,0.0840216630546776,-0.0691307848717168,-0.0143480790557797,0.378647041918109,0.347394075459561,-0.060386826651793,0.122135765477691,0.383619823926233,0.0352125900335018,0.402381402812133,0.224338715403332,0.0357328618395478,0.354477059111825,0.473724010502098
"Insula_R",0.216723277379571,0.236488033178027,0.241320267571239,0.414873951527038,0.0306907895036461,-0.103368741792177,0.136897453987569,0.10403395761255,0.621744251880492,1,0.356339675214632,0.49297868433123,0.0541653734432849,0.0648428021539384,0.0405521719769031,0.335524618175907,0.335618270529477,0.332976905663483,0.211297561155199,0.0678762974620372,0.479737738668349,0.160488908113498,0.302035123419037,0.229478593499943,0.120300758269815,0.341640848979534,0.597345197651575
"Intracalcarine_cortex_L",-0.156730222304711,-0.0387281001435464,0.0159826627608925,0.170880087292347,0.211419864794271,0.361162113918563,0.155709798464497,0.0615856789794953,0.131364708493159,0.356339675214632,1,0.591947622553796,0.0331940120502438,0.284903059918962,0.338929531780761,0.447477539805326,0.0160062649958962,0.0312814439018599,0.457589511451045,0.10145700260274,0.0561031359083372,0.127576274554944,0.0632818741431991,0.142615099888316,0.092139302268072,-0.124956229816443,-0.0112038895077031
"Intracalcarine_cortex_R",0.0801768959949669,-0.0833683456251223,0.213754592681122,0.361536582803807,0.018700840285759,0.0444776885251567,-0.0142128908129167,0.00294778457993313,0.40521443133234,0.49297868433123,0.591947622553796,1,0.0706818015140425,0.104047344972307,0.0860276708091068,0.349195111569641,0.166238483841671,0.0661451192755435,0.412085449708646,-0.0248332592577043,0.180426836133666,0.416147193078051,0.519755941561569,0.274938812001088,0.0684662936852053,0.284534327111919,0.401182606967615
"lOFC_R",-0.079072415085951,0.133098382090577,0.0685164134248334,0.161301868141279,0.223474561704013,0.23126700552445,0.0897337606536278,0.0555721859530705,0.0692625511448778,0.0541653734432849,0.0331940120502438,0.0706818015140425,1,0.000242589573809196,-0.0458388716745819,0.309699867219098,0.0056408951298754,0.0542779161621044,0.132288881463909,-0.246976623759138,0.0268374010033108,-0.120419394598194,-0.203495371333547,0.0916817657432578,0.132684580407395,-0.213560597654634,-0.005376392591612
"mOFC_L",-0.321616319351697,-0.232273409843739,0.0347746809609753,-0.100505479740687,0.167782585597226,0.206293354303157,0.107722565734348,-0.0640400321133457,0.0840216630546776,0.0648428021539384,0.284903059918962,0.104047344972307,0.000242589573809196,1,0.454767977339892,0.216518132558273,0.0806175981073491,-0.00336403812509815,0.218015908189544,0.166981210506725,-0.25895890095913,-0.0917095778569383,0.0650426246204515,0.328408518033892,0.173403730365108,-0.0739470070723475,-0.215119357295047
"mOFC_R",-0.0806577577096519,0.0035980507263888,0.0204516283643124,-0.0473962021122293,0.331343559623373,0.442973503518231,0.319973139311218,0.217509675960478,-0.0691307848717168,0.0405521719769031,0.338929531780761,0.0860276708091068,-0.0458388716745819,0.454767977339892,1,0.513134125819202,-0.0415443984678935,-0.10651495181122,0.171735744517519,0.172982432594326,-0.254039020145741,0.0754764282105142,-0.0802499652597956,0.0588862908918941,0.190339676427322,0.0372482933423195,-0.218889305031328
"Oral_somatosensory_cortex_L",0.195074971467512,0.126667910488494,0.0414892819674873,0.182181115802613,0.38800342765809,0.30490900960189,0.308631532406911,0.293072555083326,-0.0143480790557797,0.335524618175907,0.447477539805326,0.349195111569641,0.309699867219098,0.216518132558273,0.513134125819202,1,-0.00973918815875009,-0.0280692301913206,0.283853612063604,0.0674828956242919,0.00564490753958551,0.242019869780037,-0.00791417920462955,0.112509649001208,0.302123577104391,-0.0319348651949662,0.0944032283081565
"Oral_somatosensory_cortex_R",0.108760477542284,-0.0213963495915188,0.639761268346418,0.602642791236936,0.109217863329157,-0.142481795904399,0.0524743406855651,-0.00794346603810731,0.378647041918109,0.335618270529477,0.0160062649958962,0.166238483841671,0.0056408951298754,0.0806175981073491,-0.0415443984678935,-0.00973918815875009,1,0.698028896902113,0.0741302204382076,0.300649287553638,0.329657324316397,0.139419921015486,0.369471856385426,0.365590229823374,-0.0808962441518669,0.302655520055008,0.285328050876555
"Precuneus_L",0.0685950935041239,0.165368658016593,0.415468462226691,0.462150429287525,-0.121054822371479,-0.123832995174083,0.0823375451858527,0.00070543780898925,0.347394075459561,0.332976905663483,0.0312814439018599,0.0661451192755435,0.0542779161621044,-0.00336403812509815,-0.10651495181122,-0.0280692301913206,0.698028896902113,1,-0.127244196177222,0.199862738255953,0.398745076414458,-0.11026621017651,0.0458351469213786,0.282571919395999,-0.0143819908353479,0.138002819343402,0.170653529122215
"Precuneus_R",-0.246936806668134,-0.0928877212663735,0.257565247478067,0.260511355480344,0.260721924661482,0.093631914683258,0.0676871637737474,0.0558137258645836,-0.060386826651793,0.211297561155199,0.457589511451045,0.412085449708646,0.132288881463909,0.218015908189544,0.171735744517519,0.283853612063604,0.0741302204382076,-0.127244196177222,1,0.0889784072407771,0.0978481519035559,0.49168301264722,0.223127377453192,0.271362967555795,0.193835485077207,0.0710567757520319,0.144597222465214
"Ventral_striatum_L",0.162165762331127,-0.00617407765689972,0.527610146502687,-0.017047855203682,0.129116331060166,-0.121257695998629,0.0346439804825204,0.0864982927373033,0.122135765477691,0.0678762974620372,0.10145700260274,-0.0248332592577043,-0.246976623759138,0.166981210506725,0.172982432594326,0.0674828956242919,0.300649287553638,0.199862738255953,0.0889784072407771,1,0.34358189907915,0.205019007002406,0.181855451693672,0.200277594009652,-0.141622865837215,0.228507258146597,0.0768871207884903
"Ventral_striatum_R",0.362605236564231,0.373220771039612,0.28431017272169,0.318404046968477,-0.158277027271249,-0.322156611049259,0.181351905817041,0.236828078725346,0.383619823926233,0.479737738668349,0.0561031359083372,0.180426836133666,0.0268374010033108,-0.25895890095913,-0.254039020145741,0.00564490753958551,0.329657324316397,0.398745076414458,0.0978481519035559,0.34358189907915,1,0.00581570080232336,0.143536861574914,0.0421065984738953,-0.0830729915397174,0.492083742012651,0.541897693763722
"vlPFC_L",-0.0079417526018822,-0.28019085798445,0.380632221525914,0.226235400311294,0.122242532352681,-0.00645847161764382,-0.313563032819819,-0.113245511535765,0.0352125900335018,0.160488908113498,0.127576274554944,0.416147193078051,-0.120419394598194,-0.0917095778569383,0.0754764282105142,0.242019869780037,0.139419921015486,-0.11026621017651,0.49168301264722,0.205019007002406,0.00581570080232336,1,0.549859397304066,0.175377093053062,0.070305346791557,0.362630337943537,0.360948371202367
"vlPFC_R",0.165447759971348,-0.24736767599183,0.400789516355187,0.352295892130325,-0.167502899636234,-0.268218666013918,-0.220649081129553,-0.0801688196873796,0.402381402812133,0.302035123419037,0.0632818741431991,0.519755941561569,-0.203495371333547,0.0650426246204515,-0.0802499652597956,-0.00791417920462955,0.369471856385426,0.0458351469213786,0.223127377453192,0.181855451693672,0.143536861574914,0.549859397304066,1,0.172482324667066,-0.190901973256728,0.618839587188772,0.535770506419263
"vlThalamus_L",-0.00655984909843473,-0.142043250310618,0.350025352893942,0.222284806987945,0.154950502383073,0.0307402923790422,-0.00458883985746981,0.0827935153406016,0.224338715403332,0.229478593499943,0.142615099888316,0.274938812001088,0.0916817657432578,0.328408518033892,0.0588862908918941,0.112509649001208,0.365590229823374,0.282571919395999,0.271362967555795,0.200277594009652,0.0421065984738953,0.175377093053062,0.172482324667066,1,0.352088706567788,0.0468433750360376,-0.00118299885064028
"vlThalamus_R",0.0751746737458751,0.184507131197059,0.051854644474154,0.0452041204794221,0.250892901302191,0.124406308629972,0.283389002729766,0.32050393871177,0.0357328618395478,0.120300758269815,0.092139302268072,0.0684662936852053,0.132684580407395,0.173403730365108,0.190339676427322,0.302123577104391,-0.0808962441518669,-0.0143819908353479,0.193835485077207,-0.141622865837215,-0.0830729915397174,0.070305346791557,-0.190901973256728,0.352088706567788,1,-0.0480054344636838,-0.0328098723145308
"vmPFC_L",0.29470442596599,0.067556315784653,0.366537293038688,0.276792145354348,-0.149269577095612,-0.198886031622707,0.0604316453321095,0.120686336088904,0.354477059111825,0.341640848979534,-0.124956229816443,0.284534327111919,-0.213560597654634,-0.0739470070723475,0.0372482933423195,-0.0319348651949662,0.302655520055008,0.138002819343402,0.0710567757520319,0.228507258146597,0.492083742012651,0.362630337943537,0.618839587188772,0.0468433750360376,-0.0480054344636838,1,0.65143397233705
"vmPFC_R",0.323285951370657,0.291785450481334,0.347774799234867,0.471596611977297,-0.048518419078339,-0.287006926901903,0.058105314407056,0.103630079566515,0.473724010502098,0.597345197651575,-0.0112038895077031,0.401182606967615,-0.005376392591612,-0.215119357295047,-0.218889305031328,0.0944032283081565,0.285328050876555,0.170653529122215,0.144597222465214,0.0768871207884903,0.541897693763722,0.360948371202367,0.535770506419263,-0.00118299885064028,-0.0328098723145308,0.65143397233705,1
