"Amygdala_L","Amygdala_R","Dorsal_striatum_L","Dorsal_striatum_R","Fusiform_gyrus_L","Fusiform_gyrus_R","Hippocampus_L","Hippocampus_R","Insula_L","Insula_R","Intracalcarine_cortex_L","Intracalcarine_cortex_R","lOFC_R","mOFC_L","mOFC_R","Oral_somatosensory_cortex_L","Oral_somatosensory_cortex_R","Precuneus_L","Precuneus_R","Ventral_striatum_L","Ventral_striatum_R","vlPFC_L","vlPFC_R","vlThalamus_L","vlThalamus_R","vmPFC_L","vmPFC_R"
"Amygdala_L",NA,1.96960399101442e-08,0.00978898744390055,0.0154419482330281,0.0288205845472831,0.843139544441013,0.000102768618198468,2.73190359223463e-11,0.183963504002615,0.818564189489593,0.198290658333663,0.0322668590094084,0.215419537150064,0.212609497506655,0.0126173249244326,0.0756466558047,0.0435757348106647,0.154496026148217,0.0710572185392193,0.268055333988736,0.00127062179633453,0.0834987896205526,0.219836487614885,0.0470639268755932,0.0105962639109012,0.00124899755306007,0.0176537058966033
"Amygdala_R",1.96960399101442e-08,NA,0.0220686310062361,0.094715489746017,0.229099855964062,0.201856381709881,4.01071345823567e-06,5.33709099137525e-09,0.94985062679422,0.752107705061317,0.241281945024893,0.0984491330343007,0.317641740407408,0.878852189328706,0.334043944797952,0.372614104369827,0.503382266649956,0.753949197923372,0.201047461256666,0.00146941254016308,0.00126229935651656,0.975629925726051,0.760939519929993,0.350805678375916,0.128964461805911,0.0286904687111504,0.0344363950056779
"Dorsal_striatum_L",0.00978898744390055,0.0220686310062361,NA,9.63851591428977e-07,0.00918663227438654,0.332264925953846,0.010416585746297,0.00175560728331092,0.600969596987525,0.194481880496084,0.459136845135874,0.442961496877256,0.00539656898443219,0.0472306765868875,0.0188261248346699,0.00162098673922006,0.000542202990582386,0.00139660380577245,0.807175687762619,0.0958805971506815,0.00760225911494006,0.347034525810503,0.662151415598357,0.277163328891588,0.411084748828582,0.00213552246652959,0.000104595231043003
"Dorsal_striatum_R",0.0154419482330281,0.094715489746017,9.63851591428977e-07,NA,0.0948936818879595,0.469032285636577,0.0157070267128439,0.00264154720043797,0.230183343597112,0.103398149532746,0.712988735274302,0.874837637452165,0.00255339285474454,0.0239756945931582,0.0202363658950695,0.0076511838166804,0.00101446076872769,0.00578764745498739,0.644324841316388,0.634422323607709,0.0127911394074216,0.39031890368783,0.0925302105110677,0.229974623169176,0.0428267659484742,6.99027423962661e-05,0.000148676414549076
"Fusiform_gyrus_L",0.0288205845472831,0.229099855964062,0.00918663227438654,0.0948936818879595,NA,0.00702525308634661,1.77133639489568e-06,0.0793143265335035,0.529644061593796,0.877166331104392,0.395054068226483,0.198962577447524,0.000983345179497164,0.0163852049767421,0.00337205139725993,0.0577070786498708,0.0254392804451686,0.0215389978349618,0.393538750313311,0.531582547831212,0.211719394380153,0.0783451949360774,0.28050320211731,0.0342315462433751,0.315110103563406,0.000105142507264899,0.0121729673355708
"Fusiform_gyrus_R",0.843139544441013,0.201856381709881,0.332264925953846,0.469032285636577,0.00702525308634661,NA,0.0389039925191583,0.430963062523563,0.756322818771265,0.332952440275316,0.0168390606808184,0.0132600354863976,0.0474231843101018,0.887386186438601,0.28659725067014,0.344729812516547,0.0959417883821765,0.310706417594999,0.107541045486635,0.0694511311572468,0.0409681875352415,0.801140442679485,0.4532853905045,0.681567774454084,0.9672858998377,0.00222363895547106,0.13488560091993
"Hippocampus_L",0.000102768618198468,4.01071345823567e-06,0.010416585746297,0.0157070267128439,1.77133639489568e-06,0.0389039925191583,NA,7.87666099366646e-06,0.284990436546019,0.905470651034146,0.588769009435425,0.167472672324904,0.0133698308595629,0.0838996507188559,0.0183997298046261,0.0370624630958341,0.0696426076194236,0.193563637494579,0.218777864540852,0.115669600338077,0.0015200837948488,0.0659710960884843,0.694341778311631,0.294720255096465,0.0496475144524426,0.00936364835520687,0.00836320588865247
"Hippocampus_R",2.73190359223463e-11,5.33709099137525e-09,0.00175560728331092,0.00264154720043797,0.0793143265335035,0.430963062523563,7.87666099366646e-06,NA,0.300000644882499,0.354983460041911,0.0302244748458409,0.00156115616860308,0.464338346890546,0.493939352996647,0.31775569085286,0.0559778559574982,0.0976277111349189,0.163986548732202,0.289260151195041,0.191573603657021,0.000125627482192137,0.354778521479874,0.734380243902516,0.253375039499105,0.0277386626748712,0.00184625484545586,0.0154191905380014
"Insula_L",0.183963504002615,0.94985062679422,0.600969596987525,0.230183343597112,0.529644061593796,0.756322818771265,0.284990436546019,0.300000644882499,NA,0.00376244729016895,0.212594999009553,0.187475015401643,0.87618749812472,0.543437747572449,0.927504167411793,0.0564268324212269,0.97479524416504,0.512585555814889,0.479366313641831,0.205379999386977,0.177655797887019,0.513605701854595,0.977581506327255,0.117741180851758,0.0646753582822757,0.360634918210138,0.0801972817923748
"Insula_R",0.818564189489593,0.752107705061317,0.194481880496084,0.103398149532746,0.877166331104392,0.332952440275316,0.905470651034146,0.354983460041911,0.00376244729016895,NA,3.54743113031297e-05,0.00702431500380207,0.119166209721983,0.104064994845161,0.276853969662628,0.0355002230774428,0.409154843053311,0.707275837772839,0.360953946816785,0.624046509294574,0.443962773579365,0.704555095389115,0.412820450706847,0.579563280128482,0.00814460201985323,0.233568886322377,0.178153795977511
