Amygdala_L,Amygdala_R,Dorsal_striatum_L,Dorsal_striatum_R,Fusiform_gyrus_L,Fusiform_gyrus_R,Hippocampus_L,Hippocampus_R,Insula_L,Insula_R,Intracalcarine_cortex_L,Intracalcarine_cortex_R,lOFC_L,lOFC_R,mOFC_L,mOFC_R,Oral_somatosensory_cortex_R,Oral_somatosensory_cortex_L,Precuneus_L,Precuneus_R,Ventral_striatum_L,Ventral_striatum_R,vlPFC_L,vlPFC_R,vlThalamus_L,vlThalamus_R,vmPFC_L,vmPFC_R,module0_mean,module1_mean,module2_mean,module3_mean,module4_mean,module5_mean,module6_mean,module7_mean,module8_mean
0.00177119,0.001006586,0.00177119,0.00177119,0.00177119,0.001521563,0.00177119,0.001404273,0.00177119,0.00177119,0.001279398,0.00177119,0.001006586,0.000847325,0.000847325,0.001244003,0.001084742,0.00177119,0.00177119,0.00177119,0.000356125,0.00177119,0.000470085,0.000970782,0.00177119,0.00177119,0.001279398,0.00177119,0.00148831,0.001599578,0.001287506,0.00152405,0.00177119,0.000926955,0.00177119,0.001063658,0.001122864
0.001504672,0.000879573,0.004189973,0.003603631,0.008017306,0.007565605,0.003864693,0.004270711,0.006696036,0.006557179,0.01057955,0.01130768,0.005967906,0.00339374,0.006309607,0.007602616,0.004189973,0.00265355,0.008826475,0.006506623,0.005243643,0.001466679,0.006696036,0.006696036,0.006696036,0.006696036,0.004866555,0.006696036,0.002629912,0.003659282,0.007309843,0.009817612,0.006661322,0.004680823,0.007666549,0.003355161,0.006238666
0.001335393,0.014485809,0.010198637,0.003501775,0.011072243,0.013477724,0.013107928,0.014261221,0.006241319,0.005712819,0.005098927,0.005558713,0.006068528,0.006144058,0.005488574,0.011752639,0.008863722,0.007193406,0.001888496,0.016099501,0.013674085,0.002610753,0.006375302,0.005749779,0.011018105,0.006477342,0.012559953,0.004752479,0.010797588,0.007439385,0.009437819,0.008045121,0.007362397,0.006106293,0.008993998,0.008142419,0.007359378
0.018769139,0.002828264,0.00307743,0.00816286,0.013111119,0.007179501,0.00307743,0.002045299,0.00307743,0.002631725,0.007179501,0.008867387,0.004539185,0.007179501,0.009342423,0.006597512,0.022030378,0.014652481,0.001079682,0.001599593,0.002039432,0.000721793,0.002631725,0.001453006,0.008574777,0.024405052,0.012940437,0.002485138,0.006680033,0.011980787,0.009683685,0.00774213,0.009672246,0.005859343,0.001339637,0.001380613,0.004877576
0.004399595,0.004399595,0.005100366,0.005100366,0.001543827,0.000749291,0.005210248,0.003084291,0.004399595,0.006525552,0.004399595,0.007447402,0.006410065,0.004006179,0.007447402,0.004399595,0.002573173,0.005100366,0.000676273,0.00153771,0.001289501,0.004852157,0.003524886,0.003618382,0.007447402,0.002645389,0.003612355,0.002459559,0.004273432,0.004468568,0.004463608,0.004198763,0.005254484,0.005208122,0.001106991,0.003070829,0.003303795
0.007163783,0.002074388,0.007163783,0.00645819,0.005314461,0.00169806,0.002607742,0.005847101,0.002607742,0.002607742,0.001816719,0.006264373,0,0.002607742,0.004565952,0.005562195,0.007163783,0.007163783,0.001801427,0.001173893,0.000778073,0.001801427,0.001754069,0.00152331,0.002607742,0.004372135,0.002607742,0.002607742,0.004423253,0.006987385,0.005147536,0.003259718,0.00304884,0.001303871,0.00148766,0.00128975,0.002123216
0.000373084,0.000373084,0.003061948,0.003061948,0.002666253,0.00123949,0.003061948,0.001939007,0.001363451,0.001363451,0.00123949,0.002150719,0.003061948,0.003061948,0.003061948,0.002150719,0.003061948,0.003061948,0.002666253,0.001939007,0.00123949,0.001701591,0.000680595,0,0.003061948,0.003061948,0.003061948,0.003061948,0.001436781,0.003061948,0.002626307,0.001543233,0.0022127,0.003061948,0.00230263,0.001470541,0.001701123
0.001131739,0.000727853,0.002568576,0.005658639,0.004677886,0.004677886,0.007465767,0.007465767,0.000259536,0.002071305,0.002156179,0.004677886,0.007465767,0.004677886,0.005205219,0.002377643,0.003398091,0.007465767,0.001680631,0.004677886,0.002807671,0.004677886,0.003398091,0.005262819,0.005815468,0.00582186,0.003398091,0.002290319,0.004197782,0.004772768,0.004086916,0.003837317,0.003492043,0.006071826,0.003179258,0.003742778,0.00358733
0.004698462,0.01708432,0.009641842,0.003437745,0.001414429,0.013803123,0.014743809,0.015304575,0.008671476,0.011889705,0.016630345,0.018769236,0.026794018,0.003293433,0.00336466,0.007885685,0.022358613,0.004162203,0.000259,0.006115675,0.01350664,0.017309905,0.020413386,0.013243383,0.015127651,0.011629719,0.008675228,0.014558059,0.012957791,0.009900101,0.004221592,0.016400901,0.011829638,0.015043725,0.003187338,0.015408272,0.014222514
0.003452878,0.005016722,0.001876054,0.00172296,0.003971703,0.003486547,0.003971703,0.005126299,0.001998919,0.001383598,0.005126299,0.005126299,0.001876054,0.00134572,0.005126299,0.003486547,0.002253294,0.002253294,0.001604252,0.001383598,0.000109577,0.003937668,0.001135859,0.005126299,0.005126299,0.001705659,0.005016722,0.00172296,0.004391901,0.0020264,0.00419485,0.004579715,0.002553619,0.001610887,0.001493925,0.002023622,0.00325046
