0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,module0_mean,module1_mean,module2_mean,module3_mean,module4_mean,module5_mean,module6_mean
0.0007890499194847019,0.0016899084047346863,0.0034796461214328138,0.0034796461214328138,0.008782504120369242,0.002576481836775581,0.001664935745490927,0.0034796461214328138,0.001429150559585342,0.001924697769958834,0.002576481836775581,0.009478530405490817,0.0033656860074726997,0.010788695097148455,0.008087725647812993,0.010788695097148455,0.003096239940925184,0.003096239940925184,0.0,0.010267734576187933,0.008887199163256955,0.0034796461214328138,0.0007563665534680028,0.0016595308381252354,0.001170150300585083,0.002332314844242575,0.010788695097148455,0.0025915243182783303,0.0019058850477857822,0.0036184861164670025,0.009219641621776896,0.005757175036732627,0.0017140783685929586,0.0051338672880939665,0.006183422642344885
0.0067198269148670275,0.0067198269148670275,0.0006424064395078888,0.004504398310549535,0.0020345395345395343,0.0002477393781741608,0.0067198269148670275,0.0067198269148670275,0.002873603542499863,0.004504398310549535,0.001813611777379893,0.001494178124612907,0.0003351768057650411,0.0007597340930674265,0.002282278912713695,0.0041720739397636255,0.0003772395076742903,0.0022732012075575587,0.0067198269148670275,0.0041720739397636255,0.006049433267884751,0.0037208343580892606,0.0067198269148670275,0.0032915560720662694,0.0067198269148670275,0.004830031887817098,0.004504398310549535,0.0006424064395078888,0.0067198269148670275,0.0028694291502849995,0.0028296307956722846,0.0009300880357998858,0.00473196516393338,0.005445950427315327,0.004885133812987006
0.0044554328054799185,0.003935273951987732,0.004052115468524138,0.0044554328054799185,0.0057947203891775476,0.004233215344326456,0.0016564718064845192,0.003072945737578334,0.0018364188517566418,0.006384837727660896,0.0019147580296830235,0.002329872479885193,0.00850878685883397,0.00797567799239177,0.004990415061308408,0.0044554328054799185,0.00850878685883397,0.006469992860975646,0.0012511593694944224,0.006574029462746353,0.0044554328054799185,0.004207224223938004,0.006251446516698308,0.003633626122820123,0.003921609903235964,0.0030840837733121735,0.007126299790932386,0.0026696284006225528,0.003280031075382626,0.00539591610311088,0.005080189418655291,0.004992462141024083,0.003806737563991419,0.003912594416120387,0.004331328514708962
0.009967011744220603,0.007100451892532017,0.006419121804067955,0.0054581251966211355,0.023450026536078767,0.00987597193472931,0.016475468760073563,0.010091689978104734,0.013987843048002872,0.004184773001091702,0.0021831365848459868,0.007852625080271874,0.011151290678162156,0.006808401226384345,0.009135957879375626,0.015406367249729429,0.00980458025025515,0.004413572668911242,0.0038462983568961174,0.005071106018752285,0.010337092801833085,0.013117267722530877,0.005899377721372375,0.007524171560913113,0.007636948769758171,0.01377133074627187,0.007410295578444078,0.010878954469028828,0.01090865559373273,0.0072260249062017345,0.015997450555061275,0.007574285100878734,0.009895223891281155,0.004458702187824201,0.011727180262181981
0.001818557933482927,0.0025677096865112646,0.0022487861414889126,0.0022487861414889126,0.0038692319675657097,0.0022663955244233733,0.006722266871882664,0.0038692319675657097,0.006722266871882664,0.000895526016298963,0.001958832716860566,0.0038692319675657097,0.0009323204975378889,0.004089676500435675,0.006143296727695129,0.005334229251960986,0.005101821045805869,0.006722266871882664,0.0018876185542852208,0.001247329292078847,0.005101821045805869,0.004276389544045864,0.0038692319675657097,0.006722266871882664,0.004623013265656499,0.005913199396148522,0.006722266871882664,0.0005185367504208084,0.003744441614860641,0.004269245332802276,0.005115585982407275,0.0026232914413646426,0.004538501387496662,0.0015674739231820339,0.0046891052949258666
0.008603449121694206,0.013331711396065345,0.016173443230149857,0.009285957496510273,0.0063279152222286816,0.010547026572667597,0.011801201037394841,0.00699819843862076,0.014492127553107682,0.013328859830010899,0.010500045222267447,0.005415931804820693,0.023860485532576775,0.027772622778047353,0.007974402513115432,0.005472677053873635,0.007815680385207522,0.01448976761485031,0.015344518695845731,0.004616280364143613,0.004352927563480341,0.00509721335050117,0.007815680385207522,0.006403042193640485,0.005012317658516488,0.011116327608680289,0.02016182073536999,0.01358067633371277,0.010183639998443789,0.01196575854683109,0.0065916649297392505,0.015619222382075974,0.01098740816257884,0.009980399529994672,0.004725070456990756
0.004656533251304494,0.001738548307175758,0.006971793591954477,0.0028081605004681926,0.010101543290331624,0.010101543290331624,0.0062229195399130036,0.0057610357446958756,0.006923016418994297,0.004656533251304494,0.008254812195234516,0.002632870034830819,0.00678567354660869,0.007337827944916934,0.004656533251304494,0.0062229195399130036,0.006401550286668436,0.007809638874244203,0.004852510904547105,0.004553932092896396,0.0034413813008584257,0.004206520301291543,0.001435221948042461,0.0005871502666374461,0.007698718985797919,0.0010791344941671738,0.005125062496857368,0.005125062496857368,0.004594759210772283,0.004532955057716244,0.006993665360516374,0.007022545402384517,0.005089350787565971,0.00470322149872175,0.0038239508010749846
0.000271333604666938,0.004266554197754749,0.005197567628768179,0.005197567628768179,0.005197567628768179,0.001572141849919628,0.004162542982632422,0.0026877317855990026,0.0026877317855990026,0.005197567628768179,0.005197567628768179,0.0026877317855990026,0.005197567628768179,0.001662534995868329,0.0026877317855990026,0.0026877317855990026,0.0021028651876605093,0.005197567628768179,0.002157102157102157,0.000407617074283741,0.001572141849919628,0.0017567183545855714,0.003797077408188519,0.002638719305385972,0.004162542982632422,0.002762052762052762,0.0017567183545855714,0.000599790073474284,0.002847040642663278,0.003310984151949924,0.0035243437333220616,0.0032635087777846635,0.0037024737897630913,0.001282359615692949,0.0016644301022525998
0.002326872613448782,0.0031782627671860563,0.004930741136451492,0.004930741136451492,0.006436591547133739,0.004764997166957951,0.014503164891484862,0.002133345352299601,0.0016588738122965848,0.008035819027854168,0.008035819027854168,0.008035819027854168,0.003398767300556086,0.006442332630446203,0.011014263005147079,0.0011125174179869742,0.004033165812094658,0.011839540723732727,0.0015085576250933085,0.004930741136451492,0.005002377612919806,0.008035819027854168,0.009052534280432458,0.0024938242903499185,0.005748880748880749,0.01022478837368626,0.011944197268414674,0.008035819027854168,0.005535411406104826,0.007157570459472699,0.00618779065675593,0.006135547030733716,0.00641709049067944,0.0032196493807724004,0.006519098320386987
0.00023741690408357076,0.0013666471737750568,0.0,0.0,0.014675763129641537,0.0018967754816811423,0.011904800688867775,0.028130752894903834,0.004211291658880758,0.006606745417017954,0.04576105527363389,0.013075492137337,0.0030897794262574143,0.01562941969126455,0.017367917236889983,0.017367917236889983,0.0,0.0,0.001594351568146117,0.013233770073392714,0.06100168854361726,0.04151634819873813,0.06406985552687858,0.008286454014965545,0.008205053933565465,0.030072586781182176,0.0038035301138026507,0.0,0.01040990441540756,0.009519979956955846,0.016470532534473833,0.0158905044020348,0.01227391944766159,0.007414060820769416,0.051259018371177696
0.000961697990683498,0.0004605887939221273,0.000961697990683498,0.000961697990683498,0.000961697990683498,0.0006150693107214847,0.000961697990683498,0.000961697990683498,0.0004605887939221273,0.000961697990683498,0.000961697990683498,0.0007290294246815987,0.000961697990683498,0.0004605887939221273,0.0003466286799620133,0.000961697990683498,0.000961697990683498,0.000961697990683498,0.0007182377472232543,0.000961697990683498,0.0007290294246815987,0.000961697990683498,0.0003466286799620133,0.000961697990683498,0.000961697990683498,0.000961697990683498,0.0006150693107214847,0.000961697990683498,0.0008364206914931553,0.0008414857418480607,0.0007566748871096697,0.0007456167021384413,0.0008364206914931553,0.0008399678689533761,0.0008453637076825483
0.0018573307034845498,0.003966775547972129,0.005237457427793752,0.03010066006877417,0.0024810969791256104,0.01990546648666307,0.005237457427793752,0.012286478365703579,0.0018095795592421775,0.02403861511784033,0.004138968027856917,0.0375781871650597,0.006796341518563741,0.026096542029568414,0.02140096312121397,0.025432021411553582,0.011597969343861224,0.005237457427793752,0.001332926332926333,0.001107079258954044,0.00028561432070204,0.000821464938252004,0.0029727682224308404,0.001107079258954044,0.003863439707622185,0.008199869218365685,0.000435561839070611,0.0024810969791256104,0.005837010511238502,0.0073962563209755,0.016438027170631055,0.01890310104554237,0.009477875900767596,0.0012200027959401885,0.000553539629477022
