0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
0.9230769230769231,0.9523809523809523,0.9116809116809117,0.9116809116809117,0.9230769230769231,0.96,0.95,0.9476923076923077,0.9476923076923077,0.92,0.93,0.916923076923077,1.0,0.967391304347826,0.9266666666666666,0.9116809116809117,0.9116809116809117,0.9116809116809117,0.9476923076923077,0.92,0.9653679653679653,0.9476923076923077,0.9644268774703557,0.9604743083003953,0.9476923076923077,0.9367588932806324,0.9566666666666667,0.9476923076923077
0.9047619047619048,0.92,0.92,0.9015384615384615,0.92,0.9150326797385621,0.8831908831908832,0.9094202898550725,0.9841897233201581,0.9166666666666666,0.92,0.94,0.9601449275362319,0.9015384615384615,0.9492753623188406,0.9738562091503268,0.9644268774703557,0.8831908831908832,0.9090909090909091,0.92,0.92,0.92,0.88,0.9644268774703557,0.9347826086956522,0.9166666666666666,0.8831908831908832,0.92
0.9415384615384615,0.9649122807017544,0.9401709401709402,0.96,0.9401709401709402,0.9533333333333334,0.9401709401709402,0.9476190476190476,0.9401709401709402,0.96,0.9401709401709402,0.9538461538461539,0.9415384615384615,0.9401709401709402,0.9366666666666666,0.9538461538461539,0.9507692307692308,0.9538461538461539,0.9666666666666667,0.9766666666666667,0.9891304347826086,0.9401709401709402,0.9401709401709402,0.9401709401709402,0.974025974025974,0.9633333333333334,0.96,0.96
0.8583333333333333,0.6813186813186813,0.7532467532467533,0.8166666666666667,0.7583333333333333,0.6025641025641025,0.7941176470588235,0.8157894736842105,0.7747035573122529,0.8368421052631579,0.766798418972332,0.73,0.7789473684210526,0.717948717948718,0.8142857142857143,0.7857142857142857,0.7470355731225297,0.7272727272727273,0.8285714285714286,0.6363636363636364,0.8771929824561403,0.8051948051948052,0.8571428571428571,0.7777777777777778,0.6444444444444445,0.7333333333333333,0.7905138339920948,0.8238095238095238
0.9601449275362319,0.9150326797385621,0.8974358974358975,0.9633333333333334,0.9384615384615385,0.916923076923077,0.9210526315789473,0.8545454545454545,0.9633333333333334,0.9633333333333334,0.9094202898550725,0.9107692307692308,0.9633333333333334,0.9566666666666667,0.9166666666666666,0.9107692307692308,0.9384615384615385,0.9384615384615385,0.9,0.9433333333333334,0.9384615384615385,0.9133333333333333,0.94,0.9384615384615385,0.9633333333333334,0.967391304347826,0.9384615384615385,0.8974358974358975
0.9430199430199431,0.9746376811594203,0.9430199430199431,0.9430199430199431,0.9430199430199431,0.9430199430199431,0.9430199430199431,0.9533333333333334,0.96,0.9430199430199431,0.9826839826839827,0.9430199430199431,0.9446153846153846,0.9666666666666667,0.9538461538461539,0.96,0.9762845849802372,0.9430199430199431,0.9430199430199431,0.96,0.9947368421052631,0.96,0.9762845849802372,0.9666666666666667,0.9430199430199431,0.9430199430199431,0.9601449275362319,0.9430199430199431
0.9347826086956522,0.9323076923076923,0.9692307692307692,0.9766666666666667,0.9384615384615385,0.9287749287749287,0.9287749287749287,0.9323076923076923,0.9692307692307692,0.9692307692307692,0.9287749287749287,0.9287749287749287,0.9833333333333333,0.9927536231884058,0.9287749287749287,0.9287749287749287,0.9833333333333333,0.9692307692307692,0.9766666666666667,0.9692307692307692,0.9848484848484849,0.935064935064935,0.9833333333333333,0.9692307692307692,0.9287749287749287,0.9692307692307692,0.9710144927536232,0.9692307692307692
0.9169960474308301,0.8633333333333333,0.8421052631578947,0.84,0.9021739130434783,0.9615384615384616,0.87,0.8433333333333334,0.8492307692307692,0.8713450292397661,0.8768115942028986,0.8972332015810277,0.8492307692307692,0.9169960474308301,0.8876811594202898,0.9476190476190476,0.87,0.87,0.8307692307692308,0.9005847953216374,0.9477124183006536,0.9454545454545454,0.8876811594202898,0.8205128205128205,0.8866666666666667,0.8276923076923077,0.9298245614035088,0.9263157894736842
0.8888888888888888,0.9380952380952381,0.8774928774928775,0.8774928774928775,0.9066666666666666,0.894927536231884,0.8893280632411067,0.8774928774928775,0.9202898550724637,0.9133333333333333,0.8861538461538462,0.89,0.9209486166007905,0.9311594202898551,0.8892307692307693,0.89,0.9021739130434783,0.8923076923076924,0.9428571428571428,0.9130434782608695,0.9064327485380117,0.8861538461538462,0.8953846153846153,0.8894736842105263,0.9133333333333333,0.9133333333333333,0.8953846153846153,0.9298245614035088
0.8458498023715415,0.8354978354978355,0.7681159420289855,0.7898550724637681,0.7142857142857143,0.8379446640316206,0.8744588744588745,0.8188405797101449,0.6813186813186813,0.7426900584795322,0.8063241106719368,0.8051948051948052,0.7252747252747253,0.7427536231884058,0.782608695652174,0.8260869565217391,0.8874458874458875,0.8476190476190476,0.8571428571428571,0.7777777777777778,0.9526315789473684,0.8458498023715415,0.9590643274853801,0.9607843137254902,0.8166666666666667,0.8115942028985508,0.9047619047619048,0.9833333333333333
