0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,module0_mean,module1_mean,module2_mean,module3_mean,module4_mean,module5_mean,module6_mean
0.8888888888888888,0.9380952380952381,0.8774928774928775,0.8774928774928775,0.9066666666666666,0.894927536231884,0.8893280632411067,0.8774928774928775,0.9202898550724637,0.9133333333333333,0.8861538461538462,0.89,0.9209486166007905,0.9311594202898551,0.8892307692307693,0.89,0.9021739130434783,0.8923076923076924,0.9428571428571428,0.9130434782608695,0.9064327485380117,0.8861538461538462,0.8953846153846153,0.8894736842105263,0.9133333333333333,0.9133333333333333,0.8953846153846153,0.9298245614035088,0.8984512669295278,0.8949418545900238,0.8952991452991453,0.9046378838552751,0.9150724637681158,0.9279503105590061,0.896293297345929
0.8689458689458689,0.8689458689458689,0.9782608695652174,0.9782608695652174,0.9566666666666667,1.0,0.8689458689458689,0.8769230769230769,0.9347826086956522,0.9266666666666666,0.9637681159420289,0.932806324110672,0.9555555555555556,0.9454545454545454,0.967391304347826,0.9107692307692308,0.9952380952380953,0.9566666666666667,0.9107692307692308,0.9566666666666667,0.8689458689458689,0.9566666666666667,0.9566666666666667,0.9913419913419913,0.8689458689458689,0.8689458689458689,0.9782608695652174,0.9566666666666667,0.8709401709401708,0.9739203369094673,0.9449424005945746,0.9595169082125604,0.8998352533135141,0.9337179487179488,0.9128062678062678
0.935672514619883,0.8809523809523809,0.8514492753623188,0.8276923076923077,0.8333333333333334,0.8311688311688312,0.935672514619883,0.9263157894736842,0.8666666666666667,0.8260869565217391,0.8713450292397661,0.8571428571428571,0.8005698005698005,0.8476190476190476,0.841897233201581,0.82,0.8005698005698005,0.868421052631579,0.9358974358974359,0.7786561264822134,0.8735177865612648,0.8658008658008658,0.8442028985507246,0.85,0.8354978354978355,0.868421052631579,0.83,0.849802371541502,0.9196532999164577,0.840267213293529,0.8317435221783048,0.8415691131480605,0.8491681278294552,0.8572767811898246,0.8696593261810652
0.8007246376811594,0.8523809523809524,0.8523809523809524,0.8157894736842105,0.7427536231884058,0.8,0.8169934640522876,0.7320261437908496,0.8260869565217391,0.8578947368421053,0.8214285714285714,0.7792207792207793,0.7789855072463768,0.7526315789473684,0.7862318840579711,0.7866666666666666,0.8268398268398268,0.8014705882352942,0.8014705882352942,0.8222222222222222,0.8916666666666667,0.7952380952380952,0.8441558441558441,0.8583333333333333,0.8063241106719368,0.7633333333333333,0.8181818181818182,0.8421052631578947,0.8005312994763123,0.8324071374961468,0.7718840579710146,0.7864532873686192,0.8134097843422786,0.8118464052287582,0.843452380952381
0.9407114624505929,0.9088319088319088,0.9666666666666667,0.9353846153846154,0.9384615384615385,0.9138461538461539,0.9088319088319088,0.9088319088319088,0.9088319088319088,0.9266666666666666,0.9347826086956522,0.9088319088319088,0.9666666666666667,0.9353846153846154,0.9533333333333334,0.9533333333333334,0.9384615384615385,0.9353846153846154,1.0,0.9523809523809523,0.94,0.9523809523809523,0.9384615384615385,0.9384615384615385,0.9533333333333334,0.9088319088319088,0.9666666666666667,0.9762845849802372,0.9168017972365798,0.9494714705584272,0.9483760683760684,0.9319023906849994,0.9244159544159543,0.9761904761904762,0.9461904761904761
0.7662337662337663,0.8070175438596491,0.8571428571428571,0.8300395256916996,0.8169934640522876,0.7333333333333333,0.8300395256916996,0.868421052631579,0.780952380952381,0.7292307692307692,0.7051282051282052,0.8181818181818182,0.7509881422924901,0.7965367965367965,0.7666666666666667,0.5555555555555556,0.8300395256916996,0.8300395256916996,0.7052631578947368,0.6222222222222222,0.782608695652174,0.8714285714285714,0.8789473684210526,0.819047619047619,0.803921568627451,0.8157894736842105,0.847953216374269,0.8368421052631579,0.8179279721041735,0.8412564679155068,0.7130718954248367,0.7608336590945287,0.782473548123703,0.6637426900584795,0.8270186335403726
0.9292307692307692,0.9446640316205533,0.9292307692307692,0.9266666666666666,0.9173789173789174,0.9173789173789174,0.9420289855072463,0.9261538461538461,0.9173789173789174,0.9393939393939394,0.927536231884058,0.9173789173789174,0.9384057971014492,0.9456521739130435,0.9261538461538461,0.9173789173789174,0.9173789173789174,0.9173789173789174,0.9233333333333333,0.9230769230769231,0.9619047619047619,0.9525691699604744,0.9420289855072463,0.9666666666666667,0.9239130434782609,0.9288537549407114,0.9173789173789174,0.9266666666666666,0.9355194081281037,0.930424563359346,0.920303893637227,0.929270407531277,0.9273849137979573,0.9232051282051282,0.9572369659326181
0.9852941176470589,0.9261538461538461,0.9507692307692308,0.9230769230769231,0.9261538461538461,0.9766666666666667,0.9476923076923077,0.96,0.9507692307692308,0.9230769230769231,0.9230769230769231,0.96,0.9533333333333334,0.9525691699604744,0.9230769230769231,0.9766666666666667,0.9507692307692308,0.9230769230769231,0.9492753623188406,0.9833333333333333,0.9492753623188406,0.9292307692307692,0.9476923076923077,0.9476923076923077,0.9476923076923077,0.9476923076923077,0.9230769230769231,0.9566666666666667,0.9547850678733032,0.9403525641025643,0.941965811965812,0.9531292186074796,0.9423076923076923,0.9663043478260869,0.9392530657748048
0.9047619047619048,0.92,0.92,0.9015384615384615,0.92,0.9150326797385621,0.8831908831908832,0.9094202898550725,0.9841897233201581,0.9166666666666666,0.92,0.94,0.9601449275362319,0.9015384615384615,0.9492753623188406,0.9738562091503268,0.9644268774703557,0.8831908831908832,0.9090909090909091,0.92,0.92,0.92,0.88,0.9644268774703557,0.9347826086956522,0.9166666666666666,0.8831908831908832,0.92,0.9043432694519651,0.9145967478576174,0.9477105238230559,0.927343213762651,0.9380764163372859,0.9145454545454546,0.92
1.0,0.9454545454545454,1.0,1.0,0.6274509803921569,1.0,0.8461538461538461,0.6833333333333333,1.0,1.0,0.8187134502923976,0.869281045751634,0.9636363636363636,0.9338235294117647,0.869281045751634,0.869281045751634,1.0,1.0,0.9636363636363636,0.9191176470588235,0.7631578947368421,0.675,0.5933333333333334,0.9242424242424242,0.9242424242424242,0.6159420289855072,0.9242424242424242,1.0,0.8687354312354312,0.9302272727272727,0.7886710239651417,0.9170908778184319,0.8850461133069829,0.9413770053475936,0.7190789473684212
