0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
0.03513698563064906,0.00382025382025382,0.05501495612954828,0.03513884651621332,0.01604461240476566,0.0027909096285164666,0.048292974701287565,0.0076408097038807325,0.017555356717869418,0.0007597340930674265,0.036903174708951304,0.029847643195626074,0.03113902981794808,0.011605064876506078,0.033168978961787686,0.0040865592147643435,0.027859751410240996,0.031340403395166486,0.001282051282051282,0.016481521383482172,0.012213856157269066,0.0062544863090103296,0.03198374459008035,0.01829476832693253,0.049724293501250974,0.040286274529763445,0.014037402338849772,0.008076183434894094
0.021045030072807856,0.0,0.014122255949179026,0.007976832442644407,0.0020095645095645097,0.0,0.014237382987382991,0.0005698005698005699,0.014122255949179026,0.0036233412835976943,0.0,0.12535612535612536,0.0,0.1800068876991954,0.0,0.0,0.0036233412835976943,0.0036233412835976943,0.0351348754126532,0.011267845402460785,0.020675620675620676,0.038795487513436235,0.0036233412835976943,0.0016525260115003704,0.014122255949179026,0.014122255949179026,0.007976832442644407,0.0036233412835976943
0.012180926069814958,0.05662043717599274,0.10418638974194531,0.10236792014569793,0.0578557245223912,0.003798670465337132,0.04102564102564102,0.0036087369420702755,0.05594533038977483,0.11226059948282172,0.04653371320037988,0.1353736798181243,0.0,0.009971509971509971,0.06148018648018649,0.1438119493675049,0.04429985652207875,0.032911327355771805,0.03200443589332479,0.0,0.0,0.07567099567099567,0.003882783882783883,0.003882783882783883,0.048740148740148745,0.032813256702145584,0.03393357671135449,0.012645687645687647
0.0,0.018394773950329506,0.0045188350743906305,0.0053397220063886724,0.04638674083118529,0.004703886648331094,0.011907896630118854,0.11219438997216777,0.022167338834005505,0.0018874643874643876,0.009256638423305088,0.01250426528204306,0.006614989948323282,0.005563572230238897,0.06837606837606838,0.0,0.020446991280324612,0.06302426996871441,0.002542159486603931,0.0,0.0013170985393207615,0.0038382399493510602,0.0013782513782513782,0.06922249561138448,0.0014798987021209244,0.0031299461855017413,0.002306335639668973,0.08269431186097853
0.015449465817442777,0.0,0.00135666802333469,0.02636764226066296,0.02640320970776381,0.03913161071280729,0.0017094017094017094,0.004738450905265141,0.08117258986079398,0.06943556557619815,0.046747792502499726,0.03055532976975913,0.031589360170273376,0.01954618479221751,0.021374007886094858,0.12898433863137626,0.021165764516587224,0.017024187907475532,0.0,0.0008072174738841405,0.048868381384767276,0.011255422451198732,0.017715854895342074,0.027418743848039405,0.03685373176627658,0.007822930472503122,0.04173250448238336,0.0709274886294974
0.005559426855723152,0.0055797435183400105,0.056837437196512595,0.06984104894993694,0.023580852052952038,0.01351705169368987,0.004447610003165558,0.032266190599523924,0.0648217372394617,0.05103639182773986,0.012958092872622787,0.030421010619951856,0.0,0.032934349601016266,0.048539089826405576,0.012825137825137825,0.002782939014823073,0.010962844484182669,0.013267111700160133,0.09055269273899276,0.034021945133056244,0.005281679840149595,0.07122354063188358,0.09265426699775763,0.09003780855632708,0.0,0.04397536014296236,0.03449059449347936
0.006713880406690864,0.0,0.022167714196699707,0.02281360614693948,0.04120273940535379,0.03847713401919143,0.017665399812316546,0.047066656991351506,0.021964312565335584,0.05090432916519873,0.06876935017031635,0.007248146378581161,0.01374481664336737,0.07625071966859406,0.0557477604436968,0.0,0.008266880730648848,0.0071272795910477076,0.0,0.19554358684793466,0.041164784664358404,0.08084125125187928,0.10760973709964902,0.004731748522598196,0.01578012701201107,0.02474881322565324,0.012053213644574826,0.0
0.09600768810170521,0.0,0.08335361219976604,0.014497128386017275,0.03428964198194968,0.007132682132682133,0.02471269629389287,0.0016619183285849952,0.0038099760321982546,0.00549676660787772,0.022140822140822136,0.004036087369420702,0.0,0.0475896531452087,0.011249141804697362,0.10712204857504003,0.028562312964022365,0.08817816403286488,0.0,0.0,0.003228869895536562,0.02632243508311884,0.0,0.008682153553948425,0.0016867905756794647,0.0,0.09209503696683184,0.07731816300192369
0.022226919711366075,0.011473333131948269,0.025723731866769392,0.03251852613375343,0.016137446473885177,0.0004748338081671415,0.0034780351019667263,0.03889476803331954,0.09000632764538924,0.02671361061235965,0.01726399566731538,0.024346580241778496,0.016876646212185226,0.01900390311527059,0.01579759661637526,0.05024575106029415,0.04387348022994376,0.03151105238724853,0.02579247009721414,0.0,0.01344132295936261,0.056648982393399265,0.018560385455722087,0.0019813519813519816,0.0034124510827019793,0.011564464342242122,0.0870954483279002,0.0071872975614818155
0.0,0.0,0.011078953493483408,0.011078953493483408,0.17355801842981322,0.0,0.057756215769036306,0.07597340930674265,0.007918090930911443,0.0019177443322742468,0.034286392619725964,0.08461978429927149,0.08709577459577458,0.0,0.0064551189551189546,0.017465250798584134,0.002841511922708504,0.002841511922708504,0.0021842355175688507,0.059627777255982374,0.009334575680729528,0.0022068782752543434,0.0012735009529881327,0.011078953493483408,0.07407407407407407,0.20173979629107835,0.05439945066013442,0.14309716083220356
