Amygdala_L,Amygdala_R,Dorsal_striatum_L,Dorsal_striatum_R,Fusiform_gyrus_L,Fusiform_gyrus_R,Hippocampus_L,Hippocampus_R,Insula_L,Insula_R,Intracalcarine_cortex_L,Intracalcarine_cortex_R,lOFC_L,lOFC_R,mOFC_L,mOFC_R,Oral_somatosensory_cortex_R,Oral_somatosensory_cortex_L,Precuneus_L,Precuneus_R,Ventral_striatum_L,Ventral_striatum_R,vlPFC_L,vlPFC_R,vlThalamus_L,vlThalamus_R,vmPFC_L,vmPFC_R,module0_mean,module1_mean,module2_mean,module3_mean,module4_mean,module5_mean,module6_mean,module7_mean,module8_mean
0.666666667,0.696969697,0.698529412,0.658333333,0.60952381,0.658333333,0.725274725,0.772727273,0.591666667,0.638095238,0.639705882,0.617647059,0.647058824,0.692307692,0.676190476,0.608187135,0.716666667,0.698529412,0.666666667,0.709090909,0.7,0.78021978,0.752380952,0.566176471,0.672727273,0.608333333,0.727272727,0.742424242,0.71540959,0.693014706,0.631300473,0.638562092,0.627705628,0.669683258,0.687878788,0.74010989,0.697063598
0.747035573,0.888888889,0.830882353,0.795238095,0.733333333,0.777777778,0.8,0.733333333,0.739130435,0.691666667,0.70995671,0.728571429,0.745098039,0.723809524,0.754940711,0.766081871,0.843137255,0.83625731,0.705882353,0.79047619,0.74025974,0.679841897,0.808823529,0.775,0.757142857,0.78021978,0.816666667,0.724637681,0.792314449,0.826378753,0.751451972,0.738768639,0.742039935,0.734453782,0.748179272,0.710050819,0.781281969
0.760869565,0.800865801,0.785714286,0.783625731,0.80952381,0.961538462,0.771428571,0.746666667,0.813852814,0.744615385,0.796536797,0.774703557,0.797385621,0.826315789,0.869281046,0.882352941,0.939393939,0.823529412,0.814285714,0.901098901,0.801169591,0.889705882,0.876190476,0.81871345,0.796536797,0.746666667,0.768115942,0.782608696,0.769957651,0.833065842,0.853719265,0.844259605,0.775417915,0.811850705,0.857692308,0.845437736,0.811407141
0.619047619,0.866666667,0.865800866,0.736842105,0.681818182,0.727272727,0.718954248,0.79,0.851449275,0.722222222,0.869565217,0.917748918,0.844202899,0.909090909,0.835497835,0.878787879,0.893280632,0.851449275,0.802371542,0.909090909,0.731578947,0.947368421,0.9,0.947368421,0.895238095,0.933333333,0.861471861,0.866666667,0.748667134,0.83684322,0.798701299,0.838195621,0.850560732,0.876646904,0.855731225,0.839473684,0.893876737
0.904615385,0.971014493,0.907692308,0.933333333,0.906666667,0.943333333,0.906666667,0.971014493,0.904615385,0.886153846,0.905263158,0.952898551,0.874643875,0.907692308,0.933823529,0.943333333,0.886153846,0.933333333,0.846153846,0.904615385,0.943333333,0.992094862,0.912087912,0.891304348,0.933333333,0.952898551,0.923333333,0.874643875,0.938327759,0.915128205,0.927941176,0.933831681,0.919250279,0.891168091,0.875384615,0.967714097,0.900342367
0.858333333,0.681318681,0.753246753,0.816666667,0.758333333,0.602564103,0.794117647,0.815789474,0.774703557,0.836842105,0.766798419,0.73,0.778947368,0.717948718,0.814285714,0.785714286,0.747035573,0.727272727,0.828571429,0.636363636,0.877192982,0.805194805,0.857142857,0.777777778,0.644444444,0.733333333,0.790513834,0.823809524,0.787389784,0.76105543,0.786111111,0.699787507,0.74733086,0.748448043,0.732467532,0.841193894,0.812310998
0.816176471,0.754385965,0.873188406,0.826666667,0.887445887,0.833333333,0.914285714,0.876190476,0.823333333,0.923976608,0.833333333,0.826086957,0.826839827,0.857142857,0.826666667,0.769230769,0.822510823,0.873188406,0.861660079,0.866666667,0.9004329,0.912280702,0.848484848,0.885375494,0.823333333,0.858695652,0.909090909,0.85,0.840259656,0.848888575,0.827781108,0.830917874,0.857334732,0.841991342,0.864163373,0.906356801,0.873237813
0.835497835,0.666666667,0.865612648,0.865612648,0.901098901,0.644444444,0.865497076,0.636363636,0.865612648,0.896103896,0.716666667,0.805263158,0.794736842,0.859649123,0.703557312,0.476190476,0.828571429,0.822510823,0.833992095,0.849802372,0.861904762,0.826086957,0.89047619,0.849802372,0.865612648,0.896103896,0.896103896,0.942105263,0.751006304,0.845576887,0.693615563,0.722124756,0.880858272,0.827192982,0.841897233,0.843995859,0.89462193
0.85620915,0.862745098,0.863157895,0.793333333,0.784210526,0.764705882,0.852813853,0.815217391,0.826839827,0.83982684,0.77,0.722943723,0.831578947,0.8,0.842105263,0.766666667,0.815217391,0.735507246,0.857142857,0.790513834,0.815789474,0.866666667,0.885714286,0.845588235,0.822134387,0.847619048,0.782608696,0.681818182,0.846746373,0.801803966,0.797660819,0.752549868,0.834105025,0.815789474,0.823828346,0.84122807,0.79893235
0.794466403,0.841897233,0.823529412,0.857142857,0.912280702,0.807017544,0.852813853,0.780952381,0.861904762,0.923976608,0.928571429,0.794117647,0.800865801,0.853754941,0.878947368,0.815217391,0.778656126,0.807971014,0.692307692,0.723646724,0.794871795,0.742424242,0.775362319,0.804347826,0.81027668,0.81884058,0.838095238,0.934065934,0.817532468,0.816824852,0.868815154,0.84323554,0.853749657,0.827310371,0.707977208,0.768648019,0.837967829
0.849673203,0.795321637,0.614379085,0.694444444,0.702898551,0.768421053,0.830409357,0.815789474,0.815789474,0.752380952,0.701754386,0.752631579,0.909090909,0.699346405,0.710144928,0.719367589,0.636363636,0.803921569,0.678362573,0.723809524,0.784313725,0.713450292,0.755555556,0.636363636,0.8,0.816666667,0.703296703,0.666666667,0.822798418,0.687277184,0.710803689,0.740935673,0.796209273,0.804218657,0.701086048,0.748882009,0.69047064
0.893333333,0.913043478,0.893280632,0.857142857,0.893333333,0.886666667,0.893333333,0.903333333,0.90942029,0.874458874,0.87,0.849002849,0.885714286,0.87012987,0.903333333,0.849230769,0.898550725,0.89,0.90952381,0.872727273,0.886153846,0.947368421,0.908496732,0.845849802,0.855072464,0.849230769,0.861660079,0.920948617,0.90076087,0.884743554,0.881965812,0.868556505,0.872045599,0.877922078,0.891125541,0.916761134,0.884238808
0.833333333,0.884615385,0.84045584,0.856666667,0.883333333,0.866666667,0.898550725,0.923913043,0.861538462,0.864615385,0.858461538,0.883333333,0.941176471,0.966666667,0.920289855,0.93115942,0.927536232,0.927536232,0.95,0.883333333,0.923913043,0.885714286,0.9,0.93115942,0.89,0.896666667,0.896666667,0.902173913,0.885103122,0.888048743,0.911594203,0.869487179,0.878205128,0.953921569,0.916666667,0.904813665,0.9075
0.844155844,0.948529412,0.766666667,0.822134387,0.826839827,0.833333333,0.79,0.78,0.822463768,0.866666667,0.807017544,0.777777778,0.775,0.807017544,0.77,0.816993464,0.849802372,0.861471861,0.857142857,0.884210526,0.791666667,0.885714286,0.80952381,0.781538462,0.770562771,0.815217391,0.848484848,0.941176471,0.840671314,0.825018822,0.804611097,0.806042885,0.818727649,0.791008772,0.870676692,0.838690476,0.845180898
0.911764706,0.908333333,0.856666667,0.856666667,0.923976608,0.816666667,0.852380952,0.883040936,0.844202899,0.841897233,0.843076923,0.843076923,0.865942029,0.843076923,0.926315789,0.857142857,0.885714286,0.863157895,0.857142857,0.833333333,0.862318841,0.909090909,0.848484848,0.848484848,0.863333333,0.858695652,0.847826087,0.824615385,0.888879982,0.865551378,0.902478418,0.834273504,0.852032279,0.854509476,0.845238095,0.885704875,0.842352792
0.795321637,0.836363636,0.782608696,0.842857143,0.895238095,0.904411765,0.75,0.742424242,0.806666667,0.821052632,0.844202899,0.766666667,0.837944664,0.80952381,0.905263158,0.822463768,0.80952381,0.79,0.845588235,0.953216374,0.844202899,0.781818182,0.869565217,0.918128655,0.806666667,0.793478261,0.9,0.813852814,0.781027379,0.806247412,0.874321674,0.83842711,0.806966056,0.823734237,0.899402305,0.81301054,0.875386672
0.79047619,0.771428571,0.764705882,0.867647059,0.675324675,0.789473684,0.683333333,0.691176471,0.812865497,0.823529412,0.761904762,0.702898551,0.77124183,0.714285714,0.752631579,0.779220779,0.715789474,0.742105263,0.75,0.733333333,0.5,0.757142857,0.801169591,0.703296703,0.666666667,0.677536232,0.708333333,0.763157895,0.734103641,0.77256192,0.735725678,0.751425666,0.745149452,0.742763772,0.741666667,0.628571429,0.743989381
0.901185771,0.873333333,0.901185771,0.880434783,0.902173913,0.913043478,0.897233202,0.896103896,0.893280632,0.870769231,0.884057971,0.866666667,0.855384615,0.851851852,0.90942029,0.883076923,0.923976608,0.851851852,1,0.873188406,0.912280702,0.883076923,0.883076923,0.919117647,0.935064935,0.865800866,0.885375494,0.855384615,0.89196405,0.889362253,0.898223709,0.887922705,0.891228916,0.853618234,0.936594203,0.897678812,0.88573867
0.861538462,0.968421053,0.886153846,0.854700855,0.864615385,0.913043478,0.854700855,0.858461538,0.893333333,0.91,0.878787879,0.880434783,0.948717949,0.891774892,0.914285714,0.952631579,0.916666667,0.91,0.882352941,0.894927536,0.91,0.941520468,0.947619048,0.886153846,0.876666667,0.916996047,0.883333333,0.854700855,0.885780477,0.891880342,0.910510893,0.89075538,0.899249012,0.92024642,0.888640239,0.925760234,0.89295177
0.804761905,0.745454545,0.675889328,0.833333333,0.710526316,0.805263158,0.873684211,0.877192982,0.770562771,0.70995671,0.725274725,0.866666667,0.859649123,0.833333333,0.926470588,0.897058824,0.821052632,0.810526316,0.904761905,0.705128205,0.798418972,0.637426901,0.724637681,0.865497076,0.715789474,0.826839827,0.761904762,0.666666667,0.825273411,0.785200402,0.844685243,0.799068183,0.755787195,0.846491228,0.804945055,0.717922936,0.754676546
0.909090909,0.936842105,0.886153846,0.874643875,0.883116883,0.910526316,0.874643875,0.9,0.886153846,0.893333333,0.916996047,0.939393939,0.886153846,0.947368421,0.905797101,0.886153846,0.874643875,0.874643875,0.889473684,0.889230769,0.913419913,0.920948617,0.88,0.876923077,0.902173913,0.909090909,0.920948617,0.893333333,0.905144222,0.877521368,0.891689277,0.922305434,0.897688,0.916761134,0.889352227,0.917184265,0.892801257
0.956923077,0.94017094,0.980237154,0.956923077,0.952898551,0.956923077,0.94017094,0.94017094,0.94017094,0.956923077,0.967391304,0.94017094,0.956923077,0.956923077,0.971014493,0.96,0.94017094,0.94017094,0.963333333,0.94017094,0.94017094,0.944615385,0.94017094,0.963333333,0.984210526,0.946666667,0.94017094,0.984210526,0.944358974,0.954375528,0.961304348,0.95482844,0.956992803,0.956923077,0.951752137,0.942393162,0.956971435
0.754385965,0.914285714,0.723809524,0.744588745,0.752380952,0.833333333,0.81871345,0.85620915,0.777777778,0.800865801,0.694736842,0.683982684,0.70995671,0.785714286,0.822222222,0.823529412,0.733333333,0.816666667,0.730769231,0.756410256,0.730994152,0.736842105,0.704761905,0.8,0.707509881,0.731225296,0.705627706,0.774891775,0.83589857,0.754599567,0.799377529,0.737350953,0.754344689,0.747835498,0.743589744,0.733918129,0.746320346
0.913043478,0.756410256,0.956521739,0.87,0.985294118,0.90942029,0.90942029,0.753623188,0.833333333,0.87,0.956521739,0.956521739,0.917748918,0.965367965,0.935064935,0.956521739,0.956521739,0.90942029,0.857142857,1,0.956521739,0.818461538,0.985714286,0.985714286,0.756410256,0.818461538,0.887681159,0.978354978,0.833124303,0.923115942,0.958960264,0.940821256,0.819551282,0.941558442,0.928571429,0.887491639,0.959366177
