Amygdala_L,Amygdala_R,Dorsal_striatum_L,Dorsal_striatum_R,Fusiform_gyrus_L,Fusiform_gyrus_R,Hippocampus_L,Hippocampus_R,Insula_L,Insula_R,Intracalcarine_cortex_L,Intracalcarine_cortex_R,lOFC_L,lOFC_R,mOFC_L,mOFC_R,Oral_somatosensory_cortex_R,Oral_somatosensory_cortex_L,Precuneus_L,Precuneus_R,Ventral_striatum_L,Ventral_striatum_R,vlPFC_L,vlPFC_R,vlThalamus_L,vlThalamus_R,vmPFC_L,vmPFC_R,module0_mean,module1_mean,module2_mean,module3_mean,module4_mean,module5_mean,module6_mean,module7_mean,module8_mean
0,0.002215891,0.016367661,0.011177884,0.012931776,0.005614552,0.023196772,0.013343567,0.010257345,0.010608052,0.001388068,0.005586125,0.006690871,0.000755038,0.008904933,0.002076988,0.009125747,0.003587385,0.004054176,0.004508058,0.004508058,0.008904933,0.007627699,0.006108004,0.011064654,0.014757258,0.007005862,0.007005862,0.009689057,0.010064669,0.007971232,0.004196248,0.011671827,0.003722955,0.004281117,0.006706496,0.006936857
0.002598227,0.003142453,0.008031886,0.008031886,0.005782801,0.002072668,0.004079403,0.002903956,0.003624847,0.008031886,0.007567527,0.006794101,0.001710804,0.003362724,0.002129077,0.006354646,0.008031886,0.007472455,0.00416012,0.005754276,0.004628606,0.00328502,0.00537744,0.001818305,0.008031886,0.00449179,0.004786242,0.002695218,0.00318101,0.007892028,0.004755508,0.005478098,0.006045102,0.002536764,0.004957198,0.003956813,0.003669301
0.00410801,0.003511135,0.00862381,0.00862381,0.002992459,0.003531584,0.00309602,0.000518537,0.00862381,0.001361716,0.006192167,0.005644795,0.00862381,0.001096549,0.000933651,0.003376059,0.00862381,0.00862381,0.003229441,0.00256281,0.00862381,0.003511135,0,0.003393424,0.003765095,0.004934772,0.007975773,0.002103328,0.002808425,0.00862381,0.002434056,0.005122849,0.004671348,0.004860179,0.002896126,0.006067472,0.003368131
0.000875051,0.004617759,0.006250876,0.006493539,0.011664969,0.014267385,0.016860412,0.01089453,0.004892244,0.006250876,0.002700951,0.003149151,0.011696159,0.000945995,0.006250876,0.012589908,0.005116711,0.004325653,0.00735099,0.006493539,0.005869472,0.005781478,0.006602605,0.000976801,0.003766434,0.003766434,0.004206157,0.004830224,0.008311938,0.005546695,0.010168584,0.006705829,0.004668997,0.006321077,0.006922265,0.005825475,0.004153947
0.002749744,0.000777371,0.002977664,0.001724977,0.002977664,0.001986114,0.002977664,0.001547926,0.002977664,0.001724977,0.002977664,0.002135816,0.002749744,0.002977664,0.002749744,0.002135816,0.002263101,0.002135816,0.001421253,0.000883129,0.000346629,0.002977664,0.002977664,0.002977664,0.000777371,0.001470602,0.001724977,0.001724977,0.002013176,0.002275389,0.002621075,0.002366531,0.001737654,0.002863704,0.001152191,0.001662146,0.002351321
0.005705139,0.004476672,0.006975764,0.010683527,0.002338254,0.005569322,0.008893613,0.003030898,0.008947156,0.006094842,0.009406525,0.01111152,0.012878041,0.011995744,0.00814999,0.005263402,0.00903643,0.008673423,0.005076974,0.001988614,0.006472156,0.003189323,0.010216999,0.004780273,0.008947156,0.00540668,0.005154186,0.000420567,0.005526581,0.008842286,0.005250548,0.008695789,0.007348959,0.012436893,0.003532794,0.00483074,0.005143006
0.005238566,0.007844026,0.015233971,0.014656328,0.006375955,0.001604706,0.005614705,0.001258457,0.014656328,0.00171324,0.007724818,0.007067847,0.016655449,0.003465037,0.003255436,0.008112982,0.016655449,0.007807696,0.001557583,0.003901037,0.014983854,0.012165874,0.000308225,0.004781292,0.007287309,0.007265586,0.008611543,0.002173908,0.004988939,0.013588361,0.005914791,0.00546579,0.007730616,0.010060243,0.00272931,0.013574864,0.003968742
0.007252443,0.010213915,0.006265805,0.010213915,0.000285614,0.005998105,0.008666061,0.00647736,0.007942595,0.007942595,0.00197784,0.006265805,0.002024137,0.001360409,0.008754839,0.006265805,0.001182493,0.005470458,0.002343798,0.002614859,0.005749584,0.010546123,0.009360742,0.003562333,0.006483519,0.00197784,0.014719594,0.014719594,0.008152444,0.005783168,0.005102086,0.00474725,0.006086637,0.001692273,0.002479328,0.008147854,0.010590566
0.003324135,0.006624424,0.005737986,0.00201126,0.002541573,0.003324135,0.003324135,0.005023526,0.006979328,0.011062179,0.011062179,0.006979328,0.002548994,0.00125723,0.004629928,0.002541573,0.004574416,0.004574416,0.002896785,0.010296443,0.006979328,0.006979328,0.00280896,0.003797951,0.008712779,0.007243425,0.004574416,0.005737986,0.004574055,0.00422452,0.003237691,0.007121881,0.008499428,0.001903112,0.006596614,0.006979328,0.004229828
0.002617843,0.007982163,0.008623977,0.00264764,0.008623977,0.003988352,0.006167453,0.007171653,0.003866729,0.00434316,0.005962282,0.005962282,0.00709775,0.00609355,0.007148752,0.001764431,0.008037144,0.00449561,0.001623924,0.00664143,0.003017459,0.005644762,0.004032647,0.003763946,0.003458053,0.007171653,0.005879749,0.001470776,0.005984778,0.005951093,0.00584572,0.005304305,0.004709899,0.00659565,0.004132677,0.004331111,0.003786779
0.004213998,0.003355942,0.00465622,0.002527267,0.015746345,0,0.005348038,0.01479421,0.001959252,0.000247739,0.017542337,0.015010928,0.00465622,0.013585713,0.003156005,0.004277653,0.007095993,0.001361005,0.006913231,0.007095993,0.001959252,0.006513077,0.002224011,0.001901786,0.00564024,0.00465622,0.006012252,0.00564024,0.006928047,0.003910121,0.007726668,0.010851088,0.003125863,0.009120967,0.007004612,0.004236164,0.003944572
0.002315118,0.002719441,0.001475085,0.001475085,0.001475085,0.001622601,0.002719441,0.002719441,0.002719441,0.00187081,0.002719441,0.001475085,0.000626454,0.000698684,0.002719441,0.00187081,0.002719441,0.000626454,0.00118117,0.002719441,0.001185002,0.000801148,0.001475085,0.001891183,0.002719441,0.002719441,0.002152342,0.002719441,0.002618361,0.001574016,0.002021779,0.001939042,0.002507283,0.000662569,0.001950306,0.000993075,0.002059513
0.002655211,0.007137948,0.008240855,0.012823368,0.012823368,0.009555276,0.001852447,0.002852657,0.007292684,0.006122028,0.004866858,0.007292684,0.010029764,0.000261159,0.007721642,0.003439832,0.011296586,0.002897314,0.00129663,0.004281348,0.002473207,0.002473207,0.008975404,0.00284615,0.010940842,0.002251201,0.006970476,0.006421025,0.003624566,0.008814531,0.007994947,0.007238273,0.006651689,0.005145461,0.002788989,0.002473207,0.006303264
0.003507067,0.008707786,0.006537955,0.010830493,0.00462108,0.000458173,0.007717268,0.010974178,0.010512686,0.004621755,0.006708812,0.00513511,0.010512686,0.003580522,0.006005105,0.001772412,0.007603679,0.007578806,0.012826562,0.004060104,0.001350831,0.000503395,0.006005105,0.014286674,0.005878226,0.012827542,0.002051628,0.002311537,0.007726575,0.008137733,0.004132866,0.004100698,0.008460052,0.007046604,0.008443333,0.000927113,0.006163736
0.000894311,0.000644417,0.004369439,0.001637983,0.000938585,0.004369439,0.002523581,0.001637983,0.00321954,0.001519274,0.001592835,0.004369439,0.002944492,0.002766159,0.004369439,0.004369439,0.00321954,0.003410901,0.0002849,0.003241263,0.002766159,0.003641737,0.003410901,0.004369439,0.002261002,0.003410901,0.004369439,0.00321954,0.001425073,0.003159466,0.003225821,0.003443905,0.002602679,0.002855325,0.001763082,0.003203948,0.00384233
0.003870615,0.000595877,0.00025337,0.002453547,0.006335908,0.002453547,0.006925618,0.006925618,0.002453547,0.001863836,0.001139607,0.001139607,0.006925618,0.002660919,0.002453547,0.006039381,0.006925618,0.002453547,0.006925618,0.001567309,0.001139607,0.004187171,0.002453547,0.001139607,0.006925618,0.002453547,0.00025337,0.00025337,0.004579432,0.00302152,0.004942945,0.001577587,0.003424137,0.004793269,0.004246464,0.002663389,0.001024973
0.012246258,0.016561689,0.018080626,0.007394295,0.011624545,0.011503354,0.013739434,0.021307936,0.004094074,0.005628873,0.008915874,0.011328699,0.00949918,0.004322968,0.005383647,0.009036493,0.01100849,0.011159023,0.008100229,0.00628845,0.005074657,0.012246046,0.003431504,0.008505389,0.013801293,0.011328699,0.009802396,0.004939155,0.015963829,0.011910609,0.008681562,0.010582642,0.008713235,0.006911074,0.007194339,0.008660352,0.006669611
0.001668675,0.004328252,0.013875809,0.011622826,0.007149832,0.00400078,0.011425586,0.006825301,0.00655532,0.00980149,0.006150292,0.004079096,0.005131245,0.005355778,0.005951796,0.007025757,0.007595591,0.004091072,0.000635905,0.002733932,0.008906517,0.007932124,0.006922647,0.007407687,0.007452239,0.010973289,0.005063318,0.004523029,0.006061954,0.009296325,0.006709128,0.004743389,0.008695584,0.005243512,0.001684918,0.00841932,0.00597917
0.00256958,0.001006045,0.006040235,0.01121579,0.022293744,0.018304243,0.007888673,0.012463214,0.003827153,0.011095321,0.009182106,0.010605238,0.01450014,0.024588508,0.012760207,0.012887671,0.005063528,0.009154688,0.002595363,0.021807239,0.008108223,0.006530125,0.009498975,0.002730002,0.00256958,0.010224749,0.006932393,0.009910545,0.005981878,0.00786856,0.015980541,0.012697196,0.006929201,0.019544324,0.012201301,0.007319174,0.007267979
0.005643158,0.004599357,0.001896288,0.00511568,0.001896288,0.001896288,0.001896288,0.001896288,0.004599357,0.004599357,0.001519048,0.001782327,0.004071878,0.000733778,0.001896288,0.001896288,0.001896288,0.001896288,0.001503762,0.001896288,0.005081271,0.003533608,0.005270198,0.000851115,0.004222117,0.000475247,0.005643158,0.004413792,0.003508772,0.002701136,0.001896288,0.001732554,0.003474019,0.002402828,0.001700025,0.00430744,0.004044566
0.000971195,0.001856179,0.001856179,0.001489731,0.001856179,0.001236362,0.001856179,0.001353183,0.000960403,0.000722573,0.001856179,0.001856179,0.001856179,0.001500054,0.000836533,0.001856179,0.001856179,0.001856179,0.000966033,0.001337642,0.001500054,0.001112492,0.001856179,0.001856179,0.001856179,0.001618349,0.001500054,0.001500054,0.001509184,0.001764567,0.001516297,0.001649573,0.001289376,0.001678117,0.001151838,0.001306273,0.001678117
0.001127571,0.000109577,0.001127571,0.000460954,0.001127571,0.000747704,0.001127571,0.001127571,0.001127571,0.001127571,0.001127571,0.001127571,0.000877944,0.001127571,0.000346994,0.001127571,0.001017994,0.001127571,0.001127571,0.000747704,0.000460954,0.000460954,0.001127571,0.000223537,0.001017994,0.001127571,0.001127571,0.001127571,0.000873073,0.000933523,0.000867379,0.001000949,0.001100177,0.001002758,0.000937638,0.000460954,0.000901563
0.001708319,0.003096867,0.007561142,0.001515538,0.003094826,0.005981854,0.003983568,0.001280279,0.001515538,0.001515538,0.005765864,0.006422374,0.001515538,0.001956058,0.005578245,0.006422374,0.003094826,0.003094826,0.006556421,0.002688809,0.003094826,0.005803886,0.002808529,0.003094826,0.001515538,0.001241721,0.003094826,0.007561142,0.002517258,0.003816583,0.005031815,0.006056697,0.001447084,0.001735798,0.004622615,0.004449356,0.004139831
0.000135667,0.001483564,0.004261302,0.004261302,0.002034346,0.006667218,0.000832929,0.007446737,0.004261302,0.004261302,0.010709997,0.010709997,0.004261302,0.007446737,0.007874111,0.009891349,0.002599974,0.004261302,0.008897098,0.00014245,0.004261302,0.002798561,0.00025337,0.006143854,0.004261302,0.004261302,0.001480042,0.002305412,0.002474724,0.00384597,0.006599935,0.009362404,0.004261302,0.005854019,0.004519774,0.003529931,0.00254567
0.00399163,0.001798084,0.012226823,0.010192951,0.006281939,0.003830526,0.001952405,0.001798084,0.004942544,0.011035249,0.006432569,0.006787922,0.012226823,0.009197703,0.008316593,0.007660903,0.00311066,0.003744578,0.006548909,0.012226823,0.007641691,0.006886613,0.00125786,0.001773212,0.006438961,0.012226823,0.004942544,0.004015763,0.002385051,0.007318753,0.007419812,0.005683672,0.008660894,0.010712263,0.009387866,0.007264152,0.002997344
0.009326024,0.009590263,0.02948279,0.023428588,0.008558643,0.01040282,0.006444535,0.012166417,0.011191064,0.015611573,0.015356354,0.014256739,0.008731321,0.027731024,0.017634967,0.010774333,0.005377914,0.007923094,0.000830959,0.003517091,0.001531903,0.009326024,0.001183691,0.001056089,0.005185131,0.013582775,0.004372296,0.000325866,0.00938181,0.016553096,0.012322648,0.013338637,0.011392636,0.018231172,0.002174025,0.005428963,0.001734485
0.006961899,0.003700476,0.002987099,0.006807804,0.004468707,0.005573823,0.006447642,0.001808267,0.008173705,0.00643597,0.00579679,0.00591075,0.001542244,0.003460657,0.005281278,0.005809199,0.002936613,0.007329844,0.003687129,0.003285664,0.003113371,0.006713691,0.004594391,0.004052081,0.008173705,0.007869812,0.004189193,0.002489337,0.004729571,0.00501534,0.005186394,0.005760454,0.007663298,0.002501451,0.003486396,0.004913531,0.003831251
0.003638861,0.004817108,0.004334593,0.005697201,0.008852592,0.001872297,0.011600538,0.005238138,0.007538036,0.002259136,0.014025393,0.006909533,0.017759525,0.00614221,0.006671487,0.01476802,0.00615181,0.007682285,0.012840503,0.018665132,0.011582552,0.00666586,0.009866667,0.001006428,0.005498522,0.011974219,0.010895174,0.011513414,0.006323661,0.005966472,0.010097366,0.007602408,0.006817478,0.011950868,0.015752817,0.009124206,0.008320421
0.000242578,0.004584841,0.004584841,0.000885454,0.004584841,0.004057362,0.003533195,0.004584841,0.000885454,0.004045565,0.000885454,0.000885454,0.000885454,0.004584841,0.004584841,0.000513376,0.000885454,0.000885454,0.0001295,0.000361287,0.000361287,0.000885454,0.003015195,0.000885454,0.004584841,0.004584841,0.000885454,0.000885454,0.003236364,0.001810301,0.003227686,0.001942757,0.003525175,0.002735147,0.000245393,0.00062337,0.001417889
0.002799136,0.000946495,0.002799136,0.002799136,0.002799136,0.002799136,0.002799136,0.001957046,0.001701101,0.002799136,0.000518001,0.002799136,0.002549509,0.001310911,0.002071006,0.001674625,0.000769317,0.002799136,0.002799136,0.001701101,0.00011396,0.001674625,0.000769317,0.001310911,0.002799136,0.002799136,0.001523371,0.002799136,0.002125453,0.002291681,0.002181589,0.002038757,0.002524627,0.00193021,0.002250118,0.000894292,0.001600684
0.002327781,0.002699326,0.008007521,0.009125143,0.008405851,0.007100396,0.005937778,0.006289684,0.008979426,0.004317426,0.011842418,0.010342194,0.006995649,0.003474888,0.007723176,0.007625373,0.008927712,0.005192413,0.011067884,0.008540709,0.007156217,0.002056864,0.010242108,0.005184348,0.007529362,0.006017739,0.008927712,0.010242108,0.004313642,0.007813197,0.007918133,0.009761669,0.006710988,0.005235268,0.009804296,0.00460654,0.008649069
0.001719332,0.017026537,0.009213339,0.001775653,0.005011486,0.010790529,0.013529934,0.01001384,0.006168241,0.006696709,0.008610949,0.012733874,0.003009042,0.008610949,0.008091341,0.01001384,0.006435427,0.008947357,0.001544722,0.00984903,0.012946663,0.002792228,0.012813726,0.001879248,0.008926857,0.007132089,0.012150956,0.006637327,0.010572411,0.006592944,0.007705555,0.010711784,0.007230974,0.005809996,0.005696876,0.007869446,0.008370314
0.007313593,0.007012127,0.007351758,0.003851173,0.014620406,0.009656833,0.009656833,0.003262004,0.001375172,0.00601431,0.013649429,0.003323164,0.010164431,0.009656833,0.004919285,0.00793293,0.014766685,0.009656833,0,0.003292621,0.006670561,0.001654536,0.005931118,0.003725359,0.006027045,0.015297446,0.008488104,0.00415961,0.006811139,0.008906612,0.00915754,0.008876475,0.007178493,0.009910632,0.001646311,0.004162549,0.005576048
0.00792265,0.004360158,0.002105622,0.001690508,0.006149634,0.0001295,0.008910443,0.003372365,0.004360158,0.003372365,0.008910443,0.008910443,0.007366491,0.004028293,0.00792265,0.004360158,0.00385964,0.006248907,0.000563731,0.001376829,0.002125572,0.001722752,0.006248907,0.000961715,0.004360158,0.004360158,0.001852252,0.002105622,0.006141404,0.003476169,0.006144147,0.005983462,0.004113209,0.005697392,0.00097028,0.001924162,0.002792124
0.004684783,0.00133726,0.005661584,0.005661584,0.004684783,0.00159626,0.002033786,0.002288161,0.002288161,0.004438121,0.004004063,0.004980864,0,0.00119481,0.004133796,0.005661584,0.005661584,0.005661584,0.002288161,0.004794247,0.001074771,0.002288161,0.001186696,0.001327993,0.002288161,0.003086159,0.001723813,0.002288161,0.002585997,0.005661584,0.004826721,0.003527062,0.003025151,0.000597405,0.003541204,0.001681466,0.001631666
0.000233447,0.000362947,0.003609291,0.003609291,0.003499714,0.002825615,0.003609291,0.002328386,0.000790475,0.003609291,0.001645362,0.003609291,0.002057635,0.003609291,0.003009873,0.003609291,0.002057635,0.003609291,0.003609291,0.002057635,0.001608199,0.003499714,0.001039777,0.000374744,0.001328129,0.003609291,0.002057635,0.001506237,0.001633518,0.003221377,0.003372959,0.002693422,0.002334296,0.002833463,0.002833463,0.002553957,0.001244598
0.001736505,0.000589486,0.002636042,0.007889574,0.005921449,0.005921449,0.007889574,0.007889574,0.00012387,0.000756981,0.004328985,0.005921449,0.001657007,0.005921449,0.004328985,0.003925667,0.001657007,0.007889574,0.001872141,0.004328985,0.003093183,0.004577242,0.002636042,0.004328985,0.005217597,0.006099239,0.002636042,0.00218603,0.004526285,0.00501805,0.004725367,0.005390627,0.003049422,0.003789228,0.003100563,0.003835213,0.002946775
0.004327598,0.002227394,0.008256795,0.006419937,0.004290362,0.029484548,0.003797438,0.007782032,0.010017662,0.005713934,0.005661849,0.006931245,0.023694432,0.004911382,0.004522076,0.002620704,0.023528237,0.009507387,0.00012387,0.003382774,0.005164775,0.007782032,0.005132996,0.020532109,0.005435818,0.01014817,0.001885426,0.010335252,0.004533615,0.011928089,0.003811047,0.01402588,0.007828896,0.014302907,0.001753322,0.006473404,0.009471446
